date,LBTYA,isPartial
2017-12-29,0,False
2017-12-30,0,False
2017-12-31,0,False
2018-01-01,0,False
2018-01-02,0,False
2018-01-03,30,False
2018-01-04,0,False
2018-01-05,30,False
2018-01-06,0,False
2018-01-07,33,False
2018-01-08,0,False
2018-01-09,0,False
2018-01-10,29,False
2018-01-11,0,False
2018-01-12,30,False
2018-01-13,67,False
2018-01-14,0,False
2018-01-15,0,False
2018-01-16,29,False
2018-01-17,28,False
2018-01-18,0,False
2018-01-19,0,False
2018-01-20,0,False
2018-01-21,0,False
2018-01-22,0,False
2018-01-23,28,False
2018-01-24,28,False
2018-01-25,0,False
2018-01-26,0,False
2018-01-27,0,False
2018-01-28,0,False
2018-01-29,29,False
2018-01-30,86,False
2018-01-31,29,False
2018-02-01,0,False
2018-02-02,90,False
2018-02-03,0,False
2018-02-04,64,False
2018-02-05,0,False
2018-02-06,28,False
2018-02-07,0,False
2018-02-08,29,False
2018-02-09,29,False
2018-02-10,0,False
2018-02-11,0,False
2018-02-12,0,False
2018-02-13,0,False
