date,INCY,isPartial
2012-10-12,78,False
2012-10-13,100,False
2012-10-14,56,False
2012-10-15,47,False
2012-10-16,44,False
2012-10-17,52,False
2012-10-18,58,False
2012-10-19,59,False
2012-10-20,65,False
2012-10-21,51,False
2012-10-22,62,False
2012-10-23,71,False
2012-10-24,60,False
2012-10-25,52,False
2012-10-26,69,False
2012-10-27,50,False
2012-10-28,70,False
2012-10-29,46,False
2012-10-30,64,False
2012-10-31,43,False
2012-11-01,58,False
2012-11-02,55,False
2012-11-03,51,False
2012-11-04,42,False
2012-11-05,55,False
2012-11-06,52,False
2012-11-07,62,False
2012-11-08,47,False
2012-11-09,31,False
2012-11-10,53,False
2012-11-11,75,False
2012-11-12,55,False
2012-11-13,59,False
2012-11-14,68,False
2012-11-15,63,False
2012-11-16,53,False
2012-11-17,52,False
2012-11-18,69,False
2012-11-19,62,False
2012-11-20,60,False
2012-11-21,77,False
2012-11-22,37,False
2012-11-23,51,False
2012-11-24,85,False
2012-11-25,54,False
2012-11-26,49,False
2012-11-27,31,False
2012-11-28,53,False
2012-11-29,39,False
2012-11-30,48,False
2012-12-01,50,False
2012-12-02,37,False
2012-12-03,61,False
2012-12-04,51,False
2012-12-05,62,False
2012-12-06,61,False
2012-12-07,57,False
2012-12-08,53,False
2012-12-09,60,False
2012-12-10,34,False
2012-12-11,41,False
2012-12-12,56,False
2012-12-13,42,False
2012-12-14,45,False
2012-12-15,50,False
2012-12-16,54,False
2012-12-17,58,False
2012-12-18,27,False
2012-12-19,39,False
2012-12-20,32,False
2012-12-21,32,False
2012-12-22,28,False
2012-12-23,55,False
2012-12-24,42,False
2012-12-25,42,False
2012-12-26,40,False
2012-12-27,31,False
2012-12-28,50,False
2012-12-29,51,False
2012-12-30,48,False
2012-12-31,53,False
2013-01-01,62,False
2013-01-02,49,False
2013-01-03,35,False
2013-01-04,62,False
2013-01-05,45,False
2013-01-06,54,False
2013-01-07,55,False
2013-01-08,50,False
2013-01-09,70,False
2013-01-10,42,False
2013-01-11,75,False
2013-01-12,73,False
2013-01-13,69,False
