date,INCY,isPartial
2011-01-01,24,False
2011-01-02,21,False
2011-01-03,40,False
2011-01-04,60,False
2011-01-05,22,False
2011-01-06,22,False
2011-01-07,17,False
2011-01-08,46,False
2011-01-09,0,False
2011-01-10,32,False
2011-01-11,47,False
2011-01-12,31,False
2011-01-13,31,False
2011-01-14,38,False
2011-01-15,33,False
2011-01-16,32,False
2011-01-17,21,False
2011-01-18,10,False
2011-01-19,15,False
2011-01-20,36,False
2011-01-21,70,False
2011-01-22,26,False
2011-01-23,32,False
2011-01-24,56,False
2011-01-25,26,False
2011-01-26,56,False
2011-01-27,26,False
2011-01-28,27,False
2011-01-29,13,False
2011-01-30,48,False
2011-01-31,44,False
2011-02-01,20,False
2011-02-02,44,False
2011-02-03,25,False
2011-02-04,31,False
2011-02-05,37,False
2011-02-06,24,False
2011-02-07,49,False
2011-02-08,51,False
2011-02-09,35,False
2011-02-10,51,False
2011-02-11,32,False
2011-02-12,44,False
2011-02-13,37,False
2011-02-14,40,False
2011-02-15,15,False
2011-02-16,45,False
2011-02-17,36,False
2011-02-18,32,False
2011-02-19,31,False
2011-02-20,55,False
2011-02-21,45,False
2011-02-22,35,False
2011-02-23,55,False
2011-02-24,40,False
2011-02-25,37,False
2011-02-26,56,False
2011-02-27,42,False
2011-02-28,49,False
2011-03-01,30,False
2011-03-02,20,False
2011-03-03,26,False
2011-03-04,27,False
2011-03-05,82,False
2011-03-06,57,False
2011-03-07,57,False
2011-03-08,36,False
2011-03-09,10,False
2011-03-10,35,False
2011-03-11,30,False
2011-03-12,63,False
2011-03-13,63,False
2011-03-14,16,False
2011-03-15,30,False
2011-03-16,15,False
2011-03-17,40,False
2011-03-18,27,False
2011-03-19,31,False
2011-03-20,43,False
2011-03-21,15,False
2011-03-22,35,False
2011-03-23,30,False
2011-03-24,30,False
2011-03-25,37,False
2011-03-26,12,False
2011-03-27,67,False
2011-03-28,30,False
2011-03-29,25,False
2011-03-30,10,False
2011-03-31,35,False
2011-04-01,32,False
2011-04-02,25,False
2011-04-03,50,False
2011-04-04,44,False
2011-04-05,55,False
2011-04-06,35,False
2011-04-07,30,False
2011-04-08,32,False
2011-04-09,32,False
2011-04-10,25,False
2011-04-11,19,False
2011-04-12,19,False
2011-04-13,55,False
2011-04-14,41,False
2011-04-15,27,False
2011-04-16,32,False
2011-04-17,26,False
2011-04-18,50,False
2011-04-19,20,False
2011-04-20,26,False
2011-04-21,22,False
2011-04-22,24,False
2011-04-23,13,False
2011-04-24,28,False
2011-04-25,56,False
2011-04-26,35,False
2011-04-27,20,False
2011-04-28,15,False
2011-04-29,43,False
2011-04-30,38,False
2011-05-01,44,False
2011-05-02,35,False
2011-05-03,35,False
2011-05-04,15,False
2011-05-05,30,False
2011-05-06,37,False
2011-05-07,45,False
2011-05-08,51,False
2011-05-09,15,False
2011-05-10,45,False
2011-05-11,44,False
2011-05-12,40,False
2011-05-13,31,False
2011-05-14,50,False
2011-05-15,67,False
2011-05-16,39,False
2011-05-17,39,False
2011-05-18,34,False
2011-05-19,40,False
2011-05-20,47,False
2011-05-21,44,False
2011-05-22,56,False
2011-05-23,44,False
2011-05-24,44,False
2011-05-25,20,False
2011-05-26,20,False
2011-05-27,42,False
2011-05-28,25,False
2011-05-29,19,False
2011-05-30,26,False
2011-05-31,34,False
2011-06-01,54,False
2011-06-02,42,False
2011-06-03,42,False
2011-06-04,26,False
2011-06-05,31,False
2011-06-06,54,False
2011-06-07,53,False
2011-06-08,30,False
2011-06-09,34,False
2011-06-10,41,False
2011-06-11,13,False
2011-06-12,57,False
2011-06-13,10,False
2011-06-14,39,False
2011-06-15,24,False
2011-06-16,15,False
2011-06-17,15,False
2011-06-18,63,False
2011-06-19,37,False
2011-06-20,34,False
2011-06-21,39,False
2011-06-22,15,False
2011-06-23,31,False
2011-06-24,47,False
2011-06-25,51,False
2011-06-26,19,False
2011-06-27,39,False
2011-06-28,39,False
2011-06-29,20,False
2011-06-30,35,False
2011-07-01,37,False
2011-07-02,26,False
2011-07-03,39,False
2011-07-04,26,False
2011-07-05,30,False
2011-07-06,35,False
2011-07-07,35,False
2011-07-08,16,False
2011-07-09,72,False
2011-07-10,39,False
2011-07-11,25,False
2011-07-12,49,False
2011-07-13,30,False
2011-07-14,21,False
2011-07-15,38,False
2011-07-16,71,False
2011-07-17,76,False
2011-07-18,34,False
2011-07-19,25,False
2011-07-20,30,False
2011-07-21,30,False
2011-07-22,26,False
2011-07-23,44,False
2011-07-24,38,False
2011-07-25,34,False
2011-07-26,44,False
2011-07-27,25,False
2011-07-28,40,False
2011-07-29,16,False
2011-07-30,44,False
2011-07-31,25,False
2011-08-01,35,False
2011-08-02,35,False
2011-08-03,54,False
2011-08-04,20,False
2011-08-05,52,False
2011-08-06,100,False
2011-08-07,49,False
2011-08-08,52,False
2011-08-09,33,False
2011-08-10,44,False
2011-08-11,49,False
2011-08-12,41,False
2011-08-13,50,False
2011-08-14,31,False
2011-08-15,56,False
2011-08-16,45,False
2011-08-17,54,False
2011-08-18,29,False
2011-08-19,30,False
2011-08-20,37,False
2011-08-21,12,False
2011-08-22,57,False
2011-08-23,42,False
2011-08-24,33,False
2011-08-25,33,False
2011-08-26,25,False
2011-08-27,35,False
2011-08-28,47,False
2011-08-29,47,False
2011-08-30,19,False
2011-08-31,28,False
2011-09-01,43,False
2011-09-02,39,False
2011-09-03,29,False
2011-09-04,46,False
2011-09-05,19,False
2011-09-06,27,False
2011-09-07,46,False
2011-09-08,28,False
2011-09-09,38,False
2011-09-10,46,False
2011-09-11,28,False
2011-09-12,36,False
2011-09-13,31,False
2011-09-14,45,False
2011-09-15,23,False
2011-09-16,34,False
2011-09-17,51,False
2011-09-18,33,False
