date,INCY,isPartial
2011-09-18,63,False
2011-09-19,96,False
2011-09-20,84,False
2011-09-21,33,False
2011-09-22,52,False
2011-09-23,43,False
2011-09-24,74,False
2011-09-25,50,False
2011-09-26,66,False
2011-09-27,44,False
2011-09-28,63,False
2011-09-29,100,False
2011-09-30,59,False
2011-10-01,46,False
2011-10-02,50,False
2011-10-03,63,False
2011-10-04,43,False
2011-10-05,72,False
2011-10-06,59,False
2011-10-07,49,False
2011-10-08,80,False
2011-10-09,61,False
2011-10-10,76,False
2011-10-11,44,False
2011-10-12,70,False
2011-10-13,87,False
2011-10-14,72,False
2011-10-15,49,False
2011-10-16,96,False
2011-10-17,93,False
2011-10-18,53,False
2011-10-19,75,False
2011-10-20,54,False
2011-10-21,54,False
2011-10-22,72,False
2011-10-23,60,False
2011-10-24,56,False
2011-10-25,35,False
2011-10-26,86,False
2011-10-27,47,False
2011-10-28,42,False
2011-10-29,85,False
2011-10-30,39,False
2011-10-31,56,False
2011-11-01,67,False
2011-11-02,40,False
2011-11-03,65,False
2011-11-04,44,False
2011-11-05,65,False
2011-11-06,60,False
2011-11-07,67,False
2011-11-08,88,False
2011-11-09,53,False
2011-11-10,82,False
2011-11-11,72,False
2011-11-12,61,False
2011-11-13,59,False
2011-11-14,73,False
2011-11-15,81,False
2011-11-16,53,False
2011-11-17,67,False
2011-11-18,56,False
2011-11-19,85,False
2011-11-20,76,False
2011-11-21,97,False
2011-11-22,38,False
2011-11-23,71,False
2011-11-24,41,False
2011-11-25,38,False
2011-11-26,65,False
2011-11-27,76,False
2011-11-28,51,False
2011-11-29,48,False
2011-11-30,65,False
2011-12-01,46,False
2011-12-02,29,False
2011-12-03,81,False
2011-12-04,83,False
2011-12-05,62,False
2011-12-06,62,False
2011-12-07,42,False
2011-12-08,57,False
2011-12-09,59,False
2011-12-10,80,False
2011-12-11,67,False
2011-12-12,38,False
2011-12-13,55,False
2011-12-14,62,False
2011-12-15,89,False
2011-12-16,41,False
2011-12-17,47,False
2011-12-18,68,False
2011-12-19,50,False
2011-12-20,64,False
2011-12-21,44,False
2011-12-22,49,False
2011-12-23,57,False
2011-12-24,62,False
2011-12-25,41,False
2011-12-26,45,False
2011-12-27,52,False
2011-12-28,30,False
2011-12-29,34,False
2011-12-30,36,False
2011-12-31,41,False
2012-01-01,43,False
2012-01-02,26,False
2012-01-03,35,False
2012-01-04,41,False
2012-01-05,52,False
2012-01-06,54,False
2012-01-07,29,False
2012-01-08,59,False
2012-01-09,73,False
2012-01-10,50,False
2012-01-11,43,False
2012-01-12,40,False
2012-01-13,45,False
2012-01-14,36,False
2012-01-15,51,False
2012-01-16,39,False
2012-01-17,59,False
2012-01-18,69,False
2012-01-19,40,False
2012-01-20,41,False
2012-01-21,67,False
2012-01-22,47,False
2012-01-23,46,False
2012-01-24,42,False
2012-01-25,66,False
2012-01-26,30,False
2012-01-27,65,False
2012-01-28,64,False
2012-01-29,51,False
2012-01-30,52,False
2012-01-31,81,False
2012-02-01,78,False
2012-02-02,49,False
2012-02-03,75,False
2012-02-04,59,False
2012-02-05,54,False
2012-02-06,82,False
2012-02-07,84,False
2012-02-08,51,False
2012-02-09,39,False
2012-02-10,51,False
2012-02-11,62,False
2012-02-12,53,False
2012-02-13,57,False
2012-02-14,26,False
2012-02-15,49,False
2012-02-16,40,False
2012-02-17,72,False
2012-02-18,59,False
2012-02-19,83,False
2012-02-20,37,False
2012-02-21,67,False
2012-02-22,55,False
2012-02-23,36,False
2012-02-24,61,False
2012-02-25,66,False
2012-02-26,69,False
2012-02-27,25,False
2012-02-28,73,False
2012-02-29,95,False
2012-03-01,84,False
2012-03-02,56,False
2012-03-03,65,False
2012-03-04,76,False
2012-03-05,56,False
2012-03-06,54,False
2012-03-07,48,False
2012-03-08,75,False
2012-03-09,51,False
2012-03-10,51,False
2012-03-11,42,False
2012-03-12,22,False
2012-03-13,45,False
2012-03-14,84,False
2012-03-15,52,False
2012-03-16,61,False
2012-03-17,63,False
2012-03-18,62,False
2012-03-19,48,False
2012-03-20,55,False
2012-03-21,48,False
2012-03-22,66,False
2012-03-23,38,False
2012-03-24,67,False
2012-03-25,71,False
2012-03-26,54,False
2012-03-27,39,False
2012-03-28,29,False
2012-03-29,62,False
2012-03-30,62,False
2012-03-31,82,False
2012-04-01,39,False
2012-04-02,62,False
2012-04-03,65,False
2012-04-04,43,False
2012-04-05,41,False
2012-04-06,64,False
2012-04-07,70,False
2012-04-08,42,False
2012-04-09,58,False
2012-04-10,66,False
2012-04-11,38,False
2012-04-12,58,False
2012-04-13,48,False
2012-04-14,35,False
2012-04-15,73,False
2012-04-16,51,False
2012-04-17,60,False
2012-04-18,63,False
2012-04-19,45,False
2012-04-20,54,False
2012-04-21,78,False
2012-04-22,38,False
2012-04-23,54,False
2012-04-24,72,False
2012-04-25,58,False
2012-04-26,71,False
2012-04-27,51,False
2012-04-28,55,False
2012-04-29,59,False
2012-04-30,67,False
2012-05-01,67,False
2012-05-02,57,False
2012-05-03,58,False
2012-05-04,51,False
2012-05-05,62,False
2012-05-06,57,False
2012-05-07,50,False
2012-05-08,59,False
2012-05-09,47,False
2012-05-10,68,False
2012-05-11,94,False
2012-05-12,59,False
2012-05-13,63,False
2012-05-14,69,False
2012-05-15,66,False
2012-05-16,73,False
2012-05-17,66,False
2012-05-18,64,False
2012-05-19,56,False
2012-05-20,67,False
2012-05-21,62,False
2012-05-22,63,False
2012-05-23,90,False
2012-05-24,42,False
2012-05-25,64,False
2012-05-26,69,False
2012-05-27,57,False
2012-05-28,71,False
2012-05-29,40,False
2012-05-30,50,False
2012-05-31,60,False
2012-06-01,36,False
2012-06-02,67,False
2012-06-03,46,False
2012-06-04,50,False
