date,INCY,isPartial
2016-05-04,48,False
2016-05-05,42,False
2016-05-06,51,False
2016-05-07,48,False
2016-05-08,64,False
2016-05-09,62,False
2016-05-10,60,False
2016-05-11,70,False
2016-05-12,51,False
2016-05-13,35,False
2016-05-14,60,False
2016-05-15,46,False
2016-05-16,50,False
2016-05-17,63,False
2016-05-18,63,False
2016-05-19,68,False
2016-05-20,68,False
2016-05-21,60,False
2016-05-22,51,False
2016-05-23,33,False
2016-05-24,80,False
2016-05-25,55,False
2016-05-26,49,False
2016-05-27,72,False
2016-05-28,60,False
2016-05-29,100,False
2016-05-30,24,False
2016-05-31,54,False
2016-06-01,55,False
2016-06-02,31,False
2016-06-03,68,False
2016-06-04,45,False
2016-06-05,64,False
2016-06-06,34,False
2016-06-07,51,False
2016-06-08,38,False
2016-06-09,59,False
2016-06-10,47,False
2016-06-11,48,False
2016-06-12,86,False
2016-06-13,51,False
2016-06-14,61,False
2016-06-15,68,False
2016-06-16,41,False
2016-06-17,53,False
2016-06-18,41,False
2016-06-19,60,False
2016-06-20,51,False
2016-06-21,44,False
2016-06-22,41,False
2016-06-23,35,False
2016-06-24,76,False
2016-06-25,49,False
2016-06-26,96,False
2016-06-27,54,False
2016-06-28,65,False
2016-06-29,45,False
2016-06-30,45,False
2016-07-01,58,False
2016-07-02,37,False
2016-07-03,25,False
2016-07-04,51,False
2016-07-05,64,False
2016-07-06,56,False
2016-07-07,41,False
2016-07-08,45,False
2016-07-09,51,False
2016-07-10,62,False
2016-07-11,54,False
2016-07-12,43,False
2016-07-13,80,False
2016-07-14,63,False
2016-07-15,41,False
2016-07-16,58,False
2016-07-17,76,False
2016-07-18,47,False
2016-07-19,65,False
2016-07-20,48,False
2016-07-21,74,False
2016-07-22,78,False
2016-07-23,34,False
2016-07-24,55,False
2016-07-25,50,False
2016-07-26,53,False
2016-07-27,50,False
2016-07-28,65,False
2016-07-29,75,False
2016-07-30,63,False
2016-07-31,54,False
2016-08-01,32,False
2016-08-02,57,False
2016-08-03,25,False
2016-08-04,47,False
2016-08-05,54,False
2016-08-06,79,False
2016-08-07,44,False
2016-08-08,52,False
2016-08-09,55,False
2016-08-10,52,False
2016-08-11,73,False
2016-08-12,31,False
2016-08-13,65,False
2016-08-14,75,False
2016-08-15,55,False
2016-08-16,49,False
2016-08-17,35,False
2016-08-18,43,False
2016-08-19,59,False
2016-08-20,70,False
2016-08-21,57,False
2016-08-22,63,False
2016-08-23,57,False
2016-08-24,33,False
2016-08-25,55,False
2016-08-26,26,False
2016-08-27,50,False
2016-08-28,78,False
2016-08-29,49,False
2016-08-30,60,False
2016-08-31,60,False
2016-09-01,60,False
2016-09-02,59,False
2016-09-03,74,False
2016-09-04,24,False
2016-09-05,57,False
2016-09-06,45,False
2016-09-07,57,False
2016-09-08,54,False
2016-09-09,66,False
2016-09-10,45,False
2016-09-11,82,False
2016-09-12,51,False
2016-09-13,67,False
2016-09-14,39,False
2016-09-15,43,False
2016-09-16,65,False
2016-09-17,47,False
2016-09-18,82,False
2016-09-19,66,False
2016-09-20,75,False
2016-09-21,49,False
2016-09-22,60,False
2016-09-23,66,False
2016-09-24,53,False
2016-09-25,48,False
2016-09-26,79,False
2016-09-27,65,False
2016-09-28,55,False
2016-09-29,49,False
2016-09-30,65,False
2016-10-01,55,False
2016-10-02,92,False
2016-10-03,69,False
2016-10-04,41,False
2016-10-05,45,False
2016-10-06,59,False
2016-10-07,56,False
2016-10-08,52,False
2016-10-09,74,False
2016-10-10,52,False
2016-10-11,58,False
2016-10-12,45,False
2016-10-13,48,False
2016-10-14,54,False
2016-10-15,84,False
2016-10-16,43,False
2016-10-17,58,False
2016-10-18,30,False
2016-10-19,72,False
2016-10-20,54,False
2016-10-21,39,False
2016-10-22,56,False
2016-10-23,59,False
2016-10-24,51,False
2016-10-25,41,False
2016-10-26,44,False
2016-10-27,66,False
2016-10-28,71,False
2016-10-29,76,False
2016-10-30,48,False
2016-10-31,49,False
2016-11-01,63,False
2016-11-02,69,False
2016-11-03,51,False
2016-11-04,64,False
2016-11-05,55,False
2016-11-06,42,False
2016-11-07,64,False
2016-11-08,57,False
2016-11-09,40,False
2016-11-10,48,False
2016-11-11,53,False
2016-11-12,58,False
2016-11-13,46,False
2016-11-14,23,False
2016-11-15,61,False
2016-11-16,23,False
2016-11-17,82,False
2016-11-18,63,False
2016-11-19,35,False
2016-11-20,41,False
2016-11-21,53,False
2016-11-22,60,False
2016-11-23,44,False
2016-11-24,42,False
2016-11-25,49,False
2016-11-26,64,False
2016-11-27,89,False
2016-11-28,45,False
2016-11-29,48,False
2016-11-30,39,False
2016-12-01,42,False
2016-12-02,55,False
2016-12-03,56,False
2016-12-04,39,False
2016-12-05,57,False
2016-12-06,50,False
2016-12-07,49,False
2016-12-08,53,False
2016-12-09,74,False
2016-12-10,60,False
2016-12-11,44,False
2016-12-12,48,False
2016-12-13,58,False
2016-12-14,49,False
2016-12-15,53,False
2016-12-16,49,False
2016-12-17,42,False
2016-12-18,57,False
2016-12-19,40,False
2016-12-20,41,False
2016-12-21,10,False
2016-12-22,68,False
2016-12-23,66,False
2016-12-24,42,False
2016-12-25,52,False
2016-12-26,40,False
2016-12-27,45,False
2016-12-28,56,False
2016-12-29,60,False
2016-12-30,67,False
2016-12-31,40,False
2017-01-01,50,False
2017-01-02,41,False
2017-01-03,53,False
2017-01-04,43,False
2017-01-05,51,False
2017-01-06,58,False
2017-01-07,62,False
2017-01-08,44,False
2017-01-09,83,False
2017-01-10,51,False
2017-01-11,64,False
2017-01-12,42,False
2017-01-13,47,False
2017-01-14,70,False
2017-01-15,47,False
2017-01-16,32,False
2017-01-17,51,False
2017-01-18,63,False
2017-01-19,38,False
