date,INCY,isPartial
2013-11-06,64,False
2013-11-07,60,False
2013-11-08,58,False
2013-11-09,74,False
2013-11-10,72,False
2013-11-11,34,False
2013-11-12,58,False
2013-11-13,56,False
2013-11-14,44,False
2013-11-15,46,False
2013-11-16,48,False
2013-11-17,83,False
2013-11-18,70,False
2013-11-19,52,False
2013-11-20,49,False
2013-11-21,56,False
2013-11-22,70,False
2013-11-23,61,False
2013-11-24,64,False
2013-11-25,70,False
2013-11-26,54,False
2013-11-27,52,False
2013-11-28,23,False
2013-11-29,59,False
2013-11-30,55,False
2013-12-01,52,False
2013-12-02,56,False
2013-12-03,51,False
2013-12-04,49,False
2013-12-05,40,False
2013-12-06,54,False
2013-12-07,44,False
2013-12-08,87,False
2013-12-09,43,False
2013-12-10,49,False
2013-12-11,15,False
2013-12-12,50,False
2013-12-13,59,False
2013-12-14,59,False
2013-12-15,44,False
2013-12-16,59,False
2013-12-17,62,False
2013-12-18,66,False
2013-12-19,55,False
2013-12-20,37,False
2013-12-21,61,False
2013-12-22,62,False
2013-12-23,41,False
2013-12-24,76,False
2013-12-25,79,False
2013-12-26,39,False
2013-12-27,31,False
2013-12-28,64,False
2013-12-29,48,False
2013-12-30,57,False
2013-12-31,45,False
2014-01-01,35,False
2014-01-02,51,False
2014-01-03,70,False
2014-01-04,49,False
2014-01-05,74,False
2014-01-06,65,False
2014-01-07,57,False
2014-01-08,57,False
2014-01-09,79,False
2014-01-10,40,False
2014-01-11,35,False
2014-01-12,34,False
2014-01-13,59,False
2014-01-14,47,False
2014-01-15,71,False
2014-01-16,45,False
2014-01-17,53,False
2014-01-18,35,False
2014-01-19,85,False
2014-01-20,85,False
2014-01-21,58,False
2014-01-22,50,False
2014-01-23,85,False
2014-01-24,67,False
2014-01-25,62,False
2014-01-26,44,False
2014-01-27,61,False
2014-01-28,61,False
2014-01-29,47,False
2014-01-30,63,False
2014-01-31,86,False
2014-02-01,52,False
2014-02-02,64,False
2014-02-03,84,False
2014-02-04,60,False
2014-02-05,52,False
2014-02-06,80,False
2014-02-07,50,False
2014-02-08,61,False
2014-02-09,37,False
2014-02-10,49,False
2014-02-11,60,False
2014-02-12,64,False
2014-02-13,53,False
2014-02-14,39,False
2014-02-15,100,False
2014-02-16,61,False
2014-02-17,47,False
2014-02-18,43,False
2014-02-19,38,False
2014-02-20,59,False
2014-02-21,58,False
2014-02-22,55,False
2014-02-23,64,False
2014-02-24,43,False
2014-02-25,55,False
2014-02-26,69,False
2014-02-27,76,False
2014-02-28,61,False
2014-03-01,63,False
2014-03-02,58,False
2014-03-03,65,False
2014-03-04,45,False
2014-03-05,41,False
2014-03-06,50,False
2014-03-07,64,False
2014-03-08,69,False
2014-03-09,38,False
2014-03-10,85,False
2014-03-11,58,False
2014-03-12,65,False
2014-03-13,41,False
2014-03-14,43,False
2014-03-15,69,False
2014-03-16,68,False
2014-03-17,65,False
2014-03-18,52,False
2014-03-19,52,False
2014-03-20,50,False
2014-03-21,58,False
2014-03-22,55,False
2014-03-23,57,False
2014-03-24,63,False
2014-03-25,34,False
2014-03-26,64,False
2014-03-27,38,False
2014-03-28,58,False
2014-03-29,62,False
2014-03-30,61,False
2014-03-31,52,False
2014-04-01,63,False
2014-04-02,64,False
2014-04-03,50,False
2014-04-04,96,False
2014-04-05,65,False
2014-04-06,72,False
2014-04-07,57,False
2014-04-08,52,False
2014-04-09,64,False
2014-04-10,65,False
2014-04-11,47,False
2014-04-12,49,False
2014-04-13,73,False
2014-04-14,44,False
2014-04-15,53,False
2014-04-16,80,False
2014-04-17,75,False
2014-04-18,88,False
2014-04-19,77,False
2014-04-20,63,False
2014-04-21,60,False
2014-04-22,79,False
2014-04-23,56,False
2014-04-24,65,False
2014-04-25,56,False
2014-04-26,66,False
2014-04-27,82,False
2014-04-28,72,False
