date,INCY,isPartial
2014-12-01,39,False
2014-12-02,50,False
2014-12-03,44,False
2014-12-04,31,False
2014-12-05,68,False
2014-12-06,45,False
2014-12-07,71,False
2014-12-08,68,False
2014-12-09,53,False
2014-12-10,61,False
2014-12-11,59,False
2014-12-12,94,False
2014-12-13,54,False
2014-12-14,89,False
2014-12-15,34,False
2014-12-16,58,False
2014-12-17,70,False
2014-12-18,46,False
2014-12-19,59,False
2014-12-20,38,False
2014-12-21,50,False
2014-12-22,36,False
2014-12-23,41,False
2014-12-24,30,False
2014-12-25,18,False
2014-12-26,85,False
2014-12-27,74,False
2014-12-28,61,False
2014-12-29,43,False
2014-12-30,48,False
2014-12-31,49,False
2015-01-01,48,False
2015-01-02,30,False
2015-01-03,56,False
2015-01-04,30,False
2015-01-05,37,False
2015-01-06,60,False
2015-01-07,47,False
2015-01-08,56,False
2015-01-09,67,False
2015-01-10,69,False
2015-01-11,79,False
2015-01-12,65,False
2015-01-13,61,False
2015-01-14,68,False
2015-01-15,36,False
2015-01-16,75,False
2015-01-17,54,False
2015-01-18,61,False
2015-01-19,59,False
2015-01-20,45,False
2015-01-21,42,False
2015-01-22,39,False
2015-01-23,71,False
2015-01-24,61,False
2015-01-25,80,False
2015-01-26,58,False
2015-01-27,64,False
2015-01-28,65,False
2015-01-29,75,False
2015-01-30,57,False
2015-01-31,46,False
2015-02-01,44,False
2015-02-02,45,False
2015-02-03,67,False
2015-02-04,38,False
2015-02-05,42,False
2015-02-06,91,False
2015-02-07,42,False
2015-02-08,67,False
2015-02-09,77,False
2015-02-10,67,False
2015-02-11,61,False
2015-02-12,49,False
2015-02-13,68,False
2015-02-14,54,False
2015-02-15,46,False
2015-02-16,73,False
2015-02-17,43,False
2015-02-18,55,False
2015-02-19,49,False
2015-02-20,65,False
2015-02-21,68,False
2015-02-22,60,False
2015-02-23,78,False
2015-02-24,76,False
2015-02-25,41,False
2015-02-26,71,False
2015-02-27,63,False
2015-02-28,71,False
2015-03-01,87,False
2015-03-02,66,False
2015-03-03,76,False
2015-03-04,45,False
2015-03-05,55,False
2015-03-06,81,False
2015-03-07,61,False
2015-03-08,64,False
2015-03-09,64,False
2015-03-10,63,False
2015-03-11,61,False
2015-03-12,68,False
2015-03-13,43,False
2015-03-14,64,False
2015-03-15,44,False
2015-03-16,84,False
2015-03-17,45,False
2015-03-18,70,False
2015-03-19,54,False
2015-03-20,52,False
2015-03-21,19,False
2015-03-22,73,False
2015-03-23,60,False
2015-03-24,82,False
2015-03-25,37,False
2015-03-26,55,False
2015-03-27,37,False
2015-03-28,44,False
2015-03-29,59,False
2015-03-30,42,False
2015-03-31,29,False
2015-04-01,49,False
2015-04-02,57,False
2015-04-03,58,False
2015-04-04,55,False
2015-04-05,80,False
2015-04-06,78,False
2015-04-07,60,False
2015-04-08,64,False
2015-04-09,62,False
2015-04-10,64,False
2015-04-11,62,False
2015-04-12,81,False
2015-04-13,84,False
2015-04-14,38,False
2015-04-15,64,False
2015-04-16,67,False
2015-04-17,63,False
2015-04-18,46,False
2015-04-19,72,False
2015-04-20,50,False
2015-04-21,71,False
2015-04-22,35,False
2015-04-23,36,False
2015-04-24,57,False
2015-04-25,57,False
2015-04-26,67,False
2015-04-27,57,False
2015-04-28,63,False
2015-04-29,32,False
2015-04-30,56,False
2015-05-01,61,False
2015-05-02,38,False
2015-05-03,93,False
2015-05-04,74,False
2015-05-05,51,False
2015-05-06,70,False
2015-05-07,48,False
2015-05-08,74,False
2015-05-09,80,False
2015-05-10,61,False
2015-05-11,70,False
2015-05-12,63,False
2015-05-13,57,False
2015-05-14,78,False
2015-05-15,54,False
2015-05-16,95,False
2015-05-17,49,False
2015-05-18,56,False
2015-05-19,65,False
