date,INCY,isPartial
2013-06-29,57,False
2013-06-30,33,False
2013-07-01,44,False
2013-07-02,57,False
2013-07-03,51,False
2013-07-04,57,False
2013-07-05,37,False
2013-07-06,56,False
2013-07-07,64,False
2013-07-08,20,False
2013-07-09,30,False
2013-07-10,34,False
2013-07-11,48,False
2013-07-12,40,False
2013-07-13,63,False
2013-07-14,78,False
2013-07-15,61,False
2013-07-16,34,False
2013-07-17,41,False
2013-07-18,63,False
2013-07-19,32,False
2013-07-20,25,False
2013-07-21,34,False
2013-07-22,44,False
2013-07-23,43,False
2013-07-24,55,False
2013-07-25,38,False
2013-07-26,36,False
2013-07-27,29,False
2013-07-28,61,False
2013-07-29,57,False
2013-07-30,56,False
2013-07-31,44,False
2013-08-01,62,False
2013-08-02,71,False
2013-08-03,38,False
2013-08-04,58,False
2013-08-05,44,False
2013-08-06,51,False
2013-08-07,31,False
2013-08-08,38,False
2013-08-09,36,False
2013-08-10,67,False
2013-08-11,53,False
2013-08-12,30,False
2013-08-13,34,False
2013-08-14,54,False
2013-08-15,29,False
2013-08-16,40,False
2013-08-17,82,False
2013-08-18,52,False
2013-08-19,67,False
2013-08-20,43,False
2013-08-21,87,False
2013-08-22,74,False
2013-08-23,56,False
2013-08-24,76,False
2013-08-25,32,False
2013-08-26,59,False
2013-08-27,45,False
2013-08-28,78,False
2013-08-29,46,False
2013-08-30,48,False
2013-08-31,63,False
2013-09-01,58,False
2013-09-02,40,False
2013-09-03,29,False
2013-09-04,36,False
2013-09-05,29,False
2013-09-06,44,False
2013-09-07,51,False
2013-09-08,19,False
2013-09-09,54,False
2013-09-10,47,False
2013-09-11,64,False
2013-09-12,48,False
2013-09-13,73,False
2013-09-14,88,False
2013-09-15,79,False
2013-09-16,66,False
2013-09-17,57,False
2013-09-18,45,False
2013-09-19,52,False
2013-09-20,74,False
2013-09-21,61,False
2013-09-22,48,False
2013-09-23,57,False
2013-09-24,57,False
2013-09-25,65,False
2013-09-26,62,False
2013-09-27,44,False
2013-09-28,54,False
2013-09-29,41,False
2013-09-30,28,False
2013-10-01,47,False
2013-10-02,70,False
2013-10-03,57,False
2013-10-04,33,False
2013-10-05,75,False
2013-10-06,52,False
2013-10-07,50,False
2013-10-08,47,False
2013-10-09,38,False
2013-10-10,61,False
2013-10-11,67,False
2013-10-12,82,False
2013-10-13,41,False
2013-10-14,48,False
2013-10-15,61,False
2013-10-16,32,False
2013-10-17,84,False
2013-10-18,64,False
2013-10-19,79,False
2013-10-20,81,False
2013-10-21,59,False
2013-10-22,62,False
2013-10-23,50,False
2013-10-24,41,False
2013-10-25,59,False
2013-10-26,67,False
2013-10-27,70,False
2013-10-28,55,False
2013-10-29,50,False
2013-10-30,79,False
2013-10-31,56,False
2013-11-01,58,False
2013-11-02,60,False
2013-11-03,76,False
2013-11-04,50,False
2013-11-05,66,False
2013-11-06,58,False
2013-11-07,67,False
2013-11-08,43,False
2013-11-09,81,False
2013-11-10,69,False
2013-11-11,46,False
2013-11-12,46,False
2013-11-13,40,False
2013-11-14,47,False
2013-11-15,66,False
2013-11-16,100,False
2013-11-17,40,False
2013-11-18,46,False
2013-11-19,65,False
2013-11-20,40,False
2013-11-21,59,False
2013-11-22,48,False
2013-11-23,65,False
2013-11-24,39,False
2013-11-25,45,False
2013-11-26,55,False
2013-11-27,43,False
2013-11-28,69,False
2013-11-29,80,False
2013-11-30,55,False
2013-12-01,48,False
2013-12-02,45,False
2013-12-03,55,False
2013-12-04,54,False
2013-12-05,71,False
2013-12-06,64,False
2013-12-07,52,False
2013-12-08,72,False
2013-12-09,51,False
2013-12-10,55,False
2013-12-11,46,False
2013-12-12,47,False
2013-12-13,53,False
2013-12-14,71,False
2013-12-15,33,False
2013-12-16,59,False
2013-12-17,38,False
2013-12-18,42,False
2013-12-19,49,False
2013-12-20,44,False
2013-12-21,58,False
2013-12-22,46,False
2013-12-23,48,False
2013-12-24,42,False
2013-12-25,50,False
2013-12-26,42,False
2013-12-27,58,False
2013-12-28,34,False
2013-12-29,59,False
2013-12-30,47,False
2013-12-31,57,False
2014-01-01,39,False
2014-01-02,51,False
2014-01-03,45,False
2014-01-04,35,False
2014-01-05,42,False
2014-01-06,34,False
2014-01-07,63,False
2014-01-08,48,False
2014-01-09,40,False
2014-01-10,75,False
2014-01-11,60,False
2014-01-12,38,False
2014-01-13,47,False
2014-01-14,56,False
2014-01-15,72,False
2014-01-16,61,False
2014-01-17,62,False
2014-01-18,74,False
2014-01-19,83,False
2014-01-20,60,False
2014-01-21,44,False
2014-01-22,49,False
2014-01-23,62,False
2014-01-24,83,False
2014-01-25,76,False
2014-01-26,86,False
2014-01-27,20,False
2014-01-28,69,False
2014-01-29,56,False
2014-01-30,74,False
2014-01-31,46,False
2014-02-01,62,False
2014-02-02,57,False
2014-02-03,50,False
2014-02-04,56,False
2014-02-05,67,False
2014-02-06,92,False
