date,INCY,isPartial
2011-05-11,25,False
2011-05-12,31,False
2011-05-13,52,False
2011-05-14,55,False
2011-05-15,67,False
2011-05-16,89,False
2011-05-17,67,False
2011-05-18,49,False
2011-05-19,25,False
2011-05-20,19,False
2011-05-21,32,False
2011-05-22,53,False
2011-05-23,48,False
2011-05-24,36,False
2011-05-25,42,False
2011-05-26,24,False
2011-05-27,39,False
2011-05-28,31,False
2011-05-29,64,False
2011-05-30,58,False
2011-05-31,36,False
2011-06-01,37,False
2011-06-02,58,False
2011-06-03,52,False
2011-06-04,16,False
2011-06-05,47,False
2011-06-06,49,False
2011-06-07,54,False
2011-06-08,42,False
2011-06-09,55,False
2011-06-10,38,False
2011-06-11,55,False
2011-06-12,55,False
2011-06-13,49,False
2011-06-14,54,False
2011-06-15,18,False
2011-06-16,80,False
2011-06-17,26,False
2011-06-18,15,False
2011-06-19,39,False
2011-06-20,48,False
2011-06-21,42,False
2011-06-22,49,False
2011-06-23,19,False
2011-06-24,59,False
2011-06-25,40,False
2011-06-26,88,False
2011-06-27,37,False
2011-06-28,61,False
2011-06-29,37,False
2011-06-30,37,False
2011-07-01,20,False
2011-07-02,48,False
2011-07-03,40,False
2011-07-04,52,False
2011-07-05,31,False
2011-07-06,37,False
2011-07-07,37,False
2011-07-08,52,False
2011-07-09,48,False
2011-07-10,64,False
2011-07-11,43,False
2011-07-12,67,False
2011-07-13,37,False
2011-07-14,19,False
2011-07-15,46,False
2011-07-16,48,False
2011-07-17,88,False
2011-07-18,24,False
2011-07-19,48,False
2011-07-20,18,False
2011-07-21,50,False
2011-07-22,13,False
2011-07-23,38,False
2011-07-24,31,False
2011-07-25,60,False
2011-07-26,36,False
2011-07-27,75,False
2011-07-28,37,False
2011-07-29,65,False
2011-07-30,31,False
2011-07-31,32,False
2011-08-01,44,False
2011-08-02,75,False
2011-08-03,24,False
2011-08-04,12,False
2011-08-05,84,False
2011-08-06,61,False
2011-08-07,67,False
2011-08-08,41,False
2011-08-09,47,False
2011-08-10,42,False
2011-08-11,24,False
2011-08-12,32,False
2011-08-13,47,False
2011-08-14,45,False
2011-08-15,38,False
2011-08-16,36,False
2011-08-17,43,False
2011-08-18,30,False
2011-08-19,19,False
2011-08-20,53,False
2011-08-21,30,False
