date,INCY,isPartial
2014-12-27,68,False
2014-12-28,50,False
2014-12-29,93,False
2014-12-30,62,False
2014-12-31,43,False
2015-01-01,38,False
2015-01-02,49,False
2015-01-03,51,False
2015-01-04,51,False
2015-01-05,44,False
2015-01-06,30,False
2015-01-07,34,False
2015-01-08,37,False
2015-01-09,36,False
2015-01-10,63,False
2015-01-11,47,False
2015-01-12,57,False
2015-01-13,39,False
2015-01-14,60,False
2015-01-15,57,False
2015-01-16,62,False
2015-01-17,44,False
2015-01-18,60,False
2015-01-19,59,False
2015-01-20,61,False
2015-01-21,59,False
2015-01-22,51,False
2015-01-23,55,False
2015-01-24,43,False
2015-01-25,72,False
2015-01-26,53,False
2015-01-27,53,False
2015-01-28,65,False
2015-01-29,42,False
2015-01-30,46,False
2015-01-31,66,False
2015-02-01,64,False
2015-02-02,44,False
2015-02-03,44,False
2015-02-04,47,False
2015-02-05,76,False
2015-02-06,38,False
2015-02-07,62,False
2015-02-08,62,False
2015-02-09,42,False
2015-02-10,39,False
2015-02-11,47,False
2015-02-12,43,False
2015-02-13,44,False
2015-02-14,64,False
2015-02-15,54,False
2015-02-16,23,False
2015-02-17,43,False
2015-02-18,37,False
2015-02-19,75,False
2015-02-20,41,False
2015-02-21,26,False
2015-02-22,75,False
2015-02-23,60,False
2015-02-24,28,False
2015-02-25,56,False
2015-02-26,65,False
2015-02-27,75,False
2015-02-28,52,False
2015-03-01,45,False
2015-03-02,50,False
2015-03-03,52,False
2015-03-04,41,False
2015-03-05,65,False
2015-03-06,50,False
2015-03-07,50,False
2015-03-08,39,False
2015-03-09,58,False
2015-03-10,66,False
2015-03-11,56,False
2015-03-12,73,False
2015-03-13,70,False
2015-03-14,36,False
2015-03-15,67,False
2015-03-16,42,False
2015-03-17,64,False
2015-03-18,28,False
2015-03-19,42,False
2015-03-20,37,False
2015-03-21,56,False
2015-03-22,58,False
2015-03-23,55,False
2015-03-24,44,False
2015-03-25,61,False
2015-03-26,51,False
2015-03-27,61,False
2015-03-28,77,False
2015-03-29,40,False
2015-03-30,58,False
2015-03-31,30,False
2015-04-01,51,False
2015-04-02,54,False
2015-04-03,48,False
2015-04-04,47,False
2015-04-05,41,False
2015-04-06,69,False
2015-04-07,33,False
2015-04-08,39,False
2015-04-09,50,False
2015-04-10,32,False
