date,INCY,isPartial
2015-12-26,69,False
2015-12-27,58,False
2015-12-28,45,False
2015-12-29,60,False
2015-12-30,44,False
2015-12-31,51,False
2016-01-01,39,False
2016-01-02,50,False
2016-01-03,45,False
2016-01-04,75,False
2016-01-05,34,False
2016-01-06,45,False
2016-01-07,40,False
2016-01-08,63,False
2016-01-09,66,False
2016-01-10,55,False
2016-01-11,49,False
2016-01-12,49,False
2016-01-13,52,False
2016-01-14,35,False
2016-01-15,49,False
2016-01-16,57,False
2016-01-17,43,False
2016-01-18,58,False
2016-01-19,25,False
2016-01-20,41,False
2016-01-21,56,False
2016-01-22,58,False
2016-01-23,53,False
2016-01-24,50,False
2016-01-25,46,False
2016-01-26,33,False
2016-01-27,58,False
2016-01-28,80,False
2016-01-29,52,False
2016-01-30,60,False
2016-01-31,43,False
2016-02-01,57,False
2016-02-02,52,False
2016-02-03,63,False
2016-02-04,36,False
2016-02-05,72,False
2016-02-06,57,False
2016-02-07,86,False
2016-02-08,45,False
2016-02-09,36,False
2016-02-10,47,False
2016-02-11,100,False
2016-02-12,74,False
2016-02-13,56,False
2016-02-14,46,False
2016-02-15,49,False
2016-02-16,51,False
2016-02-17,44,False
2016-02-18,66,False
2016-02-19,62,False
2016-02-20,34,False
2016-02-21,34,False
2016-02-22,43,False
2016-02-23,59,False
2016-02-24,41,False
2016-02-25,63,False
2016-02-26,37,False
2016-02-27,53,False
2016-02-28,33,False
2016-02-29,45,False
2016-03-01,34,False
2016-03-02,35,False
2016-03-03,49,False
2016-03-04,50,False
2016-03-05,62,False
2016-03-06,33,False
2016-03-07,35,False
2016-03-08,32,False
2016-03-09,59,False
2016-03-10,38,False
2016-03-11,45,False
2016-03-12,57,False
2016-03-13,49,False
2016-03-14,54,False
2016-03-15,54,False
2016-03-16,51,False
2016-03-17,50,False
2016-03-18,37,False
2016-03-19,37,False
2016-03-20,56,False
2016-03-21,47,False
2016-03-22,33,False
2016-03-23,25,False
2016-03-24,38,False
2016-03-25,27,False
2016-03-26,55,False
2016-03-27,46,False
2016-03-28,48,False
2016-03-29,32,False
2016-03-30,52,False
2016-03-31,65,False
2016-04-01,68,False
2016-04-02,25,False
2016-04-03,47,False
2016-04-04,38,False
2016-04-05,51,False
2016-04-06,22,False
2016-04-07,30,False
2016-04-08,48,False
2016-04-09,32,False
2016-04-10,37,False
2016-04-11,49,False
2016-04-12,62,False
2016-04-13,41,False
2016-04-14,42,False
2016-04-15,23,False
2016-04-16,26,False
2016-04-17,78,False
2016-04-18,44,False
2016-04-19,30,False
2016-04-20,32,False
2016-04-21,61,False
2016-04-22,54,False
2016-04-23,47,False
2016-04-24,53,False
2016-04-25,73,False
2016-04-26,40,False
2016-04-27,24,False
2016-04-28,47,False
2016-04-29,29,False
2016-04-30,54,False
2016-05-01,32,False
2016-05-02,28,False
2016-05-03,60,False
2016-05-04,44,False
2016-05-05,60,False
2016-05-06,38,False
2016-05-07,42,False
2016-05-08,39,False
2016-05-09,44,False
2016-05-10,57,False
2016-05-11,49,False
2016-05-12,47,False
2016-05-13,26,False
2016-05-14,35,False
2016-05-15,38,False
2016-05-16,30,False
2016-05-17,46,False
2016-05-18,35,False
2016-05-19,44,False
2016-05-20,34,False
2016-05-21,46,False
2016-05-22,60,False
2016-05-23,51,False
2016-05-24,38,False
2016-05-25,44,False
2016-05-26,37,False
2016-05-27,29,False
2016-05-28,49,False
2016-05-29,55,False
2016-05-30,20,False
2016-05-31,60,False
2016-06-01,53,False
2016-06-02,42,False
2016-06-03,49,False
2016-06-04,36,False
2016-06-05,48,False
2016-06-06,28,False
2016-06-07,50,False
2016-06-08,58,False
2016-06-09,31,False
2016-06-10,55,False
2016-06-11,45,False
2016-06-12,57,False
2016-06-13,52,False
2016-06-14,35,False
2016-06-15,52,False
2016-06-16,39,False
2016-06-17,26,False
2016-06-18,26,False
2016-06-19,43,False
2016-06-20,36,False
2016-06-21,41,False
2016-06-22,42,False
2016-06-23,20,False
2016-06-24,67,False
2016-06-25,33,False
2016-06-26,75,False
2016-06-27,38,False
2016-06-28,31,False
2016-06-29,48,False
2016-06-30,34,False
2016-07-01,47,False
2016-07-02,27,False
2016-07-03,40,False
2016-07-04,26,False
2016-07-05,56,False
2016-07-06,48,False
2016-07-07,48,False
2016-07-08,43,False
2016-07-09,34,False
2016-07-10,44,False
2016-07-11,50,False
2016-07-12,52,False
2016-07-13,59,False
2016-07-14,45,False
2016-07-15,54,False
2016-07-16,65,False
2016-07-17,62,False
2016-07-18,41,False
2016-07-19,44,False
2016-07-20,45,False
2016-07-21,50,False
2016-07-22,63,False
2016-07-23,45,False
2016-07-24,59,False
2016-07-25,37,False
2016-07-26,46,False
2016-07-27,58,False
2016-07-28,56,False
2016-07-29,73,False
2016-07-30,59,False
2016-07-31,47,False
2016-08-01,52,False
2016-08-02,67,False
2016-08-03,29,False
2016-08-04,36,False
2016-08-05,47,False
2016-08-06,69,False
2016-08-07,42,False
2016-08-08,30,False
2016-08-09,35,False
2016-08-10,57,False
2016-08-11,47,False
2016-08-12,38,False
2016-08-13,32,False
2016-08-14,46,False
2016-08-15,45,False
2016-08-16,34,False
2016-08-17,19,False
2016-08-18,44,False
2016-08-19,35,False
2016-08-20,64,False
2016-08-21,35,False
2016-08-22,55,False
2016-08-23,52,False
2016-08-24,24,False
2016-08-25,47,False
2016-08-26,45,False
2016-08-27,54,False
2016-08-28,57,False
2016-08-29,54,False
2016-08-30,31,False
2016-08-31,34,False
2016-09-01,49,False
2016-09-02,42,False
2016-09-03,57,False
2016-09-04,42,False
2016-09-05,32,False
2016-09-06,34,False
2016-09-07,46,False
2016-09-08,38,False
2016-09-09,59,False
2016-09-10,50,False
2016-09-11,40,False
