date,INCY,isPartial
2015-08-18,53,False
2015-08-19,80,False
2015-08-20,46,False
2015-08-21,80,False
2015-08-22,57,False
2015-08-23,98,False
2015-08-24,53,False
2015-08-25,55,False
2015-08-26,61,False
2015-08-27,60,False
2015-08-28,53,False
2015-08-29,50,False
2015-08-30,76,False
2015-08-31,74,False
2015-09-01,44,False
2015-09-02,93,False
2015-09-03,63,False
2015-09-04,70,False
2015-09-05,53,False
2015-09-06,82,False
2015-09-07,58,False
2015-09-08,68,False
2015-09-09,59,False
2015-09-10,84,False
2015-09-11,77,False
2015-09-12,78,False
2015-09-13,58,False
2015-09-14,71,False
2015-09-15,89,False
2015-09-16,85,False
2015-09-17,73,False
2015-09-18,72,False
2015-09-19,61,False
2015-09-20,69,False
2015-09-21,52,False
2015-09-22,91,False
2015-09-23,80,False
2015-09-24,80,False
2015-09-25,65,False
2015-09-26,70,False
2015-09-27,84,False
2015-09-28,84,False
2015-09-29,72,False
2015-09-30,74,False
2015-10-01,70,False
2015-10-02,71,False
2015-10-03,69,False
2015-10-04,70,False
2015-10-05,90,False
2015-10-06,66,False
2015-10-07,64,False
2015-10-08,73,False
2015-10-09,64,False
2015-10-10,57,False
2015-10-11,67,False
2015-10-12,71,False
2015-10-13,64,False
2015-10-14,88,False
2015-10-15,74,False
2015-10-16,83,False
2015-10-17,98,False
2015-10-18,62,False
2015-10-19,52,False
2015-10-20,70,False
2015-10-21,71,False
2015-10-22,82,False
2015-10-23,47,False
2015-10-24,70,False
2015-10-25,76,False
2015-10-26,54,False
2015-10-27,53,False
2015-10-28,83,False
2015-10-29,67,False
2015-10-30,61,False
2015-10-31,68,False
2015-11-01,57,False
2015-11-02,67,False
2015-11-03,80,False
2015-11-04,61,False
2015-11-05,96,False
2015-11-06,83,False
2015-11-07,68,False
2015-11-08,78,False
2015-11-09,80,False
2015-11-10,73,False
2015-11-11,77,False
2015-11-12,96,False
2015-11-13,71,False
2015-11-14,84,False
2015-11-15,61,False
2015-11-16,72,False
2015-11-17,59,False
2015-11-18,65,False
2015-11-19,65,False
2015-11-20,60,False
2015-11-21,77,False
2015-11-22,50,False
2015-11-23,56,False
2015-11-24,57,False
2015-11-25,56,False
2015-11-26,70,False
2015-11-27,63,False
2015-11-28,71,False
2015-11-29,70,False
2015-11-30,38,False
2015-12-01,47,False
2015-12-02,54,False
2015-12-03,57,False
2015-12-04,57,False
2015-12-05,84,False
2015-12-06,56,False
2015-12-07,45,False
2015-12-08,38,False
2015-12-09,70,False
2015-12-10,52,False
2015-12-11,50,False
2015-12-12,64,False
2015-12-13,50,False
2015-12-14,49,False
2015-12-15,53,False
2015-12-16,60,False
2015-12-17,42,False
2015-12-18,70,False
2015-12-19,56,False
2015-12-20,63,False
2015-12-21,38,False
2015-12-22,39,False
2015-12-23,66,False
2015-12-24,63,False
2015-12-25,56,False
2015-12-26,69,False
2015-12-27,64,False
2015-12-28,51,False
2015-12-29,76,False
2015-12-30,53,False
2015-12-31,72,False
2016-01-01,57,False
2016-01-02,56,False
2016-01-03,69,False
2016-01-04,66,False
2016-01-05,43,False
2016-01-06,61,False
2016-01-07,61,False
2016-01-08,58,False
2016-01-09,50,False
2016-01-10,60,False
2016-01-11,60,False
2016-01-12,60,False
2016-01-13,65,False
2016-01-14,54,False
2016-01-15,64,False
2016-01-16,75,False
2016-01-17,41,False
2016-01-18,54,False
2016-01-19,35,False
2016-01-20,54,False
2016-01-21,57,False
2016-01-22,66,False
2016-01-23,71,False
2016-01-24,69,False
2016-01-25,71,False
2016-01-26,44,False
2016-01-27,56,False
2016-01-28,86,False
2016-01-29,96,False
2016-01-30,52,False
2016-01-31,71,False
2016-02-01,73,False
2016-02-02,65,False
2016-02-03,68,False
2016-02-04,55,False
2016-02-05,82,False
2016-02-06,69,False
2016-02-07,100,False
2016-02-08,67,False
2016-02-09,62,False
2016-02-10,54,False
2016-02-11,92,False
2016-02-12,78,False
2016-02-13,77,False
2016-02-14,64,False
2016-02-15,59,False
2016-02-16,63,False
2016-02-17,59,False
2016-02-18,65,False
2016-02-19,80,False
2016-02-20,67,False
2016-02-21,53,False
2016-02-22,58,False
2016-02-23,72,False
2016-02-24,59,False
2016-02-25,71,False
2016-02-26,34,False
2016-02-27,63,False
2016-02-28,43,False
2016-02-29,37,False
2016-03-01,64,False
2016-03-02,64,False
2016-03-03,55,False
2016-03-04,60,False
2016-03-05,73,False
2016-03-06,52,False
2016-03-07,53,False
2016-03-08,48,False
2016-03-09,62,False
2016-03-10,44,False
2016-03-11,70,False
2016-03-12,64,False
2016-03-13,62,False
2016-03-14,59,False
2016-03-15,51,False
2016-03-16,72,False
2016-03-17,81,False
2016-03-18,51,False
