date,value
2016-09-11,106.58434164773735
2016-09-12,83.87179181643829
2016-09-13,82.74008803059938
2016-09-14,81.15854330869502
2016-09-15,83.87179181643829
2016-09-16,81.15854330869502
2016-09-17,106.17527112317332
2016-09-18,108.930705433409
2016-09-19,81.671662948499
2016-09-20,75.6898604907161
2016-09-21,79.49262698180591
2016-09-22,82.22696839079538
2016-09-23,80.60323786639864
2016-09-24,96.92491471535077
2016-09-25,98.54864523974749
2016-09-26,79.5348127842983
2016-09-27,76.22407303176627
2016-09-28,77.3135910151128
2016-09-29,75.1556479496659
2016-09-30,81.69275584974521
2016-10-01,96.41179507554676
2016-10-02,95.301184190954
2016-10-03,78.95841444075575
2016-10-04,79.5348127842983
2016-10-05,75.1556479496659
2016-10-06,77.88998935865537
2016-10-07,81.65057004725281
2016-10-08,95.301184190954
2016-10-09,95.301184190954
2016-10-10,76.75828557281643
2016-10-11,78.93732153950954
2016-10-12,77.88998935865537
2016-10-13,74.57924960612333
2016-10-14,78.42420189970557
2016-10-15,92.01153733966814
2016-10-16,95.301184190954
2016-10-17,77.84780355616297
2016-10-18,74.62143540861572
2016-10-19,76.24516593301244
2016-10-20,78.40310899845935
2016-10-21,79.49262698180591
2016-10-22,90.36671391402523
2016-10-23,95.301184190954
2016-10-24,78.42420189970557
2016-10-25,77.3135910151128
2016-10-26,76.77937847406263
2016-10-27,80.06902532534848
2016-10-28,75.11346214717352
2016-10-29,90.9431122575678
2016-10-30,87.65346540628192
2016-10-31,75.71095339196226
2016-11-01,77.84780355616297
2016-11-02,81.69275584974521
2016-11-03,84.38491145624229
2016-11-04,81.69275584974521
2016-11-05,89.85359427422125
2016-11-06,90.36671391402523
2016-11-07,77.3135910151128
2016-11-08,76.8004713753088
2016-11-09,69.15275259063678
2016-11-10,71.86600109838005
2016-11-11,79.49262698180591
2016-11-12,94.23275910885367
2016-11-13,95.301184190954
2016-11-14,78.95841444075575
2016-11-15,78.95841444075575
2016-11-16,78.42420189970557
2016-11-17,77.3135910151128
2016-11-18,77.86889645740915
2016-11-19,98.0355255999435
2016-11-20,93.12214822426093
2016-11-21,82.22696839079538
2016-11-22,82.22696839079538
2016-11-23,86.05082778313141
2016-11-24,94.74587874865765
2016-11-25,84.98240270103105
2016-11-26,99.10395068204384
2016-11-27,91.51951060111037
2016-11-28,81.15854330869502
2016-11-29,78.93732153950954
2016-11-30,76.8004713753088
2016-12-01,81.13745040744881
2016-12-02,80.60323786639864
2016-12-03,93.14324112550709
2016-12-04,96.92491471535077
2016-12-05,81.7138487509914
2016-12-06,80.58214496515245
2016-12-07,77.3135910151128
2016-12-08,75.71095339196226
2016-12-09,72.95551908172659
2016-12-10,82.22696839079538
2016-12-11,83.29539347289574
2016-12-12,77.334683916359
2016-12-13,77.88998935865537
2016-12-14,74.62143540861572
2016-12-15,71.86600109838005
2016-12-16,76.77937847406263
2016-12-17,87.16143866772416
2016-12-18,89.85359427422125
2016-12-19,76.77937847406263
2016-12-20,78.40310899845935
2016-12-21,77.84780355616297
2016-12-22,77.88998935865537
2016-12-23,84.96130979978486
2016-12-24,94.76697164990385
2016-12-25,96.94600761659694
2016-12-26,82.24806129204158
2016-12-27,84.96130979978486
2016-12-28,82.22696839079538
2016-12-29,82.18478258830301
2016-12-30,90.38780681527143
2016-12-31,101.30407954998316
2017-01-01,99.12504358329004
2017-01-02,90.964205158814
2017-01-03,83.33757927538814
2017-01-04,82.78227383309176
2017-01-05,82.22696839079538
2017-01-06,78.91622863826333
2017-01-07,88.7218904883823
2017-01-08,92.03263024091436
2017-01-09,76.77937847406263
2017-01-10,78.95841444075575
2017-01-11,75.1556479496659
2017-01-12,74.60034250736952
2017-01-13,77.3135910151128
2017-01-14,89.29828883192488
2017-01-15,92.56684278196451
2017-01-16,83.31648637414195
2017-01-17,81.15854330869502
2017-01-18,77.84780355616297
2017-01-19,78.40310899845935
2017-01-20,74.78975574702488
2017-01-21,84.4055814859281
2017-01-22,90.81613197853022
2017-01-23,75.85818082912525
2017-01-24,73.72133066492455
2017-01-25,76.92660591122561
2017-01-26,75.85818082912525
2017-01-27,75.85818082912525
2017-01-28,88.67928181432951
2017-01-29,89.74770689642988
2017-01-30,76.92660591122561
2017-01-31,75.85818082912525
2017-02-01,75.85818082912525
2017-02-02,75.85818082912525
2017-02-03,77.99503099332595
2017-02-04,88.67928181432951
2017-02-05,94.0214072248313
2017-02-06,72.65290558282419
2017-02-07,74.78975574702488
2017-02-08,72.65290558282419
2017-02-09,69.44763033652312
2017-02-10,74.78975574702488
2017-02-11,79.06345607542632
2017-02-12,84.4055814859281
2017-02-13,74.78975574702488
2017-02-14,71.58448050072383
2017-02-15,69.44763033652312
2017-02-16,73.72133066492455
2017-02-17,71.58448050072383
2017-02-18,82.26873132172739
2017-02-19,82.26873132172739
2017-02-20,75.85818082912525
2017-02-21,73.72133066492455
2017-02-22,72.65290558282419
2017-02-23,74.78975574702488
2017-02-24,73.72133066492455
2017-02-25,82.26873132172739
2017-02-26,84.4055814859281
2017-02-27,77.99503099332595
2017-02-28,72.65290558282419
2017-03-01,73.72133066492455
2017-03-02,72.65290558282419
2017-03-03,77.99503099332595
2017-03-04,86.5424316501288
2017-03-05,88.67928181432951
2017-03-06,80.13188115752665
2017-03-07,76.92660591122561
2017-03-08,74.78975574702488
2017-03-09,73.72133066492455
2017-03-10,79.06345607542632
2017-03-11,88.67928181432951
2017-03-12,82.26873132172739
2017-03-13,74.78975574702488
2017-03-14,75.85818082912525
2017-03-15,75.85818082912525
2017-03-16,82.26873132172739
