date,CHTR,isPartial
2016-09-11,9,False
2016-09-12,16,False
2016-09-13,19,False
2016-09-14,12,False
2016-09-15,19,False
2016-09-16,20,False
2016-09-17,18,False
2016-09-18,8,False
2016-09-19,22,False
2016-09-20,7,False
2016-09-21,23,False
2016-09-22,23,False
2016-09-23,12,False
2016-09-24,13,False
2016-09-25,9,False
2016-09-26,11,False
2016-09-27,15,False
2016-09-28,53,False
2016-09-29,27,False
2016-09-30,8,False
2016-10-01,0,False
2016-10-02,17,False
2016-10-03,11,False
2016-10-04,0,False
2016-10-05,22,False
2016-10-06,0,False
2016-10-07,31,False
2016-10-08,9,False
2016-10-09,9,False
2016-10-10,11,False
2016-10-11,11,False
2016-10-12,23,False
2016-10-13,15,False
2016-10-14,0,False
2016-10-15,13,False
2016-10-16,17,False
2016-10-17,7,False
2016-10-18,18,False
2016-10-19,15,False
2016-10-20,7,False
2016-10-21,12,False
2016-10-22,13,False
2016-10-23,0,False
2016-10-24,11,False
2016-10-25,7,False
2016-10-26,19,False
2016-10-27,11,False
2016-10-28,20,False
2016-10-29,13,False
2016-10-30,9,False
2016-10-31,15,False
2016-11-01,8,False
2016-11-02,11,False
2016-11-03,45,False
2016-11-04,19,False
2016-11-05,26,False
2016-11-06,0,False
2016-11-07,15,False
2016-11-08,22,False
2016-11-09,13,False
2016-11-10,19,False
2016-11-11,8,False
2016-11-12,13,False
2016-11-13,17,False
2016-11-14,33,False
2016-11-15,22,False
2016-11-16,11,False
2016-11-17,11,False
2016-11-18,31,False
2016-11-19,25,False
2016-11-20,16,False
2016-11-21,11,False
2016-11-22,15,False
2016-11-23,29,False
2016-11-24,11,False
2016-11-25,8,False
2016-11-26,0,False
2016-11-27,24,False
2016-11-28,10,False
2016-11-29,35,False
2016-11-30,25,False
2016-12-01,18,False
2016-12-02,15,False
2016-12-03,12,False
2016-12-04,8,False
2016-12-05,10,False
2016-12-06,10,False
2016-12-07,14,False
2016-12-08,25,False
2016-12-09,7,False
2016-12-10,8,False
2016-12-11,0,False
2016-12-12,24,False
2016-12-13,21,False
2016-12-14,32,False
2016-12-15,29,False
2016-12-16,15,False
2016-12-17,13,False
2016-12-18,0,False
2016-12-19,18,False
2016-12-20,22,False
2016-12-21,19,False
2016-12-22,31,False
2016-12-23,16,False
2016-12-24,0,False
2016-12-25,9,False
2016-12-26,20,False
2016-12-27,19,False
2016-12-28,23,False
2016-12-29,19,False
2016-12-30,24,False
2016-12-31,13,False
2017-01-01,14,False
2017-01-02,15,False
2017-01-03,32,False
2017-01-04,22,False
2017-01-05,29,False
2017-01-06,41,False
2017-01-07,16,False
2017-01-08,16,False
2017-01-09,10,False
2017-01-10,24,False
2017-01-11,17,False
2017-01-12,25,False
2017-01-13,14,False
2017-01-14,8,False
2017-01-15,8,False
2017-01-16,7,False
2017-01-17,28,False
2017-01-18,21,False
2017-01-19,21,False
2017-01-20,18,False
2017-01-21,24,False
2017-01-22,8,False
2017-01-23,14,False
2017-01-24,21,False
2017-01-25,28,False
2017-01-26,100,False
2017-01-27,72,False
2017-01-28,28,False
2017-01-29,20,False
2017-01-30,20,False
2017-01-31,10,False
2017-02-01,27,False
2017-02-02,24,False
2017-02-03,22,False
2017-02-04,39,False
2017-02-05,19,False
2017-02-06,13,False
2017-02-07,40,False
2017-02-08,27,False
2017-02-09,14,False
2017-02-10,36,False
2017-02-11,0,False
2017-02-12,8,False
2017-02-13,13,False
2017-02-14,34,False
2017-02-15,21,False
2017-02-16,65,False
2017-02-17,24,False
2017-02-18,0,False
2017-02-19,16,False
2017-02-20,10,False
2017-02-21,30,False
2017-02-22,34,False
2017-02-23,31,False
2017-02-24,21,False
2017-02-25,8,False
2017-02-26,12,False
2017-02-27,23,False
2017-02-28,34,False
2017-03-01,33,False
2017-03-02,30,False
2017-03-03,28,False
2017-03-04,15,False
2017-03-05,23,False
2017-03-06,13,False
2017-03-07,13,False
2017-03-08,27,False
2017-03-09,10,False
2017-03-10,28,False
2017-03-11,8,False
2017-03-12,11,False
2017-03-13,9,False
2017-03-14,30,False
2017-03-15,14,False
2017-03-16,17,False
2017-03-17,25,False
2017-03-18,23,False
2017-03-19,31,False
2017-03-20,7,False
2017-03-21,13,False
2017-03-22,27,False
2017-03-23,17,False
2017-03-24,14,False
2017-03-25,12,False
2017-03-26,20,False
2017-03-27,14,False
2017-03-28,17,False
2017-03-29,7,False
2017-03-30,14,False
2017-03-31,36,False
2017-04-01,23,False
2017-04-02,16,False
2017-04-03,37,False
2017-04-04,40,False
2017-04-05,13,False
2017-04-06,31,False
2017-04-07,28,False
2017-04-08,24,False
2017-04-09,16,False
2017-04-10,7,False
2017-04-11,17,False
2017-04-12,21,False
2017-04-13,25,False
2017-04-14,20,False
2017-04-15,8,False
2017-04-16,0,False
2017-04-17,18,False
2017-04-18,23,False
2017-04-19,30,False
2017-04-20,21,False
2017-04-21,29,False
2017-04-22,8,False
2017-04-23,8,False
2017-04-24,24,False
2017-04-25,37,False
2017-04-26,17,False
2017-04-27,14,False
2017-04-28,21,False
2017-04-29,8,False
2017-04-30,16,False
2017-05-01,11,False
2017-05-02,57,False
2017-05-03,34,False
2017-05-04,24,False
2017-05-05,32,False
2017-05-06,12,False
2017-05-07,8,False
2017-05-08,34,False
2017-05-09,17,False
2017-05-10,10,False
2017-05-11,17,False
2017-05-12,35,False
2017-05-13,8,False
2017-05-14,8,False
2017-05-15,21,False
2017-05-16,33,False
2017-05-17,18,False
2017-05-18,7,False
2017-05-19,27,False
2017-05-20,0,False
2017-05-21,13,False
2017-05-22,11,False
2017-05-23,7,False
2017-05-24,22,False
2017-05-25,37,False
2017-05-26,24,False
2017-05-27,13,False
2017-05-28,17,False
2017-05-29,11,False
