date,CHTR,isPartial
2018-02-13,12,False
2018-02-14,20,False
2018-02-15,15,False
2018-02-16,10,False
2018-02-17,0,False
2018-02-18,11,False
2018-02-19,5,False
2018-02-20,17,False
2018-02-21,12,False
2018-02-22,5,False
2018-02-23,10,False
2018-02-24,17,False
2018-02-25,8,False
2018-02-26,15,False
2018-02-27,22,False
2018-02-28,22,False
2018-03-01,14,False
2018-03-02,13,False
2018-03-03,11,False
2018-03-04,5,False
2018-03-05,14,False
2018-03-06,14,False
2018-03-07,22,False
2018-03-08,15,False
2018-03-09,26,False
2018-03-10,8,False
2018-03-11,6,False
2018-03-12,24,False
2018-03-13,22,False
2018-03-14,5,False
2018-03-15,17,False
2018-03-16,10,False
2018-03-17,8,False
2018-03-18,8,False
2018-03-19,22,False
2018-03-20,12,False
2018-03-21,17,False
2018-03-22,12,False
2018-03-23,13,False
2018-03-24,14,False
2018-03-25,9,False
2018-03-26,20,False
2018-03-27,25,False
2018-03-28,25,False
2018-03-29,10,False
2018-03-30,6,False
2018-03-31,0,False
2018-04-01,12,False
2018-04-02,10,False
2018-04-03,20,False
2018-04-04,12,False
2018-04-05,15,False
2018-04-06,23,False
2018-04-07,11,False
2018-04-08,17,False
2018-04-09,10,False
2018-04-10,15,False
2018-04-11,7,False
2018-04-12,15,False
2018-04-13,10,False
2018-04-14,6,False
2018-04-15,6,False
2018-04-16,10,False
2018-04-17,10,False
2018-04-18,15,False
2018-04-19,20,False
2018-04-20,18,False
2018-04-21,6,False
2018-04-22,0,False
2018-04-23,12,False
2018-04-24,19,False
2018-04-25,20,False
2018-04-26,25,False
2018-04-27,100,False
2018-04-28,15,False
2018-04-29,14,False
2018-04-30,43,False
2018-05-01,26,False
2018-05-02,7,False
2018-05-03,25,False
2018-05-04,8,False
2018-05-05,12,False
2018-05-06,0,False
2018-05-07,12,False
2018-05-08,22,False
2018-05-09,39,False
2018-05-10,15,False
2018-05-11,21,False
2018-05-12,14,False
2018-05-13,6,False
2018-05-14,15,False
2018-05-15,36,False
2018-05-16,20,False
2018-05-17,10,False
2018-05-18,16,False
2018-05-19,12,False
2018-05-20,9,False
2018-05-21,30,False
2018-05-22,5,False
2018-05-23,30,False
2018-05-24,15,False
2018-05-25,10,False
2018-05-26,0,False
2018-05-27,9,False
2018-05-28,5,False
2018-05-29,17,False
2018-05-30,7,False
2018-05-31,10,False
2018-06-01,16,False
