date,CHTR,isPartial
2015-04-10,0,False
2015-04-11,0,False
2015-04-12,0,False
2015-04-13,10,False
2015-04-14,0,False
2015-04-15,10,False
2015-04-16,0,False
2015-04-17,11,False
2015-04-18,12,False
2015-04-19,24,False
2015-04-20,10,False
2015-04-21,10,False
2015-04-22,21,False
2015-04-23,21,False
2015-04-24,32,False
2015-04-25,0,False
2015-04-26,12,False
2015-04-27,20,False
2015-04-28,20,False
2015-04-29,20,False
2015-04-30,32,False
2015-05-01,12,False
2015-05-02,12,False
2015-05-03,0,False
2015-05-04,31,False
2015-05-05,20,False
2015-05-06,41,False
2015-05-07,21,False
2015-05-08,22,False
2015-05-09,0,False
2015-05-10,0,False
2015-05-11,0,False
2015-05-12,10,False
2015-05-13,0,False
2015-05-14,11,False
2015-05-15,0,False
2015-05-16,12,False
2015-05-17,0,False
2015-05-18,10,False
2015-05-19,20,False
2015-05-20,20,False
2015-05-21,10,False
2015-05-22,0,False
2015-05-23,12,False
2015-05-24,0,False
2015-05-25,21,False
2015-05-26,100,False
2015-05-27,40,False
2015-05-28,20,False
2015-05-29,11,False
2015-05-30,12,False
2015-05-31,12,False
2015-06-01,10,False
2015-06-02,0,False
2015-06-03,10,False
2015-06-04,0,False
2015-06-05,0,False
2015-06-06,0,False
2015-06-07,12,False
2015-06-08,10,False
2015-06-09,10,False
2015-06-10,20,False
2015-06-11,10,False
2015-06-12,11,False
2015-06-13,25,False
2015-06-14,0,False
2015-06-15,0,False
2015-06-16,0,False
2015-06-17,0,False
2015-06-18,10,False
2015-06-19,11,False
2015-06-20,0,False
2015-06-21,0,False
2015-06-22,10,False
2015-06-23,31,False
2015-06-24,10,False
2015-06-25,0,False
2015-06-26,21,False
2015-06-27,0,False
2015-06-28,12,False
2015-06-29,0,False
2015-06-30,0,False
2015-07-01,10,False
2015-07-02,11,False
2015-07-03,0,False
2015-07-04,25,False
2015-07-05,0,False
2015-07-06,0,False
2015-07-07,10,False
2015-07-08,10,False
2015-07-09,0,False
2015-07-10,0,False
2015-07-11,12,False
2015-07-12,12,False
2015-07-13,0,False
2015-07-14,10,False
2015-07-15,10,False
2015-07-16,32,False
2015-07-17,11,False
2015-07-18,26,False
2015-07-19,13,False
2015-07-20,0,False
2015-07-21,0,False
2015-07-22,10,False
2015-07-23,21,False
2015-07-24,11,False
2015-07-25,0,False
2015-07-26,0,False
2015-07-27,20,False
2015-07-28,20,False
2015-07-29,31,False
2015-07-30,10,False
2015-07-31,11,False
2015-08-01,24,False
2015-08-02,12,False
2015-08-03,0,False
2015-08-04,61,False
2015-08-05,0,False
2015-08-06,21,False
2015-08-07,0,False
2015-08-08,24,False
2015-08-09,0,False
2015-08-10,21,False
2015-08-11,0,False
2015-08-12,0,False
2015-08-13,10,False
2015-08-14,21,False
2015-08-15,12,False
2015-08-16,0,False
2015-08-17,0,False
2015-08-18,20,False
2015-08-19,10,False
2015-08-20,10,False
2015-08-21,11,False
2015-08-22,0,False
2015-08-23,0,False
2015-08-24,10,False
2015-08-25,0,False
2015-08-26,0,False
2015-08-27,10,False
2015-08-28,10,False
2015-08-29,12,False
2015-08-30,0,False
2015-08-31,20,False
2015-09-01,19,False
2015-09-02,0,False
2015-09-03,20,False
2015-09-04,10,False
2015-09-05,35,False
2015-09-06,0,False
2015-09-07,10,False
2015-09-08,19,False
2015-09-09,0,False
2015-09-10,0,False
2015-09-11,21,False
2015-09-12,0,False
2015-09-13,11,False
2015-09-14,19,False
2015-09-15,19,False
2015-09-16,0,False
2015-09-17,39,False
2015-09-18,30,False
2015-09-19,0,False
2015-09-20,0,False
2015-09-21,10,False
2015-09-22,0,False
2015-09-23,0,False
2015-09-24,20,False
2015-09-25,0,False
2015-09-26,11,False
2015-09-27,12,False
2015-09-28,28,False
2015-09-29,0,False
2015-09-30,29,False
2015-10-01,10,False
2015-10-02,0,False
2015-10-03,0,False
2015-10-04,0,False
2015-10-05,10,False
2015-10-06,10,False
2015-10-07,10,False
2015-10-08,29,False
2015-10-09,10,False
2015-10-10,11,False
2015-10-11,0,False
2015-10-12,10,False
2015-10-13,0,False
2015-10-14,9,False
2015-10-15,10,False
2015-10-16,10,False
2015-10-17,11,False
2015-10-18,0,False
2015-10-19,19,False
2015-10-20,0,False
2015-10-21,10,False
2015-10-22,10,False
2015-10-23,10,False
2015-10-24,0,False
2015-10-25,0,False
2015-10-26,28,False
2015-10-27,28,False
2015-10-28,9,False
2015-10-29,0,False
2015-10-30,0,False
2015-10-31,0,False
2015-11-01,0,False
2015-11-02,58,False
2015-11-03,9,False
2015-11-04,19,False
2015-11-05,9,False
2015-11-06,0,False
2015-11-07,0,False
2015-11-08,0,False
2015-11-09,9,False
2015-11-10,19,False
2015-11-11,19,False
2015-11-12,29,False
2015-11-13,10,False
2015-11-14,0,False
2015-11-15,0,False
2015-11-16,9,False
2015-11-17,9,False
2015-11-18,19,False
2015-11-19,0,False
2015-11-20,0,False
2015-11-21,33,False
2015-11-22,11,False
2015-11-23,10,False
2015-11-24,0,False
2015-11-25,0,False
2015-11-26,30,False
2015-11-27,10,False
2015-11-28,0,False
2015-11-29,0,False
2015-11-30,9,False
2015-12-01,18,False
2015-12-02,0,False
2015-12-03,0,False
2015-12-04,30,False
2015-12-05,23,False
2015-12-06,11,False
2015-12-07,10,False
2015-12-08,9,False
2015-12-09,38,False
2015-12-10,10,False
2015-12-11,30,False
2015-12-12,0,False
2015-12-13,0,False
2015-12-14,0,False
2015-12-15,10,False
2015-12-16,10,False
2015-12-17,10,False
2015-12-18,0,False
2015-12-19,12,False
2015-12-20,12,False
2015-12-21,20,False
2015-12-22,20,False
2015-12-23,0,False
2015-12-24,12,False
2015-12-25,0,False
2015-12-26,12,False
