date,CHTR,isPartial
2012-04-10,24,False
2012-04-11,23,False
2012-04-12,0,False
2012-04-13,37,False
2012-04-14,0,False
2012-04-15,27,False
2012-04-16,23,False
2012-04-17,0,False
2012-04-18,23,False
2012-04-19,0,False
2012-04-20,73,False
2012-04-21,27,False
2012-04-22,27,False
2012-04-23,0,False
2012-04-24,22,False
2012-04-25,23,False
2012-04-26,0,False
2012-04-27,24,False
2012-04-28,28,False
2012-04-29,28,False
2012-04-30,24,False
2012-05-01,25,False
2012-05-02,0,False
2012-05-03,46,False
2012-05-04,24,False
2012-05-05,28,False
2012-05-06,0,False
2012-05-07,0,False
2012-05-08,22,False
2012-05-09,22,False
2012-05-10,23,False
2012-05-11,0,False
2012-05-12,28,False
2012-05-13,56,False
2012-05-14,45,False
2012-05-15,66,False
2012-05-16,23,False
2012-05-17,23,False
2012-05-18,24,False
2012-05-19,0,False
2012-05-20,0,False
2012-05-21,22,False
2012-05-22,45,False
2012-05-23,0,False
2012-05-24,23,False
2012-05-25,0,False
2012-05-26,0,False
2012-05-27,0,False
2012-05-28,24,False
2012-05-29,0,False
2012-05-30,0,False
2012-05-31,0,False
2012-06-01,24,False
2012-06-02,0,False
2012-06-03,0,False
2012-06-04,33,False
