date,CHTR,isPartial
2014-03-16,24,False
2014-03-17,42,False
2014-03-18,0,False
2014-03-19,21,False
2014-03-20,64,False
2014-03-21,22,False
2014-03-22,25,False
2014-03-23,0,False
2014-03-24,0,False
2014-03-25,20,False
2014-03-26,0,False
2014-03-27,0,False
2014-03-28,44,False
2014-03-29,0,False
2014-03-30,0,False
2014-03-31,0,False
2014-04-01,42,False
2014-04-02,21,False
2014-04-03,21,False
2014-04-04,22,False
2014-04-05,25,False
2014-04-06,0,False
2014-04-07,41,False
2014-04-08,20,False
2014-04-09,21,False
2014-04-10,21,False
2014-04-11,44,False
2014-04-12,25,False
2014-04-13,25,False
2014-04-14,0,False
2014-04-15,0,False
2014-04-16,43,False
2014-04-17,45,False
2014-04-18,24,False
2014-04-19,0,False
2014-04-20,27,False
2014-04-21,0,False
2014-04-22,62,False
2014-04-23,42,False
2014-04-24,0,False
2014-04-25,22,False
2014-04-26,50,False
2014-04-27,0,False
2014-04-28,82,False
2014-04-29,62,False
2014-04-30,21,False
2014-05-01,23,False
2014-05-02,22,False
2014-05-03,50,False
2014-05-04,0,False
2014-05-05,63,False
2014-05-06,0,False
2014-05-07,41,False
2014-05-08,0,False
2014-05-09,0,False
2014-05-10,0,False
2014-05-11,0,False
2014-05-12,0,False
2014-05-13,21,False
2014-05-14,21,False
2014-05-15,0,False
2014-05-16,0,False
2014-05-17,26,False
2014-05-18,0,False
2014-05-19,0,False
2014-05-20,21,False
2014-05-21,23,False
2014-05-22,0,False
2014-05-23,24,False
2014-05-24,0,False
2014-05-25,28,False
2014-05-26,0,False
2014-05-27,0,False
2014-05-28,0,False
2014-05-29,24,False
2014-05-30,0,False
2014-05-31,0,False
2014-06-01,28,False
2014-06-02,0,False
2014-06-03,0,False
2014-06-04,45,False
2014-06-05,23,False
2014-06-06,25,False
2014-06-07,58,False
2014-06-08,29,False
2014-06-09,0,False
2014-06-10,24,False
2014-06-11,46,False
2014-06-12,0,False
2014-06-13,0,False
2014-06-14,0,False
2014-06-15,0,False
2014-06-16,0,False
2014-06-17,23,False
2014-06-18,0,False
2014-06-19,0,False
2014-06-20,49,False
2014-06-21,58,False
2014-06-22,0,False
2014-06-23,0,False
2014-06-24,23,False
2014-06-25,47,False
2014-06-26,0,False
2014-06-27,0,False
2014-06-28,29,False
2014-06-29,29,False
2014-06-30,71,False
2014-07-01,0,False
2014-07-02,0,False
2014-07-03,24,False
2014-07-04,26,False
2014-07-05,0,False
