date,CHTR,isPartial
2013-11-06,0,False
2013-11-07,0,False
2013-11-08,26,False
2013-11-09,0,False
2013-11-10,0,False
2013-11-11,74,False
2013-11-12,24,False
2013-11-13,0,False
2013-11-14,0,False
2013-11-15,26,False
2013-11-16,0,False
2013-11-17,29,False
2013-11-18,0,False
2013-11-19,0,False
2013-11-20,0,False
2013-11-21,0,False
2013-11-22,76,False
2013-11-23,0,False
2013-11-24,28,False
2013-11-25,72,False
2013-11-26,0,False
2013-11-27,0,False
2013-11-28,0,False
2013-11-29,0,False
2013-11-30,0,False
2013-12-01,0,False
2013-12-02,24,False
2013-12-03,0,False
2013-12-04,24,False
2013-12-05,25,False
2013-12-06,0,False
2013-12-07,29,False
2013-12-08,87,False
2013-12-09,48,False
2013-12-10,0,False
2013-12-11,24,False
2013-12-12,25,False
2013-12-13,0,False
2013-12-14,0,False
2013-12-15,0,False
2013-12-16,49,False
2013-12-17,50,False
2013-12-18,25,False
2013-12-19,51,False
2013-12-20,0,False
2013-12-21,30,False
2013-12-22,61,False
2013-12-23,0,False
2013-12-24,0,False
2013-12-25,66,False
2013-12-26,28,False
2013-12-27,0,False
2013-12-28,30,False
2013-12-29,0,False
2013-12-30,79,False
2013-12-31,0,False
2014-01-01,63,False
2014-01-02,51,False
2014-01-03,0,False
2014-01-04,28,False
2014-01-05,0,False
2014-01-06,24,False
2014-01-07,48,False
2014-01-08,24,False
2014-01-09,49,False
2014-01-10,0,False
2014-01-11,0,False
2014-01-12,0,False
2014-01-13,70,False
2014-01-14,47,False
2014-01-15,24,False
2014-01-16,24,False
2014-01-17,24,False
2014-01-18,28,False
2014-01-19,0,False
2014-01-20,23,False
2014-01-21,0,False
2014-01-22,46,False
2014-01-23,0,False
2014-01-24,49,False
2014-01-25,0,False
2014-01-26,0,False
2014-01-27,0,False
2014-01-28,46,False
2014-01-29,46,False
2014-01-30,0,False
2014-01-31,73,False
2014-02-01,82,False
2014-02-02,27,False
2014-02-03,46,False
2014-02-04,47,False
2014-02-05,0,False
2014-02-06,32,False
2014-02-07,27,False
2014-02-08,27,False
2014-02-09,27,False
2014-02-10,23,False
2014-02-11,92,False
2014-02-12,23,False
2014-02-13,47,False
2014-02-14,25,False
2014-02-15,28,False
2014-02-16,27,False
2014-02-17,23,False
2014-02-18,23,False
2014-02-19,0,False
2014-02-20,95,False
2014-02-21,97,False
2014-02-22,27,False
2014-02-23,27,False
2014-02-24,23,False
2014-02-25,23,False
2014-02-26,46,False
2014-02-27,0,False
2014-02-28,0,False
2014-03-01,0,False
