date,CHTR,isPartial
2012-10-12,0,False
2012-10-13,0,False
2012-10-14,0,False
2012-10-15,0,False
2012-10-16,22,False
2012-10-17,22,False
2012-10-18,22,False
2012-10-19,23,False
2012-10-20,27,False
2012-10-21,0,False
2012-10-22,0,False
2012-10-23,22,False
2012-10-24,44,False
2012-10-25,22,False
2012-10-26,0,False
2012-10-27,0,False
2012-10-28,0,False
2012-10-29,22,False
2012-10-30,43,False
2012-10-31,67,False
2012-11-01,23,False
2012-11-02,24,False
2012-11-03,0,False
2012-11-04,26,False
2012-11-05,22,False
2012-11-06,42,False
2012-11-07,21,False
2012-11-08,0,False
2012-11-09,0,False
2012-11-10,0,False
2012-11-11,0,False
2012-11-12,0,False
2012-11-13,0,False
2012-11-14,22,False
2012-11-15,22,False
2012-11-16,0,False
2012-11-17,52,False
2012-11-18,0,False
2012-11-19,21,False
2012-11-20,21,False
2012-11-21,0,False
2012-11-22,0,False
2012-11-23,0,False
2012-11-24,0,False
2012-11-25,25,False
2012-11-26,21,False
2012-11-27,0,False
2012-11-28,0,False
2012-11-29,21,False
2012-11-30,45,False
2012-12-01,0,False
2012-12-02,25,False
2012-12-03,21,False
2012-12-04,42,False
2012-12-05,42,False
2012-12-06,0,False
2012-12-07,0,False
2012-12-08,0,False
2012-12-09,0,False
2012-12-10,0,False
2012-12-11,21,False
2012-12-12,21,False
2012-12-13,0,False
2012-12-14,0,False
2012-12-15,25,False
2012-12-16,25,False
2012-12-17,0,False
2012-12-18,21,False
2012-12-19,0,False
2012-12-20,22,False
2012-12-21,24,False
2012-12-22,0,False
2012-12-23,27,False
2012-12-24,54,False
2012-12-25,0,False
2012-12-26,24,False
2012-12-27,22,False
2012-12-28,0,False
2012-12-29,0,False
2012-12-30,0,False
2012-12-31,0,False
2013-01-01,0,False
2013-01-02,88,False
2013-01-03,21,False
2013-01-04,22,False
2013-01-05,0,False
2013-01-06,0,False
2013-01-07,21,False
2013-01-08,0,False
2013-01-09,0,False
2013-01-10,21,False
2013-01-11,0,False
2013-01-12,0,False
2013-01-13,24,False
2013-01-14,0,False
2013-01-15,40,False
2013-01-16,20,False
2013-01-17,20,False
2013-01-18,0,False
2013-01-19,24,False
2013-01-20,0,False
