date,CHTR,isPartial
2013-02-19,65,False
2013-02-20,0,False
2013-02-21,0,False
2013-02-22,69,False
2013-02-23,26,False
2013-02-24,25,False
2013-02-25,0,False
2013-02-26,43,False
2013-02-27,43,False
2013-02-28,55,False
2013-03-01,34,False
2013-03-02,26,False
2013-03-03,26,False
2013-03-04,21,False
2013-03-05,22,False
2013-03-06,21,False
2013-03-07,22,False
2013-03-08,22,False
2013-03-09,25,False
2013-03-10,25,False
2013-03-11,42,False
2013-03-12,42,False
2013-03-13,0,False
2013-03-14,21,False
2013-03-15,22,False
2013-03-16,38,False
2013-03-17,0,False
2013-03-18,21,False
2013-03-19,42,False
2013-03-20,21,False
2013-03-21,0,False
2013-03-22,22,False
2013-03-23,25,False
2013-03-24,49,False
2013-03-25,21,False
2013-03-26,22,False
2013-03-27,22,False
2013-03-28,69,False
2013-03-29,49,False
2013-03-30,26,False
2013-03-31,0,False
2013-04-01,45,False
2013-04-02,32,False
2013-04-03,43,False
2013-04-04,32,False
2013-04-05,22,False
2013-04-06,25,False
2013-04-07,25,False
2013-04-08,31,False
2013-04-09,31,False
2013-04-10,21,False
2013-04-11,32,False
2013-04-12,45,False
2013-04-13,26,False
2013-04-14,25,False
2013-04-15,21,False
2013-04-16,43,False
2013-04-17,32,False
2013-04-18,22,False
2013-04-19,34,False
2013-04-20,26,False
2013-04-21,25,False
2013-04-22,21,False
2013-04-23,21,False
2013-04-24,21,False
2013-04-25,0,False
2013-04-26,22,False
2013-04-27,0,False
2013-04-28,26,False
2013-04-29,21,False
2013-04-30,22,False
2013-05-01,0,False
2013-05-02,33,False
2013-05-03,23,False
2013-05-04,26,False
2013-05-05,0,False
2013-05-06,65,False
2013-05-07,21,False
2013-05-08,32,False
2013-05-09,22,False
2013-05-10,45,False
2013-05-11,26,False
2013-05-12,0,False
2013-05-13,0,False
2013-05-14,21,False
2013-05-15,0,False
2013-05-16,21,False
2013-05-17,22,False
2013-05-18,0,False
2013-05-19,25,False
2013-05-20,43,False
2013-05-21,21,False
2013-05-22,21,False
2013-05-23,21,False
2013-05-24,0,False
2013-05-25,26,False
2013-05-26,26,False
2013-05-27,22,False
2013-05-28,21,False
2013-05-29,0,False
2013-05-30,21,False
2013-05-31,22,False
2013-06-01,25,False
2013-06-02,26,False
2013-06-03,41,False
2013-06-04,31,False
2013-06-05,42,False
2013-06-06,43,False
2013-06-07,22,False
2013-06-08,0,False
2013-06-09,25,False
2013-06-10,41,False
2013-06-11,41,False
2013-06-12,0,False
2013-06-13,21,False
2013-06-14,89,False
2013-06-15,0,False
2013-06-16,26,False
2013-06-17,0,False
2013-06-18,42,False
2013-06-19,42,False
2013-06-20,21,False
2013-06-21,22,False
2013-06-22,0,False
2013-06-23,26,False
2013-06-24,32,False
2013-06-25,21,False
2013-06-26,21,False
2013-06-27,0,False
2013-06-28,22,False
2013-06-29,0,False
2013-06-30,0,False
2013-07-01,21,False
2013-07-02,0,False
2013-07-03,0,False
2013-07-04,0,False
2013-07-05,23,False
2013-07-06,27,False
2013-07-07,40,False
2013-07-08,0,False
2013-07-09,0,False
2013-07-10,22,False
2013-07-11,22,False
2013-07-12,23,False
2013-07-13,53,False
2013-07-14,0,False
2013-07-15,22,False
2013-07-16,0,False
2013-07-17,22,False
2013-07-18,22,False
2013-07-19,46,False
2013-07-20,0,False
2013-07-21,53,False
2013-07-22,0,False
2013-07-23,53,False
2013-07-24,65,False
2013-07-25,0,False
2013-07-26,23,False
2013-07-27,0,False
2013-07-28,26,False
2013-07-29,0,False
2013-07-30,21,False
2013-07-31,0,False
2013-08-01,22,False
2013-08-02,34,False
2013-08-03,54,False
2013-08-04,53,False
2013-08-05,43,False
2013-08-06,43,False
2013-08-07,44,False
2013-08-08,0,False
2013-08-09,23,False
2013-08-10,53,False
2013-08-11,0,False
2013-08-12,21,False
2013-08-13,21,False
2013-08-14,22,False
2013-08-15,0,False
2013-08-16,23,False
2013-08-17,26,False
2013-08-18,26,False
2013-08-19,43,False
2013-08-20,21,False
2013-08-21,0,False
2013-08-22,22,False
2013-08-23,22,False
2013-08-24,0,False
2013-08-25,0,False
2013-08-26,21,False
2013-08-27,21,False
2013-08-28,52,False
2013-08-29,21,False
2013-08-30,22,False
2013-08-31,25,False
2013-09-01,0,False
2013-09-02,21,False
2013-09-03,0,False
2013-09-04,0,False
2013-09-05,21,False
2013-09-06,22,False
2013-09-07,25,False
2013-09-08,0,False
2013-09-09,0,False
2013-09-10,40,False
2013-09-11,20,False
2013-09-12,41,False
2013-09-13,32,False
2013-09-14,0,False
2013-09-15,0,False
2013-09-16,40,False
2013-09-17,100,False
2013-09-18,40,False
2013-09-19,20,False
2013-09-20,43,False
2013-09-21,24,False
2013-09-22,0,False
2013-09-23,20,False
2013-09-24,40,False
2013-09-25,41,False
2013-09-26,21,False
2013-09-27,22,False
2013-09-28,0,False
2013-09-29,0,False
2013-09-30,20,False
2013-10-01,20,False
2013-10-02,41,False
2013-10-03,20,False
2013-10-04,21,False
2013-10-05,0,False
2013-10-06,35,False
2013-10-07,20,False
2013-10-08,20,False
2013-10-09,50,False
2013-10-10,71,False
2013-10-11,53,False
2013-10-12,25,False
2013-10-13,48,False
2013-10-14,21,False
2013-10-15,20,False
2013-10-16,20,False
2013-10-17,21,False
2013-10-18,85,False
2013-10-19,24,False
2013-10-20,0,False
2013-10-21,0,False
2013-10-22,20,False
2013-10-23,20,False
2013-10-24,20,False
2013-10-25,0,False
2013-10-26,24,False
2013-10-27,23,False
2013-10-28,0,False
2013-10-29,20,False
2013-10-30,20,False
2013-10-31,41,False
2013-11-01,43,False
2013-11-02,0,False
2013-11-03,0,False
2013-11-04,0,False
2013-11-05,29,False
2013-11-06,19,False
