date,CHTR,isPartial
2014-12-01,42,False
2014-12-02,14,False
2014-12-03,29,False
2014-12-04,21,False
2014-12-05,15,False
2014-12-06,34,False
2014-12-07,17,False
2014-12-08,29,False
2014-12-09,14,False
2014-12-10,21,False
2014-12-11,22,False
2014-12-12,0,False
2014-12-13,17,False
2014-12-14,0,False
2014-12-15,0,False
2014-12-16,29,False
2014-12-17,0,False
2014-12-18,38,False
2014-12-19,24,False
2014-12-20,36,False
2014-12-21,0,False
2014-12-22,23,False
2014-12-23,16,False
2014-12-24,0,False
2014-12-25,39,False
2014-12-26,17,False
2014-12-27,0,False
2014-12-28,34,False
2014-12-29,31,False
2014-12-30,0,False
2014-12-31,0,False
2015-01-01,28,False
2015-01-02,16,False
2015-01-03,51,False
2015-01-04,16,False
2015-01-05,57,False
2015-01-06,28,False
2015-01-07,21,False
2015-01-08,21,False
2015-01-09,29,False
2015-01-10,24,False
2015-01-11,16,False
2015-01-12,28,False
2015-01-13,14,False
2015-01-14,27,False
2015-01-15,14,False
2015-01-16,14,False
2015-01-17,16,False
2015-01-18,0,False
2015-01-19,21,False
2015-01-20,0,False
2015-01-21,27,False
2015-01-22,0,False
2015-01-23,14,False
2015-01-24,16,False
2015-01-25,24,False
2015-01-26,0,False
2015-01-27,14,False
2015-01-28,14,False
2015-01-29,0,False
2015-01-30,28,False
2015-01-31,24,False
2015-02-01,31,False
2015-02-02,13,False
2015-02-03,0,False
2015-02-04,20,False
2015-02-05,27,False
2015-02-06,28,False
2015-02-07,16,False
2015-02-08,0,False
2015-02-09,13,False
2015-02-10,27,False
2015-02-11,0,False
2015-02-12,41,False
2015-02-13,14,False
2015-02-14,16,False
2015-02-15,16,False
2015-02-16,42,False
2015-02-17,28,False
2015-02-18,28,False
2015-02-19,28,False
2015-02-20,29,False
2015-02-21,16,False
2015-02-22,16,False
2015-02-23,33,False
2015-02-24,20,False
2015-02-25,13,False
2015-02-26,20,False
2015-02-27,28,False
2015-02-28,16,False
2015-03-01,0,False
2015-03-02,13,False
2015-03-03,13,False
2015-03-04,68,False
2015-03-05,27,False
2015-03-06,14,False
2015-03-07,32,False
2015-03-08,0,False
2015-03-09,13,False
2015-03-10,27,False
2015-03-11,20,False
2015-03-12,14,False
2015-03-13,35,False
2015-03-14,32,False
2015-03-15,0,False
2015-03-16,14,False
2015-03-17,14,False
2015-03-18,0,False
2015-03-19,14,False
2015-03-20,28,False
2015-03-21,24,False
2015-03-22,16,False
2015-03-23,27,False
2015-03-24,0,False
2015-03-25,0,False
2015-03-26,47,False
2015-03-27,14,False
2015-03-28,17,False
2015-03-29,0,False
2015-03-30,20,False
2015-03-31,68,False
2015-04-01,28,False
2015-04-02,22,False
2015-04-03,0,False
2015-04-04,25,False
2015-04-05,34,False
2015-04-06,22,False
2015-04-07,27,False
2015-04-08,14,False
2015-04-09,0,False
2015-04-10,14,False
2015-04-11,0,False
2015-04-12,16,False
2015-04-13,14,False
2015-04-14,0,False
2015-04-15,41,False
2015-04-16,27,False
2015-04-17,28,False
2015-04-18,0,False
2015-04-19,16,False
2015-04-20,13,False
2015-04-21,20,False
2015-04-22,20,False
2015-04-23,21,False
2015-04-24,14,False
2015-04-25,0,False
2015-04-26,16,False
2015-04-27,27,False
2015-04-28,13,False
2015-04-29,14,False
2015-04-30,28,False
2015-05-01,15,False
2015-05-02,32,False
2015-05-03,32,False
2015-05-04,34,False
2015-05-05,20,False
2015-05-06,34,False
2015-05-07,0,False
2015-05-08,29,False
2015-05-09,33,False
2015-05-10,16,False
2015-05-11,34,False
2015-05-12,13,False
2015-05-13,14,False
2015-05-14,28,False
2015-05-15,0,False
2015-05-16,0,False
2015-05-17,16,False
2015-05-18,13,False
2015-05-19,13,False
2015-05-20,33,False
2015-05-21,27,False
2015-05-22,43,False
2015-05-23,24,False
2015-05-24,16,False
2015-05-25,14,False
2015-05-26,100,False
2015-05-27,39,False
2015-05-28,27,False
2015-05-29,28,False
2015-05-30,24,False
2015-05-31,32,False
2015-06-01,13,False
2015-06-02,27,False
2015-06-03,13,False
2015-06-04,14,False
2015-06-05,14,False
2015-06-06,0,False
2015-06-07,16,False
2015-06-08,13,False
2015-06-09,13,False
2015-06-10,20,False
2015-06-11,27,False
2015-06-12,29,False
2015-06-13,33,False
2015-06-14,16,False
2015-06-15,27,False
2015-06-16,13,False
2015-06-17,27,False
2015-06-18,14,False
2015-06-19,14,False
2015-06-20,16,False
2015-06-21,16,False
2015-06-22,0,False
2015-06-23,13,False
2015-06-24,14,False
2015-06-25,14,False
2015-06-26,42,False
2015-06-27,16,False
2015-06-28,16,False
2015-06-29,0,False
2015-06-30,14,False
2015-07-01,28,False
2015-07-02,14,False
2015-07-03,15,False
2015-07-04,33,False
2015-07-05,0,False
2015-07-06,27,False
2015-07-07,13,False
2015-07-08,20,False
2015-07-09,0,False
2015-07-10,14,False
2015-07-11,16,False
2015-07-12,0,False
2015-07-13,27,False
2015-07-14,14,False
2015-07-15,0,False
2015-07-16,70,False
2015-07-17,37,False
2015-07-18,26,False
2015-07-19,17,False
2015-07-20,14,False
2015-07-21,41,False
2015-07-22,27,False
2015-07-23,14,False
2015-07-24,0,False
2015-07-25,0,False
2015-07-26,16,False
2015-07-27,13,False
2015-07-28,27,False
2015-07-29,27,False
2015-07-30,27,False
2015-07-31,21,False
2015-08-01,16,False
2015-08-02,24,False
2015-08-03,27,False
2015-08-04,61,False
2015-08-05,20,False
2015-08-06,28,False
2015-08-07,36,False
2015-08-08,32,False
2015-08-09,16,False
2015-08-10,40,False
2015-08-11,13,False
2015-08-12,0,False
2015-08-13,14,False
2015-08-14,14,False
2015-08-15,24,False
2015-08-16,16,False
2015-08-17,27,False
2015-08-18,40,False
