date,CMCSA,isPartial
2012-10-12,21,False
2012-10-13,12,False
2012-10-14,0,False
2012-10-15,15,False
2012-10-16,44,False
2012-10-17,10,False
2012-10-18,35,False
2012-10-19,37,False
2012-10-20,12,False
2012-10-21,12,False
2012-10-22,29,False
2012-10-23,29,False
2012-10-24,20,False
2012-10-25,30,False
2012-10-26,53,False
2012-10-27,12,False
2012-10-28,11,False
2012-10-29,14,False
2012-10-30,0,False
2012-10-31,20,False
2012-11-01,31,False
2012-11-02,16,False
2012-11-03,18,False
2012-11-04,0,False
2012-11-05,19,False
2012-11-06,14,False
2012-11-07,9,False
2012-11-08,0,False
2012-11-09,15,False
2012-11-10,12,False
2012-11-11,12,False
2012-11-12,0,False
2012-11-13,34,False
2012-11-14,25,False
2012-11-15,30,False
2012-11-16,25,False
2012-11-17,12,False
2012-11-18,0,False
2012-11-19,19,False
2012-11-20,48,False
2012-11-21,25,False
2012-11-22,0,False
2012-11-23,31,False
2012-11-24,12,False
2012-11-25,23,False
2012-11-26,19,False
2012-11-27,19,False
2012-11-28,28,False
2012-11-29,19,False
2012-11-30,25,False
2012-12-01,11,False
2012-12-02,11,False
2012-12-03,14,False
2012-12-04,19,False
2012-12-05,19,False
2012-12-06,29,False
2012-12-07,15,False
2012-12-08,12,False
2012-12-09,0,False
2012-12-10,28,False
2012-12-11,38,False
2012-12-12,19,False
2012-12-13,39,False
2012-12-14,15,False
2012-12-15,0,False
2012-12-16,11,False
2012-12-17,0,False
2012-12-18,48,False
2012-12-19,35,False
2012-12-20,20,False
2012-12-21,21,False
2012-12-22,0,False
2012-12-23,0,False
2012-12-24,12,False
2012-12-25,13,False
2012-12-26,0,False
2012-12-27,36,False
2012-12-28,16,False
2012-12-29,23,False
2012-12-30,0,False
2012-12-31,47,False
2013-01-01,31,False
2013-01-02,10,False
2013-01-03,33,False
2013-01-04,20,False
2013-01-05,11,False
2013-01-06,11,False
2013-01-07,14,False
2013-01-08,9,False
2013-01-09,32,False
2013-01-10,23,False
2013-01-11,29,False
2013-01-12,16,False
2013-01-13,21,False
2013-01-14,27,False
2013-01-15,27,False
2013-01-16,27,False
2013-01-17,46,False
2013-01-18,14,False
2013-01-19,11,False
2013-01-20,11,False
2013-01-21,0,False
2013-01-22,27,False
2013-01-23,9,False
2013-01-24,37,False
2013-01-25,24,False
2013-01-26,11,False
2013-01-27,0,False
2013-01-28,31,False
2013-01-29,31,False
2013-01-30,18,False
2013-01-31,50,False
2013-02-01,33,False
2013-02-02,21,False
2013-02-03,0,False
2013-02-04,32,False
2013-02-05,44,False
2013-02-06,36,False
2013-02-07,9,False
2013-02-08,0,False
2013-02-09,16,False
2013-02-10,11,False
2013-02-11,28,False
2013-02-12,87,False
2013-02-13,100,False
2013-02-14,51,False
2013-02-15,43,False
2013-02-16,27,False
2013-02-17,11,False
2013-02-18,18,False
2013-02-19,71,False
2013-02-20,45,False
2013-02-21,31,False
2013-02-22,33,False
2013-02-23,11,False
2013-02-24,10,False
2013-02-25,17,False
2013-02-26,39,False
2013-02-27,35,False
2013-02-28,9,False
2013-03-01,37,False
2013-03-02,11,False
2013-03-03,32,False
2013-03-04,44,False
2013-03-05,35,False
2013-03-06,49,False
2013-03-07,54,False
2013-03-08,18,False
2013-03-09,10,False
2013-03-10,21,False
2013-03-11,26,False
2013-03-12,43,False
2013-03-13,47,False
2013-03-14,31,False
2013-03-15,41,False
2013-03-16,21,False
2013-03-17,10,False
2013-03-18,48,False
2013-03-19,22,False
2013-03-20,31,False
2013-03-21,22,False
2013-03-22,27,False
2013-03-23,26,False
2013-03-24,0,False
2013-03-25,9,False
2013-03-26,31,False
2013-03-27,50,False
2013-03-28,33,False
2013-03-29,30,False
2013-03-30,11,False
2013-03-31,11,False
2013-04-01,69,False
2013-04-02,39,False
2013-04-03,43,False
2013-04-04,35,False
2013-04-05,50,False
2013-04-06,0,False
2013-04-07,20,False
2013-04-08,21,False
2013-04-09,26,False
2013-04-10,43,False
2013-04-11,53,False
2013-04-12,37,False
2013-04-13,11,False
2013-04-14,10,False
2013-04-15,26,False
2013-04-16,22,False
2013-04-17,35,False
2013-04-18,31,False
2013-04-19,23,False
2013-04-20,11,False
2013-04-21,21,False
2013-04-22,26,False
2013-04-23,35,False
2013-04-24,22,False
2013-04-25,13,False
2013-04-26,41,False
2013-04-27,21,False
2013-04-28,21,False
2013-04-29,26,False
2013-04-30,18,False
2013-05-01,72,False
2013-05-02,45,False
2013-05-03,23,False
2013-05-04,11,False
2013-05-05,11,False
2013-05-06,36,False
2013-05-07,35,False
2013-05-08,44,False
2013-05-09,27,False
2013-05-10,23,False
2013-05-11,10,False
2013-05-12,0,False
2013-05-13,17,False
2013-05-14,34,False
2013-05-15,34,False
2013-05-16,61,False
2013-05-17,50,False
2013-05-18,10,False
2013-05-19,0,False
2013-05-20,31,False
2013-05-21,21,False
2013-05-22,34,False
2013-05-23,17,False
2013-05-24,27,False
2013-05-25,21,False
2013-05-26,11,False
2013-05-27,18,False
2013-05-28,21,False
2013-05-29,21,False
2013-05-30,31,False
2013-05-31,14,False
2013-06-01,31,False
2013-06-02,0,False
2013-06-03,17,False
2013-06-04,51,False
2013-06-05,39,False
2013-06-06,26,False
2013-06-07,41,False
2013-06-08,21,False
2013-06-09,0,False
2013-06-10,25,False
2013-06-11,34,False
2013-06-12,26,False
2013-06-13,17,False
2013-06-14,46,False
2013-06-15,32,False
2013-06-16,16,False
2013-06-17,47,False
2013-06-18,13,False
2013-06-19,26,False
2013-06-20,22,False
2013-06-21,37,False
2013-06-22,11,False
2013-06-23,0,False
2013-06-24,30,False
2013-06-25,26,False
2013-06-26,13,False
2013-06-27,31,False
2013-06-28,32,False
2013-06-29,22,False
