date,CMCSA,isPartial
2012-06-04,22,False
2012-06-05,34,False
2012-06-06,13,False
2012-06-07,18,False
2012-06-08,27,False
2012-06-09,0,False
2012-06-10,11,False
2012-06-11,17,False
2012-06-12,9,False
2012-06-13,26,False
2012-06-14,9,False
2012-06-15,9,False
2012-06-16,0,False
2012-06-17,11,False
2012-06-18,34,False
2012-06-19,30,False
2012-06-20,26,False
2012-06-21,22,False
2012-06-22,23,False
2012-06-23,11,False
2012-06-24,22,False
2012-06-25,22,False
2012-06-26,17,False
2012-06-27,26,False
2012-06-28,18,False
2012-06-29,28,False
2012-06-30,0,False
2012-07-01,0,False
2012-07-02,9,False
2012-07-03,17,False
2012-07-04,9,False
2012-07-05,9,False
2012-07-06,14,False
2012-07-07,11,False
2012-07-08,11,False
2012-07-09,9,False
2012-07-10,22,False
2012-07-11,9,False
2012-07-12,18,False
2012-07-13,19,False
2012-07-14,22,False
2012-07-15,11,False
2012-07-16,31,False
2012-07-17,9,False
2012-07-18,0,False
2012-07-19,0,False
2012-07-20,28,False
2012-07-21,11,False
2012-07-22,0,False
2012-07-23,9,False
2012-07-24,27,False
2012-07-25,27,False
2012-07-26,9,False
2012-07-27,28,False
2012-07-28,11,False
2012-07-29,22,False
2012-07-30,18,False
2012-07-31,27,False
2012-08-01,31,False
2012-08-02,23,False
2012-08-03,42,False
2012-08-04,0,False
2012-08-05,0,False
2012-08-06,18,False
2012-08-07,27,False
2012-08-08,31,False
2012-08-09,9,False
2012-08-10,19,False
2012-08-11,11,False
2012-08-12,0,False
2012-08-13,13,False
2012-08-14,27,False
2012-08-15,23,False
2012-08-16,23,False
2012-08-17,0,False
2012-08-18,0,False
2012-08-19,11,False
2012-08-20,18,False
2012-08-21,18,False
2012-08-22,31,False
2012-08-23,22,False
2012-08-24,28,False
2012-08-25,0,False
2012-08-26,11,False
2012-08-27,17,False
2012-08-28,13,False
2012-08-29,22,False
2012-08-30,18,False
2012-08-31,0,False
2012-09-01,11,False
2012-09-02,11,False
2012-09-03,0,False
2012-09-04,21,False
2012-09-05,9,False
2012-09-06,35,False
2012-09-07,23,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,42,False
2012-09-11,21,False
2012-09-12,17,False
2012-09-13,17,False
2012-09-14,27,False
2012-09-15,16,False
2012-09-16,10,False
2012-09-17,8,False
2012-09-18,25,False
2012-09-19,17,False
2012-09-20,8,False
2012-09-21,22,False
2012-09-22,10,False
2012-09-23,0,False
2012-09-24,33,False
2012-09-25,21,False
2012-09-26,25,False
2012-09-27,21,False
2012-09-28,22,False
2012-09-29,10,False
2012-09-30,10,False
2012-10-01,38,False
2012-10-02,8,False
2012-10-03,30,False
2012-10-04,37,False
2012-10-05,43,False
2012-10-06,10,False
2012-10-07,29,False
2012-10-08,20,False
2012-10-09,16,False
2012-10-10,20,False
2012-10-11,45,False
2012-10-12,17,False
2012-10-13,0,False
2012-10-14,0,False
2012-10-15,24,False
2012-10-16,40,False
2012-10-17,8,False
2012-10-18,33,False
2012-10-19,25,False
2012-10-20,10,False
2012-10-21,0,False
2012-10-22,24,False
2012-10-23,20,False
2012-10-24,16,False
2012-10-25,16,False
2012-10-26,26,False
2012-10-27,10,False
2012-10-28,9,False
2012-10-29,23,False
2012-10-30,8,False
2012-10-31,41,False
2012-11-01,17,False
2012-11-02,26,False
2012-11-03,10,False
2012-11-04,0,False
2012-11-05,15,False
2012-11-06,20,False
2012-11-07,19,False
2012-11-08,24,False
2012-11-09,25,False
2012-11-10,14,False
2012-11-11,9,False
2012-11-12,20,False
2012-11-13,16,False
2012-11-14,20,False
2012-11-15,24,False
2012-11-16,29,False
2012-11-17,9,False
2012-11-18,0,False
2012-11-19,16,False
2012-11-20,16,False
2012-11-21,40,False
2012-11-22,8,False
2012-11-23,17,False
2012-11-24,9,False
2012-11-25,19,False
2012-11-26,46,False
2012-11-27,35,False
2012-11-28,23,False
2012-11-29,23,False
2012-11-30,33,False
2012-12-01,0,False
2012-12-02,9,False
2012-12-03,11,False
2012-12-04,11,False
2012-12-05,12,False
2012-12-06,12,False
2012-12-07,25,False
2012-12-08,0,False
2012-12-09,0,False
2012-12-10,23,False
2012-12-11,35,False
2012-12-12,20,False
2012-12-13,20,False
2012-12-14,24,False
2012-12-15,0,False
2012-12-16,9,False
2012-12-17,11,False
2012-12-18,35,False
2012-12-19,24,False
2012-12-20,20,False
2012-12-21,17,False
2012-12-22,19,False
2012-12-23,10,False
2012-12-24,10,False
2012-12-25,11,False
2012-12-26,18,False
2012-12-27,25,False
2012-12-28,9,False
2012-12-29,0,False
2012-12-30,19,False
2012-12-31,24,False
2013-01-01,20,False
2013-01-02,32,False
2013-01-03,31,False
2013-01-04,28,False
2013-01-05,13,False
2013-01-06,9,False
2013-01-07,15,False
2013-01-08,0,False
2013-01-09,26,False
2013-01-10,19,False
2013-01-11,16,False
2013-01-12,18,False
2013-01-13,9,False
2013-01-14,26,False
2013-01-15,44,False
2013-01-16,37,False
2013-01-17,45,False
2013-01-18,23,False
2013-01-19,17,False
2013-01-20,22,False
2013-01-21,11,False
2013-01-22,15,False
2013-01-23,22,False
2013-01-24,41,False
2013-01-25,19,False
2013-01-26,9,False
2013-01-27,0,False
2013-01-28,14,False
2013-01-29,29,False
2013-01-30,11,False
2013-01-31,15,False
2013-02-01,15,False
2013-02-02,13,False
2013-02-03,8,False
2013-02-04,22,False
2013-02-05,22,False
2013-02-06,18,False
2013-02-07,18,False
2013-02-08,8,False
2013-02-09,18,False
2013-02-10,0,False
2013-02-11,0,False
2013-02-12,79,False
2013-02-13,100,False
2013-02-14,64,False
2013-02-15,39,False
2013-02-16,26,False
2013-02-17,17,False
2013-02-18,37,False
2013-02-19,58,False
