date,CMCSA,isPartial
2016-09-23,31,False
2016-09-24,9,False
2016-09-25,9,False
2016-09-26,37,False
2016-09-27,15,False
2016-09-28,30,False
2016-09-29,30,False
2016-09-30,46,False
2016-10-01,0,False
2016-10-02,16,False
2016-10-03,52,False
2016-10-04,29,False
2016-10-05,22,False
2016-10-06,45,False
2016-10-07,30,False
2016-10-08,17,False
2016-10-09,0,False
2016-10-10,15,False
2016-10-11,29,False
2016-10-12,7,False
2016-10-13,29,False
2016-10-14,8,False
2016-10-15,9,False
2016-10-16,0,False
2016-10-17,15,False
2016-10-18,0,False
2016-10-19,37,False
2016-10-20,22,False
2016-10-21,15,False
2016-10-22,9,False
2016-10-23,0,False
2016-10-24,65,False
2016-10-25,7,False
2016-10-26,80,False
2016-10-27,52,False
2016-10-28,38,False
2016-10-29,0,False
2016-10-30,25,False
2016-10-31,30,False
2016-11-01,37,False
2016-11-02,45,False
2016-11-03,22,False
2016-11-04,38,False
2016-11-05,17,False
2016-11-06,0,False
2016-11-07,29,False
2016-11-08,36,False
2016-11-09,93,False
2016-11-10,52,False
2016-11-11,38,False
2016-11-12,8,False
2016-11-13,0,False
2016-11-14,22,False
2016-11-15,58,False
2016-11-16,57,False
2016-11-17,66,False
2016-11-18,45,False
2016-11-19,0,False
2016-11-20,8,False
2016-11-21,21,False
2016-11-22,36,False
2016-11-23,50,False
2016-11-24,15,False
2016-11-25,37,False
2016-11-26,8,False
2016-11-27,0,False
2016-11-28,34,False
2016-11-29,21,False
2016-11-30,41,False
2016-12-01,63,False
2016-12-02,81,False
2016-12-03,24,False
2016-12-04,0,False
2016-12-05,19,False
2016-12-06,27,False
2016-12-07,69,False
2016-12-08,50,False
2016-12-09,72,False
2016-12-10,8,False
2016-12-11,0,False
2016-12-12,41,False
2016-12-13,21,False
2016-12-14,56,False
2016-12-15,72,False
2016-12-16,60,False
2016-12-17,8,False
2016-12-18,0,False
2016-12-19,29,False
2016-12-20,37,False
2016-12-21,22,False
2016-12-22,38,False
2016-12-23,32,False
2016-12-24,0,False
2016-12-25,9,False
2016-12-26,31,False
2016-12-27,30,False
2016-12-28,15,False
2016-12-29,45,False
2016-12-30,8,False
2016-12-31,34,False
2017-01-01,0,False
2017-01-02,0,False
2017-01-03,14,False
2017-01-04,28,False
2017-01-05,29,False
2017-01-06,29,False
2017-01-07,16,False
2017-01-08,0,False
2017-01-09,41,False
2017-01-10,20,False
2017-01-11,21,False
2017-01-12,21,False
2017-01-13,57,False
2017-01-14,16,False
2017-01-15,8,False
2017-01-16,14,False
2017-01-17,41,False
2017-01-18,20,False
2017-01-19,61,False
