date,CMCSA,isPartial
2015-04-10,13,False
2015-04-11,7,False
2015-04-12,7,False
2015-04-13,37,False
2015-04-14,18,False
2015-04-15,37,False
2015-04-16,49,False
2015-04-17,45,False
2015-04-18,7,False
2015-04-19,14,False
2015-04-20,30,False
2015-04-21,49,False
2015-04-22,31,False
2015-04-23,25,False
2015-04-24,90,False
2015-04-25,22,False
2015-04-26,7,False
2015-04-27,66,False
2015-04-28,24,False
2015-04-29,30,False
2015-04-30,25,False
2015-05-01,48,False
2015-05-02,15,False
2015-05-03,7,False
2015-05-04,73,False
2015-05-05,55,False
2015-05-06,43,False
2015-05-07,31,False
2015-05-08,19,False
2015-05-09,15,False
2015-05-10,7,False
2015-05-11,18,False
2015-05-12,6,False
2015-05-13,18,False
2015-05-14,25,False
2015-05-15,45,False
2015-05-16,15,False
2015-05-17,0,False
2015-05-18,30,False
2015-05-19,30,False
2015-05-20,24,False
2015-05-21,37,False
2015-05-22,26,False
2015-05-23,7,False
2015-05-24,0,False
2015-05-25,13,False
2015-05-26,42,False
2015-05-27,6,False
2015-05-28,36,False
2015-05-29,32,False
2015-05-30,7,False
2015-05-31,7,False
2015-06-01,24,False
2015-06-02,36,False
2015-06-03,49,False
2015-06-04,57,False
2015-06-05,19,False
2015-06-06,0,False
2015-06-07,0,False
2015-06-08,12,False
2015-06-09,30,False
2015-06-10,30,False
2015-06-11,31,False
2015-06-12,6,False
2015-06-13,0,False
2015-06-14,0,False
2015-06-15,18,False
2015-06-16,6,False
2015-06-17,31,False
2015-06-18,31,False
2015-06-19,32,False
2015-06-20,0,False
2015-06-21,7,False
2015-06-22,42,False
2015-06-23,55,False
2015-06-24,31,False
2015-06-25,50,False
2015-06-26,32,False
2015-06-27,15,False
2015-06-28,0,False
2015-06-29,37,False
2015-06-30,37,False
2015-07-01,37,False
2015-07-02,38,False
2015-07-03,20,False
2015-07-04,15,False
2015-07-05,0,False
2015-07-06,36,False
2015-07-07,18,False
2015-07-08,18,False
2015-07-09,37,False
2015-07-10,38,False
2015-07-11,15,False
2015-07-12,0,False
2015-07-13,42,False
2015-07-14,31,False
2015-07-15,25,False
2015-07-16,50,False
2015-07-17,7,False
2015-07-18,8,False
2015-07-19,8,False
2015-07-20,32,False
2015-07-21,56,False
2015-07-22,73,False
2015-07-23,74,False
2015-07-24,45,False
2015-07-25,14,False
2015-07-26,7,False
2015-07-27,24,False
2015-07-28,18,False
2015-07-29,30,False
2015-07-30,31,False
2015-07-31,26,False
2015-08-01,7,False
2015-08-02,0,False
2015-08-03,49,False
2015-08-04,24,False
2015-08-05,61,False
2015-08-06,56,False
2015-08-07,45,False
2015-08-08,22,False
2015-08-09,0,False
2015-08-10,61,False
2015-08-11,43,False
2015-08-12,37,False
2015-08-13,25,False
2015-08-14,25,False
2015-08-15,15,False
2015-08-16,0,False
2015-08-17,55,False
2015-08-18,48,False
2015-08-19,24,False
2015-08-20,18,False
2015-08-21,19,False
2015-08-22,0,False
2015-08-23,0,False
2015-08-24,100,False
2015-08-25,29,False
2015-08-26,30,False
2015-08-27,30,False
2015-08-28,38,False
2015-08-29,14,False
2015-08-30,7,False
2015-08-31,24,False
2015-09-01,23,False
2015-09-02,18,False
2015-09-03,24,False
2015-09-04,49,False
