date,CMCSA,isPartial
2014-07-24,50,False
2014-07-25,26,False
2014-07-26,10,False
2014-07-27,10,False
2014-07-28,25,False
2014-07-29,33,False
2014-07-30,17,False
2014-07-31,34,False
2014-08-01,52,False
2014-08-02,30,False
2014-08-03,10,False
2014-08-04,25,False
2014-08-05,41,False
2014-08-06,58,False
2014-08-07,36,False
2014-08-08,35,False
2014-08-09,20,False
2014-08-10,0,False
2014-08-11,16,False
2014-08-12,24,False
2014-08-13,57,False
2014-08-14,8,False
2014-08-15,27,False
2014-08-16,29,False
2014-08-17,0,False
2014-08-18,25,False
2014-08-19,33,False
2014-08-20,48,False
2014-08-21,16,False
2014-08-22,17,False
2014-08-23,20,False
2014-08-24,0,False
2014-08-25,32,False
2014-08-26,24,False
2014-08-27,32,False
2014-08-28,40,False
2014-08-29,42,False
2014-08-30,0,False
2014-08-31,19,False
2014-09-01,8,False
2014-09-02,15,False
2014-09-03,47,False
2014-09-04,40,False
2014-09-05,58,False
2014-09-06,9,False
2014-09-07,0,False
2014-09-08,31,False
2014-09-09,38,False
2014-09-10,100,False
2014-09-11,39,False
2014-09-12,41,False
2014-09-13,0,False
2014-09-14,9,False
2014-09-15,15,False
2014-09-16,0,False
2014-09-17,39,False
2014-09-18,47,False
2014-09-19,8,False
2014-09-20,28,False
2014-09-21,0,False
2014-09-22,15,False
2014-09-23,23,False
2014-09-24,39,False
2014-09-25,16,False
2014-09-26,16,False
2014-09-27,0,False
2014-09-28,9,False
2014-09-29,46,False
2014-09-30,38,False
2014-10-01,15,False
2014-10-02,16,False
2014-10-03,25,False
2014-10-04,0,False
2014-10-05,0,False
2014-10-06,15,False
2014-10-07,46,False
2014-10-08,31,False
2014-10-09,39,False
2014-10-10,16,False
2014-10-11,9,False
2014-10-12,9,False
2014-10-13,23,False
2014-10-14,30,False
2014-10-15,45,False
2014-10-16,38,False
2014-10-17,40,False
2014-10-18,18,False
2014-10-19,0,False
2014-10-20,30,False
2014-10-21,38,False
