date,CMCSA,isPartial
2014-07-03,27,False
2014-07-04,0,False
2014-07-05,0,False
2014-07-06,0,False
2014-07-07,44,False
2014-07-08,9,False
2014-07-09,52,False
2014-07-10,44,False
2014-07-11,46,False
2014-07-12,0,False
2014-07-13,0,False
2014-07-14,43,False
2014-07-15,43,False
2014-07-16,54,False
2014-07-17,62,False
2014-07-18,37,False
2014-07-19,21,False
2014-07-20,0,False
2014-07-21,43,False
2014-07-22,60,False
2014-07-23,62,False
2014-07-24,44,False
2014-07-25,28,False
2014-07-26,0,False
2014-07-27,11,False
2014-07-28,9,False
2014-07-29,35,False
2014-07-30,18,False
2014-07-31,18,False
2014-08-01,28,False
2014-08-02,21,False
2014-08-03,0,False
2014-08-04,35,False
2014-08-05,43,False
2014-08-06,35,False
2014-08-07,13,False
2014-08-08,46,False
2014-08-09,0,False
2014-08-10,10,False
2014-08-11,17,False
2014-08-12,77,False
2014-08-13,51,False
2014-08-14,9,False
2014-08-15,56,False
2014-08-16,10,False
2014-08-17,10,False
2014-08-18,0,False
2014-08-19,17,False
2014-08-20,86,False
2014-08-21,34,False
2014-08-22,44,False
2014-08-23,0,False
2014-08-24,0,False
2014-08-25,25,False
2014-08-26,8,False
2014-08-27,17,False
2014-08-28,9,False
2014-08-29,27,False
2014-08-30,10,False
2014-08-31,10,False
2014-09-01,8,False
2014-09-02,41,False
2014-09-03,16,False
2014-09-04,16,False
2014-09-05,17,False
2014-09-06,0,False
2014-09-07,10,False
2014-09-08,49,False
2014-09-09,32,False
2014-09-10,16,False
2014-09-11,49,False
2014-09-12,8,False
2014-09-13,0,False
2014-09-14,0,False
2014-09-15,49,False
2014-09-16,32,False
2014-09-17,8,False
2014-09-18,41,False
2014-09-19,34,False
2014-09-20,29,False
2014-09-21,0,False
2014-09-22,40,False
2014-09-23,32,False
2014-09-24,57,False
2014-09-25,25,False
2014-09-26,34,False
2014-09-27,10,False
2014-09-28,0,False
2014-09-29,24,False
2014-09-30,24,False
2014-10-01,16,False
2014-10-02,41,False
2014-10-03,44,False
2014-10-04,10,False
2014-10-05,9,False
2014-10-06,8,False
2014-10-07,40,False
2014-10-08,24,False
2014-10-09,41,False
2014-10-10,34,False
2014-10-11,29,False
2014-10-12,0,False
2014-10-13,48,False
2014-10-14,32,False
2014-10-15,40,False
2014-10-16,48,False
2014-10-17,33,False
2014-10-18,10,False
2014-10-19,10,False
2014-10-20,24,False
2014-10-21,31,False
2014-10-22,56,False
2014-10-23,81,False
2014-10-24,67,False
2014-10-25,29,False
2014-10-26,9,False
2014-10-27,40,False
2014-10-28,23,False
2014-10-29,8,False
2014-10-30,16,False
2014-10-31,34,False
2014-11-01,10,False
2014-11-02,0,False
2014-11-03,8,False
2014-11-04,39,False
2014-11-05,47,False
2014-11-06,55,False
2014-11-07,67,False
2014-11-08,9,False
2014-11-09,18,False
2014-11-10,55,False
2014-11-11,86,False
2014-11-12,62,False
2014-11-13,31,False
2014-11-14,33,False
2014-11-15,9,False
2014-11-16,9,False
2014-11-17,23,False
2014-11-18,8,False
2014-11-19,33,False
2014-11-20,48,False
2014-11-21,33,False
2014-11-22,28,False
2014-11-23,0,False
2014-11-24,23,False
2014-11-25,31,False
2014-11-26,39,False
2014-11-27,8,False
2014-11-28,16,False
2014-11-29,9,False
2014-11-30,18,False
2014-12-01,61,False
