date,CMCSA,isPartial
2011-04-02,18,False
2011-04-03,53,False
2011-04-04,14,False
2011-04-05,28,False
2011-04-06,29,False
2011-04-07,14,False
2011-04-08,15,False
2011-04-09,18,False
2011-04-10,0,False
2011-04-11,14,False
2011-04-12,35,False
2011-04-13,14,False
2011-04-14,36,False
2011-04-15,46,False
2011-04-16,18,False
2011-04-17,18,False
2011-04-18,14,False
2011-04-19,43,False
2011-04-20,15,False
2011-04-21,24,False
2011-04-22,34,False
2011-04-23,38,False
2011-04-24,20,False
2011-04-25,47,False
2011-04-26,57,False
2011-04-27,14,False
2011-04-28,21,False
2011-04-29,30,False
2011-04-30,18,False
2011-05-01,18,False
2011-05-02,49,False
2011-05-03,35,False
2011-05-04,57,False
2011-05-05,43,False
2011-05-06,15,False
2011-05-07,27,False
2011-05-08,18,False
2011-05-09,56,False
2011-05-10,35,False
2011-05-11,28,False
2011-05-12,21,False
2011-05-13,15,False
2011-05-14,0,False
2011-05-15,17,False
2011-05-16,0,False
2011-05-17,0,False
2011-05-18,42,False
2011-05-19,29,False
2011-05-20,45,False
2011-05-21,18,False
2011-05-22,0,False
2011-05-23,42,False
2011-05-24,14,False
2011-05-25,0,False
2011-05-26,21,False
2011-05-27,15,False
2011-05-28,0,False
2011-05-29,18,False
2011-05-30,15,False
2011-05-31,14,False
2011-06-01,14,False
2011-06-02,30,False
2011-06-03,15,False
2011-06-04,19,False
2011-06-05,0,False
2011-06-06,14,False
2011-06-07,28,False
2011-06-08,14,False
2011-06-09,0,False
2011-06-10,15,False
2011-06-11,18,False
2011-06-12,0,False
2011-06-13,14,False
2011-06-14,14,False
2011-06-15,35,False
2011-06-16,28,False
2011-06-17,45,False
2011-06-18,18,False
2011-06-19,0,False
2011-06-20,20,False
2011-06-21,55,False
2011-06-22,0,False
2011-06-23,58,False
2011-06-24,23,False
2011-06-25,18,False
2011-06-26,18,False
2011-06-27,42,False
2011-06-28,35,False
2011-06-29,21,False
2011-06-30,36,False
2011-07-01,30,False
2011-07-02,0,False
2011-07-03,0,False
2011-07-04,15,False
2011-07-05,14,False
2011-07-06,21,False
2011-07-07,36,False
2011-07-08,45,False
2011-07-09,56,False
2011-07-10,18,False
2011-07-11,28,False
2011-07-12,21,False
2011-07-13,21,False
2011-07-14,0,False
2011-07-15,0,False
2011-07-16,0,False
2011-07-17,18,False
2011-07-18,29,False
2011-07-19,28,False
2011-07-20,28,False
2011-07-21,36,False
2011-07-22,37,False
2011-07-23,0,False
2011-07-24,18,False
2011-07-25,42,False
2011-07-26,28,False
2011-07-27,21,False
2011-07-28,0,False
2011-07-29,38,False
2011-07-30,18,False
2011-07-31,0,False
2011-08-01,28,False
2011-08-02,43,False
2011-08-03,57,False
2011-08-04,71,False
2011-08-05,59,False
2011-08-06,36,False
2011-08-07,35,False
2011-08-08,20,False
2011-08-09,27,False
2011-08-10,35,False
2011-08-11,28,False
2011-08-12,60,False
2011-08-13,0,False
2011-08-14,0,False
2011-08-15,36,False
2011-08-16,28,False
2011-08-17,14,False
2011-08-18,42,False
2011-08-19,22,False
2011-08-20,17,False
2011-08-21,0,False
2011-08-22,0,False
2011-08-23,20,False
2011-08-24,14,False
2011-08-25,27,False
2011-08-26,0,False
2011-08-27,0,False
2011-08-28,17,False
2011-08-29,20,False
2011-08-30,20,False
2011-08-31,27,False
2011-09-01,14,False
2011-09-02,21,False
2011-09-03,0,False
2011-09-04,0,False
2011-09-05,13,False
2011-09-06,39,False
2011-09-07,13,False
2011-09-08,13,False
2011-09-09,20,False
2011-09-10,16,False
2011-09-11,16,False
2011-09-12,19,False
2011-09-13,25,False
2011-09-14,26,False
2011-09-15,26,False
2011-09-16,14,False
2011-09-17,16,False
2011-09-18,0,False
