date,CMCSA,isPartial
2017-05-29,6,False
2017-05-30,59,False
2017-05-31,53,False
2017-06-01,33,False
2017-06-02,62,False
2017-06-03,13,False
2017-06-04,13,False
2017-06-05,43,False
2017-06-06,37,False
2017-06-07,21,False
2017-06-08,42,False
2017-06-09,39,False
2017-06-10,6,False
2017-06-11,6,False
2017-06-12,26,False
2017-06-13,42,False
2017-06-14,32,False
2017-06-15,27,False
2017-06-16,62,False
2017-06-17,6,False
2017-06-18,6,False
2017-06-19,32,False
2017-06-20,31,False
2017-06-21,21,False
2017-06-22,37,False
2017-06-23,43,False
2017-06-24,0,False
2017-06-25,19,False
2017-06-26,28,False
2017-06-27,33,False
2017-06-28,72,False
2017-06-29,33,False
2017-06-30,40,False
2017-07-01,13,False
2017-07-02,6,False
2017-07-03,39,False
2017-07-04,6,False
2017-07-05,39,False
2017-07-06,17,False
2017-07-07,17,False
2017-07-08,0,False
2017-07-09,6,False
2017-07-10,27,False
2017-07-11,27,False
2017-07-12,38,False
2017-07-13,34,False
2017-07-14,34,False
2017-07-15,0,False
2017-07-16,0,False
2017-07-17,28,False
2017-07-18,27,False
2017-07-19,43,False
2017-07-20,33,False
2017-07-21,57,False
2017-07-22,6,False
2017-07-23,6,False
2017-07-24,37,False
2017-07-25,49,False
2017-07-26,22,False
2017-07-27,60,False
2017-07-28,28,False
2017-07-29,12,False
2017-07-30,6,False
2017-07-31,32,False
2017-08-01,47,False
2017-08-02,35,False
2017-08-03,48,False
2017-08-04,17,False
2017-08-05,13,False
2017-08-06,13,False
2017-08-07,36,False
2017-08-08,15,False
2017-08-09,52,False
2017-08-10,38,False
2017-08-11,33,False
2017-08-12,6,False
2017-08-13,0,False
2017-08-14,43,False
2017-08-15,38,False
2017-08-16,16,False
2017-08-17,11,False
2017-08-18,49,False
2017-08-19,12,False
2017-08-20,6,False
2017-08-21,10,False
2017-08-22,31,False
2017-08-23,53,False
2017-08-24,32,False
2017-08-25,17,False
2017-08-26,12,False
2017-08-27,0,False
2017-08-28,21,False
2017-08-29,26,False
2017-08-30,42,False
2017-08-31,26,False
2017-09-01,22,False
2017-09-02,6,False
2017-09-03,6,False
2017-09-04,5,False
2017-09-05,41,False
2017-09-06,15,False
2017-09-07,85,False
2017-09-08,38,False
2017-09-09,6,False
2017-09-10,12,False
2017-09-11,41,False
2017-09-12,46,False
2017-09-13,41,False
2017-09-14,21,False
2017-09-15,53,False
2017-09-16,24,False
2017-09-17,0,False
2017-09-18,46,False
2017-09-19,36,False
2017-09-20,41,False
2017-09-21,15,False
2017-09-22,27,False
2017-09-23,0,False
2017-09-24,17,False
2017-09-25,25,False
