date,CMCSA,isPartial
2013-02-19,46,False
2013-02-20,75,False
2013-02-21,9,False
2013-02-22,40,False
2013-02-23,0,False
2013-02-24,0,False
2013-02-25,27,False
2013-02-26,28,False
2013-02-27,37,False
2013-02-28,46,False
2013-03-01,29,False
2013-03-02,11,False
2013-03-03,11,False
2013-03-04,37,False
2013-03-05,65,False
2013-03-06,18,False
2013-03-07,37,False
2013-03-08,19,False
2013-03-09,22,False
2013-03-10,21,False
2013-03-11,18,False
2013-03-12,36,False
2013-03-13,27,False
2013-03-14,46,False
2013-03-15,48,False
2013-03-16,0,False
2013-03-17,0,False
2013-03-18,63,False
2013-03-19,27,False
2013-03-20,55,False
2013-03-21,28,False
2013-03-22,76,False
2013-03-23,11,False
2013-03-24,11,False
2013-03-25,18,False
2013-03-26,9,False
2013-03-27,37,False
2013-03-28,20,False
2013-03-29,42,False
2013-03-30,0,False
2013-03-31,0,False
2013-04-01,48,False
2013-04-02,36,False
2013-04-03,55,False
2013-04-04,37,False
2013-04-05,57,False
2013-04-06,43,False
2013-04-07,0,False
2013-04-08,0,False
2013-04-09,45,False
2013-04-10,36,False
2013-04-11,27,False
2013-04-12,29,False
2013-04-13,11,False
2013-04-14,11,False
2013-04-15,27,False
2013-04-16,36,False
2013-04-17,45,False
2013-04-18,18,False
2013-04-19,29,False
2013-04-20,0,False
2013-04-21,11,False
2013-04-22,27,False
2013-04-23,46,False
2013-04-24,9,False
2013-04-25,19,False
2013-04-26,38,False
2013-04-27,0,False
2013-04-28,0,False
2013-04-29,45,False
2013-04-30,18,False
2013-05-01,100,False
2013-05-02,37,False
2013-05-03,69,False
2013-05-04,11,False
2013-05-05,11,False
2013-05-06,19,False
2013-05-07,27,False
2013-05-08,55,False
2013-05-09,38,False
2013-05-10,58,False
2013-05-11,11,False
2013-05-12,0,False
2013-05-13,36,False
2013-05-14,27,False
2013-05-15,45,False
2013-05-16,54,False
2013-05-17,0,False
2013-05-18,0,False
2013-05-19,0,False
2013-05-20,27,False
2013-05-21,9,False
2013-05-22,27,False
2013-05-23,28,False
2013-05-24,28,False
2013-05-25,0,False
2013-05-26,22,False
2013-05-27,28,False
2013-05-28,27,False
2013-05-29,44,False
2013-05-30,55,False
2013-05-31,28,False
2013-06-01,22,False
2013-06-02,0,False
2013-06-03,9,False
2013-06-04,18,False
2013-06-05,27,False
2013-06-06,18,False
2013-06-07,56,False
2013-06-08,11,False
2013-06-09,0,False
2013-06-10,53,False
2013-06-11,44,False
2013-06-12,9,False
2013-06-13,9,False
2013-06-14,67,False
2013-06-15,11,False
2013-06-16,0,False
2013-06-17,72,False
2013-06-18,18,False
2013-06-19,45,False
2013-06-20,55,False
2013-06-21,38,False
2013-06-22,0,False
2013-06-23,0,False
2013-06-24,27,False
2013-06-25,54,False
2013-06-26,27,False
2013-06-27,37,False
2013-06-28,48,False
2013-06-29,22,False
2013-06-30,22,False
2013-07-01,55,False
2013-07-02,36,False
2013-07-03,28,False
2013-07-04,19,False
2013-07-05,60,False
2013-07-06,34,False
2013-07-07,0,False
2013-07-08,18,False
2013-07-09,46,False
2013-07-10,19,False
2013-07-11,47,False
2013-07-12,29,False
2013-07-13,23,False
2013-07-14,23,False
2013-07-15,28,False
2013-07-16,37,False
2013-07-17,0,False
2013-07-18,28,False
2013-07-19,19,False
2013-07-20,11,False
2013-07-21,11,False
2013-07-22,55,False
2013-07-23,27,False
2013-07-24,56,False
2013-07-25,48,False
2013-07-26,29,False
2013-07-27,0,False
2013-07-28,22,False
2013-07-29,55,False
2013-07-30,18,False
2013-07-31,83,False
2013-08-01,56,False
2013-08-02,20,False
2013-08-03,11,False
2013-08-04,0,False
2013-08-05,28,False
2013-08-06,0,False
2013-08-07,19,False
2013-08-08,9,False
2013-08-09,39,False
2013-08-10,0,False
2013-08-11,11,False
2013-08-12,28,False
2013-08-13,45,False
2013-08-14,0,False
2013-08-15,58,False
2013-08-16,19,False
2013-08-17,0,False
2013-08-18,11,False
2013-08-19,36,False
2013-08-20,18,False
2013-08-21,27,False
2013-08-22,28,False
2013-08-23,9,False
2013-08-24,11,False
2013-08-25,22,False
2013-08-26,9,False
2013-08-27,18,False
2013-08-28,18,False
2013-08-29,45,False
2013-08-30,28,False
2013-08-31,22,False
2013-09-01,0,False
2013-09-02,0,False
2013-09-03,35,False
2013-09-04,26,False
2013-09-05,9,False
2013-09-06,0,False
2013-09-07,0,False
2013-09-08,10,False
2013-09-09,52,False
2013-09-10,34,False
2013-09-11,78,False
2013-09-12,26,False
2013-09-13,18,False
2013-09-14,21,False
2013-09-15,10,False
2013-09-16,34,False
2013-09-17,9,False
2013-09-18,35,False
2013-09-19,53,False
2013-09-20,28,False
2013-09-21,21,False
2013-09-22,10,False
2013-09-23,9,False
2013-09-24,34,False
2013-09-25,9,False
2013-09-26,18,False
2013-09-27,18,False
2013-09-28,0,False
2013-09-29,0,False
2013-09-30,43,False
2013-10-01,34,False
2013-10-02,26,False
2013-10-03,35,False
2013-10-04,18,False
2013-10-05,10,False
2013-10-06,10,False
2013-10-07,34,False
2013-10-08,43,False
2013-10-09,35,False
2013-10-10,35,False
2013-10-11,27,False
2013-10-12,0,False
2013-10-13,0,False
2013-10-14,35,False
2013-10-15,60,False
2013-10-16,26,False
2013-10-17,35,False
2013-10-18,9,False
2013-10-19,0,False
2013-10-20,10,False
2013-10-21,17,False
2013-10-22,17,False
2013-10-23,42,False
2013-10-24,9,False
2013-10-25,54,False
2013-10-26,10,False
2013-10-27,0,False
2013-10-28,33,False
2013-10-29,42,False
2013-10-30,42,False
2013-10-31,18,False
2013-11-01,9,False
2013-11-02,0,False
2013-11-03,30,False
2013-11-04,17,False
2013-11-05,42,False
2013-11-06,25,False
