date,CMCSA,isPartial
2014-12-01,34,False
2014-12-02,35,False
2014-12-03,17,False
2014-12-04,27,False
2014-12-05,14,False
2014-12-06,0,False
2014-12-07,0,False
2014-12-08,13,False
2014-12-09,30,False
2014-12-10,13,False
2014-12-11,9,False
2014-12-12,23,False
2014-12-13,5,False
2014-12-14,0,False
2014-12-15,13,False
2014-12-16,27,False
2014-12-17,5,False
2014-12-18,18,False
2014-12-19,5,False
2014-12-20,11,False
2014-12-21,0,False
2014-12-22,14,False
2014-12-23,24,False
2014-12-24,0,False
2014-12-25,0,False
2014-12-26,16,False
2014-12-27,16,False
2014-12-28,0,False
2014-12-29,23,False
2014-12-30,15,False
2014-12-31,21,False
2015-01-01,6,False
2015-01-02,29,False
2015-01-03,0,False
2015-01-04,5,False
2015-01-05,13,False
2015-01-06,30,False
2015-01-07,22,False
2015-01-08,13,False
2015-01-09,13,False
2015-01-10,5,False
2015-01-11,0,False
2015-01-12,13,False
2015-01-13,13,False
2015-01-14,17,False
2015-01-15,13,False
2015-01-16,9,False
2015-01-17,5,False
2015-01-18,5,False
2015-01-19,0,False
2015-01-20,17,False
2015-01-21,29,False
2015-01-22,13,False
2015-01-23,17,False
2015-01-24,10,False
2015-01-25,0,False
2015-01-26,4,False
2015-01-27,13,False
2015-01-28,29,False
2015-01-29,21,False
2015-01-30,13,False
2015-01-31,5,False
2015-02-01,0,False
2015-02-02,17,False
2015-02-03,12,False
2015-02-04,37,False
2015-02-05,21,False
2015-02-06,44,False
2015-02-07,10,False
2015-02-08,0,False
2015-02-09,13,False
2015-02-10,16,False
2015-02-11,41,False
2015-02-12,21,False
2015-02-13,22,False
2015-02-14,5,False
2015-02-15,10,False
2015-02-16,13,False
2015-02-17,30,False
2015-02-18,17,False
2015-02-19,21,False
2015-02-20,18,False
2015-02-21,10,False
2015-02-22,15,False
2015-02-23,28,False
2015-02-24,29,False
2015-02-25,45,False
2015-02-26,29,False
2015-02-27,39,False
2015-02-28,10,False
2015-03-01,0,False
2015-03-02,8,False
2015-03-03,29,False
2015-03-04,21,False
2015-03-05,29,False
2015-03-06,31,False
2015-03-07,15,False
2015-03-08,10,False
2015-03-09,37,False
2015-03-10,16,False
2015-03-11,37,False
2015-03-12,21,False
2015-03-13,17,False
2015-03-14,0,False
2015-03-15,0,False
2015-03-16,13,False
2015-03-17,17,False
2015-03-18,21,False
2015-03-19,8,False
2015-03-20,26,False
2015-03-21,10,False
2015-03-22,5,False
2015-03-23,29,False
2015-03-24,12,False
2015-03-25,24,False
2015-03-26,24,False
2015-03-27,22,False
2015-03-28,0,False
2015-03-29,5,False
2015-03-30,29,False
2015-03-31,4,False
2015-04-01,30,False
2015-04-02,26,False
2015-04-03,14,False
2015-04-04,0,False
2015-04-05,0,False
2015-04-06,18,False
2015-04-07,25,False
2015-04-08,29,False
2015-04-09,4,False
2015-04-10,9,False
2015-04-11,5,False
2015-04-12,5,False
2015-04-13,21,False
2015-04-14,16,False
2015-04-15,8,False
2015-04-16,25,False
2015-04-17,17,False
2015-04-18,10,False
2015-04-19,10,False
2015-04-20,16,False
2015-04-21,33,False
2015-04-22,33,False
2015-04-23,29,False
2015-04-24,100,False
2015-04-25,5,False
2015-04-26,10,False
2015-04-27,25,False
2015-04-28,25,False
2015-04-29,29,False
2015-04-30,17,False
2015-05-01,56,False
2015-05-02,10,False
2015-05-03,14,False
2015-05-04,21,False
2015-05-05,25,False
2015-05-06,25,False
2015-05-07,21,False
2015-05-08,18,False
2015-05-09,0,False
2015-05-10,0,False
2015-05-11,12,False
2015-05-12,16,False
2015-05-13,17,False
2015-05-14,13,False
2015-05-15,17,False
2015-05-16,15,False
2015-05-17,0,False
2015-05-18,16,False
2015-05-19,32,False
2015-05-20,20,False
2015-05-21,8,False
2015-05-22,17,False
2015-05-23,0,False
2015-05-24,0,False
2015-05-25,9,False
2015-05-26,20,False
2015-05-27,24,False
2015-05-28,21,False
2015-05-29,30,False
2015-05-30,0,False
2015-05-31,10,False
2015-06-01,8,False
2015-06-02,12,False
2015-06-03,21,False
2015-06-04,30,False
2015-06-05,22,False
2015-06-06,5,False
2015-06-07,0,False
2015-06-08,8,False
2015-06-09,8,False
2015-06-10,8,False
2015-06-11,0,False
