date,CMCSA,isPartial
2010-08-24,0,False
2010-08-25,0,False
2010-08-26,0,False
2010-08-27,93,False
2010-08-28,0,False
2010-08-29,0,False
2010-08-30,17,False
2010-08-31,17,False
2010-09-01,0,False
2010-09-02,17,False
2010-09-03,36,False
2010-09-04,22,False
2010-09-05,22,False
2010-09-06,0,False
2010-09-07,0,False
2010-09-08,17,False
2010-09-09,0,False
2010-09-10,36,False
2010-09-11,0,False
2010-09-12,0,False
2010-09-13,0,False
2010-09-14,33,False
2010-09-15,34,False
2010-09-16,17,False
2010-09-17,0,False
2010-09-18,22,False
2010-09-19,42,False
2010-09-20,17,False
2010-09-21,17,False
2010-09-22,34,False
2010-09-23,0,False
2010-09-24,18,False
2010-09-25,21,False
2010-09-26,0,False
2010-09-27,16,False
2010-09-28,0,False
2010-09-29,0,False
2010-09-30,0,False
2010-10-01,18,False
2010-10-02,0,False
2010-10-03,0,False
2010-10-04,0,False
2010-10-05,0,False
2010-10-06,16,False
2010-10-07,17,False
2010-10-08,18,False
2010-10-09,21,False
2010-10-10,21,False
2010-10-11,0,False
2010-10-12,17,False
2010-10-13,0,False
2010-10-14,66,False
2010-10-15,52,False
2010-10-16,0,False
2010-10-17,0,False
2010-10-18,64,False
2010-10-19,0,False
2010-10-20,16,False
2010-10-21,33,False
2010-10-22,34,False
2010-10-23,20,False
2010-10-24,20,False
2010-10-25,64,False
2010-10-26,16,False
2010-10-27,16,False
2010-10-28,32,False
2010-10-29,17,False
2010-10-30,21,False
2010-10-31,0,False
2010-11-01,33,False
2010-11-02,0,False
2010-11-03,31,False
2010-11-04,16,False
2010-11-05,17,False
2010-11-06,0,False
2010-11-07,19,False
2010-11-08,46,False
2010-11-09,16,False
2010-11-10,0,False
2010-11-11,32,False
2010-11-12,66,False
2010-11-13,0,False
2010-11-14,0,False
2010-11-15,0,False
2010-11-16,0,False
2010-11-17,48,False
2010-11-18,32,False
2010-11-19,0,False
2010-11-20,0,False
2010-11-21,0,False
2010-11-22,15,False
2010-11-23,0,False
2010-11-24,16,False
2010-11-25,0,False
2010-11-26,0,False
2010-11-27,0,False
2010-11-28,0,False
2010-11-29,15,False
2010-11-30,15,False
2010-12-01,77,False
2010-12-02,47,False
2010-12-03,16,False
2010-12-04,0,False
2010-12-05,0,False
2010-12-06,16,False
2010-12-07,62,False
2010-12-08,16,False
2010-12-09,16,False
2010-12-10,0,False
2010-12-11,0,False
2010-12-12,0,False
2010-12-13,16,False
2010-12-14,46,False
2010-12-15,48,False
2010-12-16,32,False
2010-12-17,34,False
2010-12-18,20,False
2010-12-19,0,False
2010-12-20,48,False
2010-12-21,16,False
2010-12-22,34,False
2010-12-23,18,False
2010-12-24,42,False
2010-12-25,0,False
2010-12-26,22,False
2010-12-27,17,False
2010-12-28,17,False
2010-12-29,52,False
2010-12-30,18,False
2010-12-31,63,False
2011-01-01,0,False
2011-01-02,0,False
2011-01-03,16,False
2011-01-04,15,False
2011-01-05,62,False
2011-01-06,32,False
2011-01-07,65,False
2011-01-08,0,False
2011-01-09,0,False
2011-01-10,30,False
2011-01-11,29,False
2011-01-12,30,False
2011-01-13,15,False
2011-01-14,31,False
2011-01-15,0,False
2011-01-16,0,False
2011-01-17,0,False
2011-01-18,44,False
2011-01-19,29,False
2011-01-20,0,False
2011-01-21,76,False
2011-01-22,0,False
2011-01-23,18,False
2011-01-24,29,False
2011-01-25,73,False
2011-01-26,73,False
2011-01-27,74,False
2011-01-28,63,False
2011-01-29,36,False
2011-01-30,0,False
2011-01-31,14,False
2011-02-01,27,False
2011-02-02,42,False
2011-02-03,14,False
2011-02-04,45,False
2011-02-05,17,False
2011-02-06,35,False
2011-02-07,56,False
2011-02-08,0,False
2011-02-09,57,False
2011-02-10,44,False
2011-02-11,46,False
2011-02-12,18,False
2011-02-13,18,False
2011-02-14,14,False
2011-02-15,56,False
2011-02-16,56,False
2011-02-17,87,False
2011-02-18,76,False
2011-02-19,35,False
2011-02-20,0,False
2011-02-21,14,False
2011-02-22,28,False
2011-02-23,72,False
2011-02-24,44,False
2011-02-25,30,False
2011-02-26,0,False
2011-02-27,35,False
2011-02-28,41,False
2011-03-01,56,False
2011-03-02,28,False
2011-03-03,43,False
2011-03-04,76,False
2011-03-05,0,False
2011-03-06,0,False
2011-03-07,29,False
2011-03-08,0,False
2011-03-09,0,False
2011-03-10,28,False
2011-03-11,88,False
2011-03-12,18,False
2011-03-13,0,False
2011-03-14,30,False
2011-03-15,100,False
2011-03-16,0,False
2011-03-17,14,False
2011-03-18,30,False
2011-03-19,0,False
2011-03-20,0,False
2011-03-21,56,False
2011-03-22,56,False
2011-03-23,42,False
2011-03-24,14,False
2011-03-25,45,False
2011-03-26,0,False
2011-03-27,18,False
2011-03-28,55,False
2011-03-29,42,False
2011-03-30,28,False
2011-03-31,28,False
2011-04-01,30,False
2011-04-02,18,False
2011-04-03,35,False
2011-04-04,0,False
2011-04-05,14,False
2011-04-06,42,False
2011-04-07,0,False
2011-04-08,45,False
2011-04-09,0,False
2011-04-10,0,False
2011-04-11,14,False
2011-04-12,28,False
2011-04-13,14,False
2011-04-14,44,False
2011-04-15,30,False
2011-04-16,0,False
2011-04-17,18,False
2011-04-18,0,False
2011-04-19,43,False
2011-04-20,15,False
2011-04-21,0,False
2011-04-22,52,False
2011-04-23,0,False
2011-04-24,0,False
2011-04-25,16,False
2011-04-26,57,False
2011-04-27,0,False
2011-04-28,57,False
2011-04-29,15,False
2011-04-30,0,False
2011-05-01,18,False
2011-05-02,42,False
2011-05-03,28,False
2011-05-04,57,False
2011-05-05,57,False
2011-05-06,0,False
2011-05-07,36,False
2011-05-08,0,False
2011-05-09,14,False
2011-05-10,28,False
2011-05-11,28,False
