stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.50778364185778,1.026103127421895,0.9929285730374938,1.0363698824817331,68,20,51.87356321839081,13.434782608695652,49,1.00645215802559,1.00806516642932,0.986692458914952,0,123.989998
AVP,0.316926705295961,1.0779988659215944,1.0430131165509378,1.1837343442528883,1,1,20.080459770114942,2,68,0.979729729731982,0.988738738558558,1.00675675635135,0,4.44
AMGN,1.53624767315889,1.0296133220555825,0.99668487762231,1.032362617170356,47,10,47.14942528735632,8.333333333333334,16,1.00585186837946,1.03651815178192,0.935516509273601,0,177.720001
AMZN,2.19168555810125,1.0278735857737322,0.9949260208457066,1.0143920250170524,31,3,53.172413793103445,8,60,0.999988266207389,1.00160593953115,1.00630656522224,0,853.080017
ATVI,2.16493244879102,1.0278999339754382,0.9949579466008692,1.042132090259657,16,4,49.11494252873563,12.347826086956522,9,1.03479734703702,1.04901332413224,1.06047101511618,0,47.130001
AVGO,2.73075981374876,1.0215215503697046,0.9884303456682595,1.0160209125495732,71,14,53.67816091954023,11.95,44,0.987193806734821,1.01133368850466,0.989603311106875,0,224.110001
BIDU,1.12544851851351,1.0429941187854022,1.0090865127111779,1.0481562062625198,26,5,33.91954022988506,7.782608695652174,69,0.999828899673056,0.988478845534605,0.973421525102811,0,175.330002
BIIB,1.25145106033661,1.0342432224234852,1.0007245953591395,1.0263884116568096,18,2,44.39080459770115,7.333333333333333,57,1.00401849887656,1.00313303052658,0.942344288423511,0,293.640015
BMRN,1.36542493478047,1.0426148827017125,1.0090148551096243,1.0432694609789421,14,3,36.57471264367816,6.25,66,0.970053444161704,0.990374309811605,0.958181775352941,0,93.5
CA,1.1655502247641,1.0304864992008185,0.9972603597888114,1.0417039900748615,53,11,47.55172413793103,11.521739130434783,59,0.986527893485937,1.00275566477506,0.977648499458729,0,32.66
CELG,1.62792010045515,1.0425783299103528,1.0088885356562827,1.0355393967393556,14,3,41.264367816091955,7.75,21,0.997250113297318,1.0307344149382,1.01463925961192,0,246.623923
CERN,1.11361654436957,1.0362585628730852,1.0029064981620017,1.0422802148481953,29,3,39.2183908045977,5.333333333333333,46,0.995481656028511,1.0092173860085,1.07392004044706,0,217.7798229
CHKP,1.50100626258988,1.0297292005180578,0.9964498178641259,1.0279441280992143,51,16,49.55172413793103,15.73913043478261,40,1.00522302129403,1.01295701070026,1.04660505307921,0,99.559998
CHTR,2.33640789194209,1.0265338694466357,0.9935938093308473,1.0267208877921208,25,7,50,8.538461538461538,53,1.00123196343792,1.00680677015869,1.00323400901492,0,324.679993
CMCSA,1.58695134858373,1.0296161876803074,0.9964136825884035,1.0252993776532564,52,8,46.60919540229885,7.076923076923077,47,0.995202558689349,1.008262313,0.993603384353516,0,74.3099257
COST,1.48312457368521,1.027136996668134,0.993874726188358,1.0399962119123618,25,5,51.14942528735632,6,86,0.943154952326761,0.938253481270362,0.941126777713177,0,177.5
CSCO,1.45789365849292,1.0291344897554544,0.9959027161226262,1.0388051847521087,54,17,48.97701149425287,13.304347826086957,63,0.994768962741064,0.99825626248329,0.994187707320224,0,34.41
