stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.40454079719054,1.0006786228612221,0.9971799815343022,1.0170477302416632,60,15,47.4367816091954,10.08695652173913,67,0.970476155650029,0.956623359700176,1.08190475297011,1.00320348869103,115.5
AVP,0.399013577163158,1.0263369330161252,1.022620030362464,0.9893458285621076,86,5,28.448275862068964,2.4,77,1.04293380994812,0.948121645636852,1.01967799612701,1.24508050093918,5.59
AMGN,1.47426875867501,1.0006901012876686,0.9973301296871769,1.0073135307136447,65,10,46.747126436781606,8.083333333333334,22,0.995367880780776,1.01665198420817,0.999061835255435,0.933861044750913,170.550003
AMZN,1.98880016023922,0.9960072740482441,0.9925765386238218,0.9993078019837773,48,6,55.48275862068966,7.6,26,1.00890056341288,1.00820301681445,1.08188760798229,1.08910883859225,774.109985
ATVI,1.94260542078717,0.9910837999579838,0.9875751939136524,1.0083371648592228,47,11,56.827586206896555,12.869565217391305,5,1.02033580012385,1.05627800765481,1.05060295430553,1.07708673282346,42.290001
AVGO,2.15672877103566,0.9947841267709927,0.9910581210937367,0.9729793450184125,51,13,52.367816091954026,14.05,49,0.943785327661907,0.97734466138208,0.982994378870057,0.997175141115706,177.0
BIDU,1.14258731540655,1.0115556527343335,1.0081259000431932,1.0166497121180686,43,9,34.98850574712644,9.826086956521738,8,1.04966289890583,1.04646069662921,1.05033711824256,1.02241575842697,178.0
BIIB,1.32897407690128,1.000715601398531,0.9971832882884313,1.005446849982811,16,5,45.14942528735632,8,46,0.979636416314008,0.982233979009697,1.00205244493926,0.933457329699659,311.829987
BMRN,1.39171123401983,1.0146053850236652,1.0114793714491401,1.0160147486611482,72,11,37.48275862068966,6.666666666666667,16,1.02308496238339,1.02014688254858,1.0091290133434,0.8633787661056,95.300003
CA,1.21729697894225,1.0017836876400332,0.9982903155315913,1.0138196008288825,65,13,46.58620689655172,11.608695652173912,74,0.994429697825272,0.949868104665257,0.977132835598539,0.958956259957641,34.110001
CELG,1.40882766239094,1.0060260796606093,1.0027666487424884,1.0069296630889637,85,11,45.41379310344828,8.5,19,0.999719635747252,1.01757006542945,0.993457971846521,0.919906542345704,213.4322224
CERN,1.31367695433973,1.0028891440059986,0.9994726872797582,1.0144366716710993,61,8,43.86206896551724,6.583333333333333,64,0.980082794054002,0.962463656546119,0.95648847657111,0.913589761783756,256.9038112
