stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.47361258704372,1.0024725035989093,0.994058041342936,1.01806778678407,65,16,49.9080459770115,12.26086956521739,50,0.973593027298033,0.975821092589536,0.962039956845168,0.992655562077831,121.18
AVP,0.399013577163158,1.0193065935090866,1.0110217683932292,1.0560689746298226,13,2,34.13793103448276,2.8,1,1.12701252229696,1.13416815742397,1.21645796093023,1.02325581390698,5.59
AMGN,1.44652080820896,1.0070387960870748,0.9989130740678066,1.0051856167745794,39,3,45.241379310344826,6.75,48,1.00746982174808,0.976753919331278,0.906896131110298,0.867515247011371,167.339996
AMZN,2.16041896042609,0.9956138968320114,0.9873516166374103,1.0106843898316213,72,8,60.367816091954026,6.4,47,1.00510166294817,0.977512488396305,0.9388519759463,0.929647673505015,840.909973
ATVI,2.03034191324323,0.9960732318989818,0.9878051234765636,1.0102651399902325,25,3,55.11494252873563,12.869565217391305,39,1.00090499983994,0.988687783451281,0.99230769296767,0.849547469574496,44.200001
AVGO,2.07886721911369,1.001581039985347,0.9934489815162106,0.9935521036525637,25,6,49.41379310344828,10.9,19,1.0310063475941,1.00199282570722,1.01324655030824,1.0419084108122,170.610001
BIDU,1.18110149457756,1.012885758945979,1.0047494324755313,1.0247961455376533,54,13,38.3448275862069,9.434782608695652,66,0.990869603215949,0.962119559832912,1.00652172312512,0.894782603132149,184.0
BIIB,1.32944294483947,1.0103235579117011,1.0022690922941389,1.0041260722009384,16,6,44.2183908045977,7.5,75,0.989613419083071,0.940629643773309,0.931172658637607,0.99019043099657,311.940002
BMRN,1.38134266437631,1.0142054019916176,1.0058051678560245,1.0054798362182438,53,10,39.57471264367816,7.25,86,1.00412313140948,0.904958257848471,0.88085425043036,0.934453987895925,94.589996
CA,1.18053900080517,1.0087348514928465,1.0006085955584325,1.0197664964213977,46,7,43.98850574712644,10.91304347826087,53,1.00544123289449,0.97279316976906,0.994256257677977,0.959189785126373,33.080002
CELG,1.37433109503272,1.0135242602500043,1.0057307274840794,1.001642726262831,50,6,37.39080459770115,6.083333333333333,65,1.00651466784695,0.962923978399478,1.00776015517797,1.15941751699656,208.206119
CERN,1.23618874815343,1.0102033885389279,1.0019219418202094,1.0101600913669997,35,2,40.839080459770116,5.25,30,1.00797788981896,0.99381313905833,0.95392383446685,0.824161521793696,241.75015
CHKP,1.16902400000275,1.0016254121399586,0.9932896432491769,1.0173282558486598,19,5,52.01149425287356,11.91304347826087,40,1.01250968514948,0.986329661982908,1.04565386817376,1.08331182479077,77.540001
CHTR,1.9240752965937,1.0027693099719626,0.9943739462393117,1.0264001677415335,87,13,48.160919540229884,6.923076923076923,52,1.00549779676569,0.973146859148046,0.943451231458442,1.02457179641362,267.380005
CMCSA,1.41098076216926,1.0047430383829568,0.9964751354510588,0.9893266832691713,15,5,47.55172413793103,8.461538461538462,33,0.99878913256777,0.992583653324736,0.949296216164069,1.05827149983261,66.07
COST,1.26562749667168,1.005102506383619,0.9968425949103973,1.0221793359093012,20,2,46.14942528735632,5.2,35,0.995906813725138,0.991615474834513,0.995972799916622,1.01234564564702,151.470001
CSCO,1.3329070920748,1.0049120806654122,0.9966261878510015,1.0151500876319393,76,21,48.04597701149425,13.91304347826087,62,1.00699303898512,0.966942179474799,0.979020978093886,0.952002604611335,31.459999
CSX,1.11034559229607,1.0055345156867321,0.9975165443006055,1.0066884665758968,69,9,46.48275862068966,7.1,8,1.02723093788647,1.02362208001912,1.00656167962687,1.15551184476963,90.31386234
CTRP,1.78160865560004,1.003762269225577,0.995418239358568,1.010538541260579,7,1,50.58620689655172,1.5,32,1.03125666697294,0.992983244722346,0.982351732338465,0.897086963548376,93.48457787
CTSH,1.09935246928224,1.0051336299884654,0.9971614212312583,1.0134262383186996,50,6,46.71264367816092,12.652173913043478,26,0.997064637683646,0.99647749447874,1.01682976553564,1.03033275931501,102.4484263
CTXS,1.19340730044101,1.010357595803727,1.0020843371329602,1.0185385256111048,74,20,44.55172413793103,12.434782608695652,28,1.010255723,0.993987917482388,1.00424374628092,1.04149475298858,84.830003
