stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.45841192906547,1.0097218969857853,0.9946575809699248,1.0026702627497155,77,21,49.632183908045974,15.08695652173913,25,1.02318017993258,1.03752188728435,1.04219126131444,0,119.93
AVP,0.385451398332926,1.0388874482586687,1.0230173335984118,1.234773574180256,12,2,28.873563218390803,1.2,87,0.831481481481482,0.846296296066667,0.812962962814815,0,5.4
AMGN,1.48299935995749,1.0117748271823581,0.9965947990014569,0.9983109891802413,78,10,50.06896551724138,9.083333333333334,19,1.01428070060365,1.0425507294108,1.07373518954693,0,171.559998
AMZN,2.16280840324439,1.0054425447141635,0.9905926690616242,1.0183121571434879,29,2,54.689655172413794,6,43,1.02259331646697,1.01541858234208,1.01497907502388,0,841.840027
ATVI,2.08408616491895,1.000644426048599,0.9856361636534667,1.0220817512035383,33,8,55.6551724137931,11.434782608695652,21,1.00044081992405,1.04187791602443,1.08970685706574,0,45.369999
AVGO,2.51569625517019,1.0009636832543107,0.985839183133002,0.9723094656963912,53,9,56.81609195402299,14.3,4,1.04601375408315,1.08970254962687,1.09779127316466,0,206.460007
BIDU,1.17866223113491,1.0244862966584523,1.009031278336431,1.0215274304626218,21,6,35.98850574712644,10.652173913043478,83,1.02679445661814,0.961169860233316,0.943851446921889,0,183.619995
BIIB,1.24659248211951,1.014762378345546,0.9992021136102147,1.0126997077844082,8,3,44.05747126436781,5.5,45,0.984991401823932,1.01514527509354,1.00704272865238,0,292.5
BMRN,1.3401608788078,1.0186795302473148,1.0035105797675723,1.0167077460315512,11,2,40.12643678160919,4.416666666666667,18,0.987468736555829,1.04380520979531,1.00904436084252,0,91.769997
CA,1.13057658054277,1.0172212743992872,1.0021007753934847,1.0158649843950236,78,20,43.03448275862069,12.217391304347826,30,1.02335852321212,1.0344065653548,1.03377525288995,0,31.68
CELG,1.58210035065175,1.0245246141316322,1.0097548687205493,1.0087433955348344,60,5,36.41379310344828,6,31,0.998252272318395,1.03362177780411,1.0605858671465,0,239.682399
CERN,1.1118051314028,1.0154340219174909,0.999899207734792,1.0094806363344409,56,7,44.81609195402299,7.583333333333333,56,1.00597389467988,1.00651694434424,1.01086165747988,0,217.4255814
CHKP,1.51819334246855,1.0132096596387772,0.9982314822480322,1.023697643336714,65,18,46.9080459770115,11.652173913043478,74,1.00357498481631,0.988778579571547,1.0014895825608,0,100.699997
CHTR,2.30273050862567,1.0029834630165948,0.987871222137302,1.0101427081191898,4,2,51.6551724137931,7.461538461538462,46,1.0190625187019,1.014624978125,1.02153129714836,0,320.0
CMCSA,1.63265438224455,1.0090354952503016,0.9942424502449793,1.005877188611122,39,7,51.6551724137931,8.846153846153847,82,0.988586989667858,0.972784079745139,0.980037939898678,0,76.449997
COST,1.4630711084565,1.0079809422535333,0.9924760382059492,1.0197420837745874,24,5,52.758620689655174,6.3,41,1.01107930813471,1.01798968516312,0.951113576349559,0,175.100006
CSCO,1.40917001353349,1.012083116534048,0.9967777550332558,1.016574628562232,78,21,48.12643678160919,11.826086956521738,24,1.0306675003408,1.03818403689892,1.03277210034859,0,33.259998
CSX,1.73108997832542,1.0149981812585869,1.000546815799565,1.0201468533635942,84,10,43.40229885057471,5.9,26,1.02483167163045,1.03661611924795,1.0138888889813,0,140.8042893
CTRP,1.7331192372657,1.0194429371280433,1.0040988799874504,1.0261282530424432,14,1,41.35632183908046,1.75,15,1.10098358460078,1.0487431692465,1.08546448048063,0,90.94024088
CTSH,1.25317580897233,1.0122725681704994,0.9972311706655748,1.0082178808226934,59,11,45.298850574712645,12.043478260869565,27,1.01819744249371,1.03570818905447,1.0206008753908,0,116.7831911
CTXS,1.13150708216373,1.0174723670853805,1.002425541475634,1.0181385602144462,54,16,42.18390804597701,11.043478260869565,64,1.00049733897103,0.99962702971528,1.0346885612347,0,80.43
DISCA,0.91916930267704,1.0223394527327376,1.0070781578985113,1.0167871733904226,21,3,37.9080459770115,6,66,1.04690234511101,0.997899894526541,0.983549177253017,0,54.84118712
DISCK,0.972570435162817,1.018747720460107,1.0035553703294837,1.012772879466716,11,3,41.172413793103445,7.3076923076923075,71,1.04121860213914,0.994982078822571,0.978853010734825,0,55.04100408
DISH,1.32247014427865,1.018457368636955,1.0030955550156595,1.0148387346648815,43,5,40.67816091954023,6.3076923076923075,77,1.01052126559413,0.986928104672847,1.00876771835842,0,62.73
DLTR,1.35165709232601,1.0165907317807368,1.001960781647695,1.0261744904337586,24,4,41.298850574712645,3.9,50,1.00279543892819,1.01232529940421,0.949428257426839,0,157.1168538
EA,2.18614671192944,1.0082378884528536,0.9929349539240598,1.0105307946476523,76,21,51.6551724137931,13.217391304347826,57,0.998517459265196,1.00638611036254,1.04401871310153,0,87.690002
EBAY,1.58256219731934,1.0222412046946983,1.0069424132187474,1.0277377552071927,45,7,35.804597701149426,5.4,47,1.00265957438384,1.01447996412853,0.980200886649838,0,83.42334012
