date,KHC,isPartial
2013-11-11,30,False
2013-11-12,40,False
2013-11-13,45,False
2013-11-14,46,False
2013-11-15,48,False
2013-11-16,24,False
2013-11-17,29,False
2013-11-18,40,False
2013-11-19,30,False
2013-11-20,40,False
2013-11-21,36,False
2013-11-22,47,False
2013-11-23,89,False
2013-11-24,52,False
2013-11-25,54,False
2013-11-26,49,False
2013-11-27,25,False
2013-11-28,27,False
2013-11-29,38,False
2013-11-30,24,False
2013-12-01,28,False
2013-12-02,34,False
2013-12-03,34,False
2013-12-04,45,False
2013-12-05,65,False
2013-12-06,42,False
2013-12-07,42,False
2013-12-08,70,False
2013-12-09,45,False
2013-12-10,50,False
2013-12-11,45,False
2013-12-12,31,False
2013-12-13,64,False
2013-12-14,12,False
2013-12-15,77,False
2013-12-16,61,False
2013-12-17,36,False
2013-12-18,31,False
2013-12-19,69,False
2013-12-20,39,False
2013-12-21,43,False
2013-12-22,25,False
2013-12-23,45,False
2013-12-24,37,False
2013-12-25,47,False
2013-12-26,51,False
2013-12-27,33,False
2013-12-28,55,False
2013-12-29,36,False
2013-12-30,54,False
2013-12-31,61,False
2014-01-01,13,False
2014-01-02,47,False
2014-01-03,52,False
2014-01-04,86,False
2014-01-05,52,False
2014-01-06,25,False
2014-01-07,59,False
2014-01-08,73,False
2014-01-09,25,False
2014-01-10,46,False
2014-01-11,45,False
2014-01-12,45,False
2014-01-13,29,False
2014-01-14,48,False
2014-01-15,29,False
2014-01-16,78,False
2014-01-17,30,False
2014-01-18,46,False
2014-01-19,73,False
2014-01-20,68,False
2014-01-21,33,False
2014-01-22,43,False
2014-01-23,34,False
2014-01-24,45,False
2014-01-25,39,False
2014-01-26,78,False
2014-01-27,56,False
2014-01-28,43,False
2014-01-29,29,False
2014-01-30,49,False
2014-01-31,20,False
2014-02-01,96,False
2014-02-02,60,False
2014-02-03,57,False
2014-02-04,29,False
2014-02-05,33,False
2014-02-06,72,False
2014-02-07,27,False
2014-02-08,33,False
2014-02-09,55,False
2014-02-10,66,False
2014-02-11,47,False
2014-02-12,56,False
2014-02-13,48,False
2014-02-14,30,False
2014-02-15,40,False
2014-02-16,50,False
2014-02-17,33,False
2014-02-18,52,False
2014-02-19,52,False
2014-02-20,53,False
2014-02-21,55,False
2014-02-22,100,False
2014-02-23,55,False
2014-02-24,28,False
2014-02-25,38,False
2014-02-26,33,False
2014-02-27,48,False
2014-02-28,45,False
2014-03-01,45,False
2014-03-02,66,False
2014-03-03,24,False
2014-03-04,68,False
2014-03-05,38,False
2014-03-06,19,False
2014-03-07,35,False
2014-03-08,57,False
2014-03-09,62,False
2014-03-10,39,False
2014-03-11,43,False
2014-03-12,57,False
2014-03-13,48,False
2014-03-14,40,False
2014-03-15,67,False
2014-03-16,55,False
