date,KHC,isPartial
2011-06-19,18,False
2011-06-20,40,False
2011-06-21,41,False
2011-06-22,0,False
2011-06-23,73,False
2011-06-24,45,False
2011-06-25,36,False
2011-06-26,0,False
2011-06-27,42,False
2011-06-28,14,False
2011-06-29,28,False
2011-06-30,28,False
2011-07-01,15,False
2011-07-02,36,False
2011-07-03,55,False
2011-07-04,15,False
2011-07-05,14,False
2011-07-06,71,False
2011-07-07,0,False
2011-07-08,74,False
2011-07-09,0,False
2011-07-10,18,False
2011-07-11,14,False
2011-07-12,28,False
2011-07-13,42,False
2011-07-14,0,False
2011-07-15,30,False
2011-07-16,55,False
2011-07-17,18,False
2011-07-18,42,False
2011-07-19,56,False
2011-07-20,28,False
2011-07-21,28,False
2011-07-22,0,False
2011-07-23,35,False
2011-07-24,18,False
2011-07-25,55,False
2011-07-26,14,False
2011-07-27,42,False
2011-07-28,100,False
2011-07-29,30,False
2011-07-30,53,False
2011-07-31,36,False
2011-08-01,28,False
2011-08-02,14,False
2011-08-03,28,False
2011-08-04,28,False
2011-08-05,73,False
2011-08-06,52,False
2011-08-07,34,False
2011-08-08,40,False
2011-08-09,54,False
2011-08-10,55,False
2011-08-11,14,False
2011-08-12,30,False
2011-08-13,18,False
2011-08-14,35,False
2011-08-15,29,False
2011-08-16,41,False
2011-08-17,56,False
2011-08-18,14,False
2011-08-19,71,False
2011-08-20,34,False
2011-08-21,17,False
2011-08-22,13,False
2011-08-23,0,False
2011-08-24,53,False
2011-08-25,40,False
2011-08-26,28,False
2011-08-27,34,False
2011-08-28,82,False
2011-08-29,80,False
2011-08-30,13,False
2011-08-31,27,False
2011-09-01,68,False
2011-09-02,42,False
2011-09-03,33,False
2011-09-04,32,False
2011-09-05,27,False
2011-09-06,64,False
2011-09-07,52,False
2011-09-08,65,False
2011-09-09,40,False
2011-09-10,0,False
2011-09-11,63,False
2011-09-12,25,False
2011-09-13,38,False
2011-09-14,26,False
2011-09-15,52,False
2011-09-16,27,False
2011-09-17,16,False
2011-09-18,62,False
