date,KHC,isPartial
2013-02-19,60,False
2013-02-20,35,False
2013-02-21,26,False
2013-02-22,27,False
2013-02-23,61,False
2013-02-24,80,False
2013-02-25,25,False
2013-02-26,17,False
2013-02-27,34,False
2013-02-28,78,False
2013-03-01,36,False
2013-03-02,10,False
2013-03-03,41,False
2013-03-04,68,False
2013-03-05,43,False
2013-03-06,68,False
2013-03-07,78,False
2013-03-08,26,False
2013-03-09,60,False
2013-03-10,10,False
2013-03-11,67,False
2013-03-12,41,False
2013-03-13,58,False
2013-03-14,43,False
2013-03-15,26,False
2013-03-16,70,False
2013-03-17,49,False
2013-03-18,50,False
2013-03-19,17,False
2013-03-20,51,False
2013-03-21,42,False
2013-03-22,17,False
2013-03-23,50,False
2013-03-24,29,False
2013-03-25,50,False
2013-03-26,34,False
2013-03-27,52,False
2013-03-28,54,False
2013-03-29,29,False
2013-03-30,10,False
2013-03-31,21,False
2013-04-01,9,False
2013-04-02,67,False
2013-04-03,67,False
2013-04-04,50,False
2013-04-05,26,False
2013-04-06,40,False
2013-04-07,10,False
2013-04-08,67,False
2013-04-09,66,False
2013-04-10,59,False
2013-04-11,34,False
2013-04-12,44,False
2013-04-13,71,False
2013-04-14,40,False
2013-04-15,50,False
2013-04-16,67,False
2013-04-17,25,False
2013-04-18,17,False
2013-04-19,0,False
2013-04-20,61,False
2013-04-21,30,False
2013-04-22,67,False
2013-04-23,58,False
2013-04-24,42,False
2013-04-25,26,False
2013-04-26,53,False
2013-04-27,20,False
2013-04-28,51,False
2013-04-29,42,False
2013-04-30,51,False
2013-05-01,46,False
2013-05-02,26,False
2013-05-03,27,False
2013-05-04,21,False
2013-05-05,41,False
2013-05-06,34,False
2013-05-07,51,False
2013-05-08,8,False
2013-05-09,61,False
2013-05-10,18,False
2013-05-11,30,False
2013-05-12,60,False
2013-05-13,8,False
2013-05-14,58,False
2013-05-15,25,False
2013-05-16,17,False
2013-05-17,70,False
2013-05-18,41,False
2013-05-19,100,False
2013-05-20,25,False
2013-05-21,8,False
2013-05-22,49,False
2013-05-23,75,False
2013-05-24,44,False
2013-05-25,62,False
2013-05-26,50,False
2013-05-27,26,False
2013-05-28,24,False
2013-05-29,50,False
2013-05-30,25,False
2013-05-31,26,False
2013-06-01,30,False
2013-06-02,50,False
2013-06-03,57,False
2013-06-04,33,False
2013-06-05,33,False
2013-06-06,34,False
2013-06-07,26,False
2013-06-08,30,False
2013-06-09,40,False
2013-06-10,41,False
2013-06-11,49,False
2013-06-12,33,False
2013-06-13,58,False
2013-06-14,35,False
2013-06-15,92,False
2013-06-16,51,False
2013-06-17,25,False
2013-06-18,25,False
2013-06-19,50,False
2013-06-20,17,False
2013-06-21,44,False
2013-06-22,10,False
2013-06-23,10,False
2013-06-24,25,False
2013-06-25,33,False
2013-06-26,84,False
2013-06-27,42,False
2013-06-28,44,False
2013-06-29,31,False
2013-06-30,72,False
2013-07-01,17,False
2013-07-02,17,False
2013-07-03,43,False
2013-07-04,0,False
2013-07-05,18,False
2013-07-06,0,False
2013-07-07,21,False
2013-07-08,26,False
2013-07-09,17,False
2013-07-10,17,False
2013-07-11,43,False
2013-07-12,63,False
2013-07-13,10,False
2013-07-14,62,False
2013-07-15,60,False
2013-07-16,34,False
2013-07-17,17,False
2013-07-18,35,False
2013-07-19,0,False
2013-07-20,0,False
2013-07-21,63,False
2013-07-22,0,False
2013-07-23,67,False
2013-07-24,52,False
2013-07-25,9,False
2013-07-26,36,False
2013-07-27,21,False
2013-07-28,51,False
2013-07-29,25,False
2013-07-30,33,False
2013-07-31,34,False
2013-08-01,43,False
2013-08-02,9,False
2013-08-03,21,False
2013-08-04,42,False
2013-08-05,51,False
2013-08-06,51,False
2013-08-07,61,False
2013-08-08,53,False
2013-08-09,18,False
