date,KHC,isPartial
2015-12-26,27,False
2015-12-27,24,False
2015-12-28,26,False
2015-12-29,45,False
2015-12-30,30,False
2015-12-31,36,False
2016-01-01,16,False
2016-01-02,31,False
2016-01-03,30,False
2016-01-04,47,False
2016-01-05,40,False
2016-01-06,42,False
2016-01-07,52,False
2016-01-08,59,False
2016-01-09,38,False
2016-01-10,37,False
2016-01-11,30,False
2016-01-12,53,False
2016-01-13,46,False
2016-01-14,53,False
2016-01-15,69,False
2016-01-16,35,False
2016-01-17,34,False
2016-01-18,41,False
2016-01-19,59,False
2016-01-20,41,False
2016-01-21,55,False
2016-01-22,53,False
2016-01-23,38,False
2016-01-24,20,False
2016-01-25,28,False
2016-01-26,51,False
2016-01-27,38,False
2016-01-28,59,False
2016-01-29,67,False
2016-01-30,38,False
2016-01-31,35,False
2016-02-01,46,False
2016-02-02,45,False
2016-02-03,38,False
2016-02-04,60,False
2016-02-05,51,False
2016-02-06,24,False
2016-02-07,26,False
2016-02-08,34,False
2016-02-09,60,False
2016-02-10,28,False
2016-02-11,26,False
2016-02-12,40,False
2016-02-13,26,False
2016-02-14,34,False
2016-02-15,13,False
2016-02-16,33,False
2016-02-17,25,False
2016-02-18,38,False
2016-02-19,42,False
2016-02-20,47,False
2016-02-21,40,False
2016-02-22,33,False
2016-02-23,35,False
2016-02-24,45,False
2016-02-25,63,False
2016-02-26,81,False
2016-02-27,37,False
2016-02-28,37,False
2016-02-29,54,False
2016-03-01,52,False
2016-03-02,52,False
2016-03-03,55,False
2016-03-04,49,False
2016-03-05,23,False
2016-03-06,20,False
2016-03-07,60,False
2016-03-08,48,False
2016-03-09,25,False
2016-03-10,36,False
2016-03-11,66,False
2016-03-12,38,False
2016-03-13,34,False
2016-03-14,50,False
2016-03-15,43,False
2016-03-16,43,False
2016-03-17,44,False
2016-03-18,42,False
2016-03-19,20,False
2016-03-20,37,False
2016-03-21,31,False
2016-03-22,58,False
2016-03-23,42,False
2016-03-24,38,False
2016-03-25,43,False
2016-03-26,42,False
2016-03-27,18,False
2016-03-28,34,False
2016-03-29,48,False
2016-03-30,38,False
2016-03-31,43,False
2016-04-01,42,False
2016-04-02,12,False
2016-04-03,32,False
2016-04-04,48,False
2016-04-05,25,False
2016-04-06,25,False
2016-04-07,33,False
2016-04-08,48,False
2016-04-09,35,False
2016-04-10,14,False
2016-04-11,53,False
2016-04-12,40,False
2016-04-13,46,False
2016-04-14,52,False
2016-04-15,32,False
2016-04-16,59,False
2016-04-17,23,False
2016-04-18,40,False
2016-04-19,33,False
2016-04-20,40,False
2016-04-21,26,False
2016-04-22,42,False
2016-04-23,29,False
2016-04-24,26,False
2016-04-25,65,False
2016-04-26,40,False
2016-04-27,43,False
2016-04-28,31,False
2016-04-29,40,False
2016-04-30,21,False
2016-05-01,24,False
2016-05-02,47,False
2016-05-03,43,False
2016-05-04,94,False
2016-05-05,100,False
2016-05-06,73,False
2016-05-07,42,False
2016-05-08,24,False
2016-05-09,49,False
2016-05-10,43,False
2016-05-11,65,False
2016-05-12,74,False
2016-05-13,48,False
2016-05-14,30,False
2016-05-15,32,False
2016-05-16,40,False
2016-05-17,58,False
2016-05-18,66,False
2016-05-19,63,False
2016-05-20,42,False
2016-05-21,30,False
2016-05-22,18,False
2016-05-23,50,False
2016-05-24,63,False
2016-05-25,51,False
2016-05-26,40,False
2016-05-27,38,False
2016-05-28,30,False
2016-05-29,18,False
2016-05-30,24,False
2016-05-31,43,False
2016-06-01,57,False
2016-06-02,50,False
2016-06-03,54,False
2016-06-04,34,False
2016-06-05,15,False
2016-06-06,41,False
2016-06-07,41,False
2016-06-08,49,False
2016-06-09,42,False
2016-06-10,46,False
2016-06-11,33,False
2016-06-12,18,False
2016-06-13,41,False
2016-06-14,65,False
2016-06-15,77,False
2016-06-16,38,False
2016-06-17,41,False
2016-06-18,30,False
2016-06-19,12,False
2016-06-20,54,False
2016-06-21,36,False
2016-06-22,49,False
2016-06-23,47,False
2016-06-24,68,False
2016-06-25,46,False
2016-06-26,33,False
2016-06-27,46,False
2016-06-28,60,False
2016-06-29,68,False
2016-06-30,50,False
2016-07-01,50,False
2016-07-02,31,False
2016-07-03,28,False
2016-07-04,33,False
2016-07-05,25,False
2016-07-06,50,False
2016-07-07,53,False
2016-07-08,51,False
2016-07-09,22,False
2016-07-10,41,False
2016-07-11,57,False
2016-07-12,46,False
2016-07-13,44,False
2016-07-14,45,False
2016-07-15,39,False
2016-07-16,38,False
2016-07-17,6,False
2016-07-18,44,False
2016-07-19,41,False
2016-07-20,55,False
2016-07-21,41,False
2016-07-22,48,False
2016-07-23,29,False
2016-07-24,13,False
2016-07-25,48,False
2016-07-26,30,False
2016-07-27,35,False
2016-07-28,57,False
2016-07-29,51,False
2016-07-30,26,False
2016-07-31,25,False
2016-08-01,48,False
2016-08-02,43,False
2016-08-03,30,False
2016-08-04,72,False
2016-08-05,70,False
2016-08-06,30,False
2016-08-07,26,False
2016-08-08,47,False
2016-08-09,36,False
2016-08-10,34,False
2016-08-11,40,False
2016-08-12,32,False
2016-08-13,26,False
2016-08-14,17,False
2016-08-15,48,False
2016-08-16,35,False
2016-08-17,46,False
2016-08-18,64,False
2016-08-19,39,False
2016-08-20,20,False
2016-08-21,30,False
2016-08-22,45,False
2016-08-23,48,False
2016-08-24,45,False
2016-08-25,54,False
2016-08-26,45,False
2016-08-27,25,False
2016-08-28,28,False
2016-08-29,40,False
2016-08-30,42,False
2016-08-31,42,False
