date,KHC,isPartial
2016-05-04,97,False
2016-05-05,100,False
2016-05-06,44,False
2016-05-07,16,False
2016-05-08,16,False
2016-05-09,70,False
2016-05-10,63,False
2016-05-11,54,False
2016-05-12,65,False
2016-05-13,57,False
2016-05-14,37,False
2016-05-15,31,False
2016-05-16,32,False
2016-05-17,68,False
2016-05-18,23,False
2016-05-19,51,False
2016-05-20,53,False
2016-05-21,27,False
2016-05-22,27,False
2016-05-23,23,False
2016-05-24,41,False
2016-05-25,32,False
2016-05-26,14,False
2016-05-27,54,False
2016-05-28,27,False
2016-05-29,11,False
2016-05-30,24,False
2016-05-31,28,False
2016-06-01,47,False
2016-06-02,47,False
2016-06-03,63,False
2016-06-04,49,False
2016-06-05,11,False
2016-06-06,51,False
2016-06-07,23,False
2016-06-08,51,False
2016-06-09,61,False
2016-06-10,34,False
2016-06-11,16,False
2016-06-12,16,False
2016-06-13,23,False
2016-06-14,32,False
2016-06-15,37,False
2016-06-16,28,False
2016-06-17,44,False
2016-06-18,33,False
2016-06-19,11,False
2016-06-20,60,False
2016-06-21,51,False
2016-06-22,75,False
2016-06-23,43,False
2016-06-24,74,False
2016-06-25,28,False
2016-06-26,11,False
2016-06-27,28,False
2016-06-28,33,False
2016-06-29,42,False
2016-06-30,19,False
2016-07-01,35,False
2016-07-02,28,False
2016-07-03,40,False
2016-07-04,25,False
2016-07-05,20,False
2016-07-06,55,False
2016-07-07,50,False
2016-07-08,52,False
2016-07-09,29,False
2016-07-10,34,False
2016-07-11,39,False
2016-07-12,54,False
2016-07-13,15,False
2016-07-14,61,False
2016-07-15,36,False
2016-07-16,34,False
2016-07-17,11,False
2016-07-18,39,False
2016-07-19,29,False
2016-07-20,45,False
2016-07-21,45,False
2016-07-22,56,False
2016-07-23,17,False
2016-07-24,17,False
2016-07-25,54,False
2016-07-26,15,False
2016-07-27,49,False
2016-07-28,54,False
2016-07-29,31,False
2016-07-30,23,False
2016-07-31,11,False
2016-08-01,34,False
2016-08-02,48,False
2016-08-03,29,False
2016-08-04,60,False
2016-08-05,53,False
2016-08-06,48,False
2016-08-07,41,False
2016-08-08,35,False
2016-08-09,40,False
2016-08-10,46,False
2016-08-11,41,False
2016-08-12,27,False
2016-08-13,18,False
2016-08-14,30,False
2016-08-15,37,False
2016-08-16,47,False
2016-08-17,36,False
2016-08-18,37,False
2016-08-19,38,False
2016-08-20,18,False
2016-08-21,36,False
2016-08-22,31,False
2016-08-23,46,False
2016-08-24,45,False
2016-08-25,63,False
2016-08-26,46,False
2016-08-27,17,False
2016-08-28,28,False
2016-08-29,24,False
2016-08-30,43,False
2016-08-31,48,False
2016-09-01,48,False
2016-09-02,35,False
2016-09-03,22,False
2016-09-04,28,False
2016-09-05,49,False
2016-09-06,38,False
2016-09-07,29,False
2016-09-08,39,False
2016-09-09,55,False
2016-09-10,28,False
2016-09-11,39,False
2016-09-12,24,False
2016-09-13,33,False
2016-09-14,29,False
2016-09-15,34,False
2016-09-16,40,False
2016-09-17,22,False
2016-09-18,5,False
2016-09-19,23,False
2016-09-20,42,False
2016-09-21,42,False
2016-09-22,48,False
2016-09-23,5,False
2016-09-24,33,False
2016-09-25,27,False
2016-09-26,51,False
2016-09-27,61,False
2016-09-28,38,False
2016-09-29,14,False
2016-09-30,45,False
2016-10-01,38,False
2016-10-02,36,False
2016-10-03,55,False
2016-10-04,19,False
2016-10-05,70,False
2016-10-06,33,False
2016-10-07,63,False
2016-10-08,32,False
2016-10-09,21,False
2016-10-10,47,False
2016-10-11,33,False
2016-10-12,67,False
2016-10-13,61,False
2016-10-14,29,False
2016-10-15,16,False
2016-10-16,5,False
2016-10-17,42,False
2016-10-18,50,False
2016-10-19,23,False
2016-10-20,23,False
2016-10-21,29,False
2016-10-22,11,False
2016-10-23,11,False
2016-10-24,37,False
2016-10-25,41,False
2016-10-26,45,False
2016-10-27,33,False
2016-10-28,69,False
2016-10-29,27,False
2016-10-30,5,False
2016-10-31,29,False
2016-11-01,77,False
2016-11-02,23,False
2016-11-03,46,False
2016-11-04,82,False
2016-11-05,11,False
2016-11-06,26,False
2016-11-07,41,False
2016-11-08,45,False
2016-11-09,51,False
2016-11-10,56,False
2016-11-11,34,False
2016-11-12,59,False
2016-11-13,16,False
2016-11-14,23,False
2016-11-15,65,False
2016-11-16,51,False
2016-11-17,55,False
2016-11-18,97,False
2016-11-19,5,False
2016-11-20,26,False
2016-11-21,23,False
2016-11-22,46,False
2016-11-23,27,False
2016-11-24,28,False
2016-11-25,19,False
2016-11-26,21,False
2016-11-27,40,False
2016-11-28,65,False
2016-11-29,53,False
2016-11-30,44,False
2016-12-01,77,False
2016-12-02,28,False
2016-12-03,52,False
2016-12-04,34,False
2016-12-05,28,False
2016-12-06,56,False
2016-12-07,43,False
2016-12-08,50,False
2016-12-09,37,False
2016-12-10,21,False
2016-12-11,44,False
2016-12-12,17,False
2016-12-13,62,False
2016-12-14,53,False
2016-12-15,54,False
2016-12-16,34,False
2016-12-17,32,False
2016-12-18,58,False
2016-12-19,36,False
2016-12-20,23,False
2016-12-21,67,False
2016-12-22,48,False
2016-12-23,45,False
2016-12-24,22,False
2016-12-25,6,False
2016-12-26,20,False
2016-12-27,43,False
2016-12-28,33,False
2016-12-29,24,False
2016-12-30,45,False
2016-12-31,33,False
2017-01-01,11,False
2017-01-02,47,False
2017-01-03,36,False
2017-01-04,45,False
2017-01-05,41,False
2017-01-06,46,False
2017-01-07,20,False
2017-01-08,25,False
2017-01-09,43,False
2017-01-10,26,False
2017-01-11,60,False
2017-01-12,44,False
2017-01-13,23,False
2017-01-14,40,False
2017-01-15,15,False
2017-01-16,17,False
2017-01-17,52,False
2017-01-18,42,False
2017-01-19,22,False
