date,KHC,isPartial
2012-01-26,80,False
2012-01-27,30,False
2012-01-28,12,False
2012-01-29,35,False
2012-01-30,0,False
2012-01-31,10,False
2012-02-01,39,False
2012-02-02,29,False
2012-02-03,30,False
2012-02-04,12,False
2012-02-05,45,False
2012-02-06,19,False
2012-02-07,38,False
2012-02-08,29,False
2012-02-09,48,False
2012-02-10,50,False
2012-02-11,12,False
2012-02-12,22,False
2012-02-13,48,False
2012-02-14,48,False
2012-02-15,19,False
2012-02-16,10,False
2012-02-17,40,False
2012-02-18,23,False
2012-02-19,46,False
2012-02-20,59,False
2012-02-21,20,False
2012-02-22,38,False
2012-02-23,78,False
2012-02-24,30,False
2012-02-25,46,False
2012-02-26,45,False
2012-02-27,28,False
2012-02-28,28,False
2012-02-29,38,False
2012-03-01,70,False
2012-03-02,21,False
2012-03-03,59,False
2012-03-04,47,False
2012-03-05,0,False
2012-03-06,38,False
2012-03-07,47,False
2012-03-08,39,False
2012-03-09,50,False
2012-03-10,0,False
2012-03-11,23,False
2012-03-12,28,False
2012-03-13,38,False
2012-03-14,28,False
2012-03-15,29,False
2012-03-16,30,False
2012-03-17,35,False
2012-03-18,11,False
2012-03-19,47,False
2012-03-20,28,False
2012-03-21,38,False
2012-03-22,29,False
2012-03-23,51,False
2012-03-24,59,False
2012-03-25,59,False
2012-03-26,48,False
2012-03-27,38,False
2012-03-28,48,False
2012-03-29,19,False
2012-03-30,10,False
2012-03-31,23,False
2012-04-01,35,False
2012-04-02,38,False
2012-04-03,77,False
2012-04-04,29,False
2012-04-05,72,False
2012-04-06,34,False
2012-04-07,86,False
2012-04-08,12,False
2012-04-09,69,False
2012-04-10,69,False
2012-04-11,29,False
2012-04-12,10,False
2012-04-13,40,False
2012-04-14,34,False
2012-04-15,34,False
2012-04-16,37,False
2012-04-17,57,False
2012-04-18,66,False
2012-04-19,38,False
2012-04-20,49,False
2012-04-21,57,False
2012-04-22,11,False
2012-04-23,46,False
2012-04-24,19,False
2012-04-25,19,False
2012-04-26,48,False
2012-04-27,31,False
2012-04-28,23,False
2012-04-29,23,False
2012-04-30,50,False
2012-05-01,42,False
2012-05-02,47,False
2012-05-03,19,False
2012-05-04,40,False
2012-05-05,11,False
2012-05-06,23,False
2012-05-07,28,False
2012-05-08,0,False
2012-05-09,9,False
2012-05-10,29,False
2012-05-11,30,False
2012-05-12,59,False
2012-05-13,35,False
2012-05-14,37,False
2012-05-15,28,False
2012-05-16,19,False
2012-05-17,49,False
2012-05-18,30,False
2012-05-19,47,False
2012-05-20,23,False
2012-05-21,28,False
2012-05-22,47,False
2012-05-23,28,False
2012-05-24,19,False
2012-05-25,20,False
2012-05-26,24,False
2012-05-27,24,False
2012-05-28,69,False
2012-05-29,18,False
2012-05-30,56,False
2012-05-31,19,False
2012-06-01,49,False
2012-06-02,94,False
2012-06-03,58,False
2012-06-04,28,False
2012-06-05,28,False
2012-06-06,19,False
2012-06-07,19,False
2012-06-08,20,False
2012-06-09,0,False
2012-06-10,57,False
2012-06-11,18,False
2012-06-12,27,False
2012-06-13,9,False
2012-06-14,19,False
2012-06-15,49,False
2012-06-16,35,False
2012-06-17,35,False
2012-06-18,18,False
2012-06-19,37,False
2012-06-20,9,False
2012-06-21,76,False
2012-06-22,20,False
2012-06-23,36,False
2012-06-24,35,False
2012-06-25,37,False
2012-06-26,9,False
2012-06-27,28,False
2012-06-28,10,False
2012-06-29,30,False
2012-06-30,36,False
2012-07-01,47,False
2012-07-02,9,False
2012-07-03,57,False
2012-07-04,39,False
2012-07-05,10,False
2012-07-06,20,False
2012-07-07,12,False
2012-07-08,12,False
2012-07-09,19,False
2012-07-10,37,False
2012-07-11,28,False
2012-07-12,19,False
2012-07-13,40,False
2012-07-14,47,False
2012-07-15,12,False
2012-07-16,28,False
2012-07-17,9,False
2012-07-18,47,False
2012-07-19,10,False
2012-07-20,10,False
2012-07-21,12,False
2012-07-22,24,False
2012-07-23,9,False
2012-07-24,38,False
2012-07-25,29,False
2012-07-26,19,False
2012-07-27,30,False
2012-07-28,24,False
2012-07-29,47,False
2012-07-30,9,False
2012-07-31,28,False
2012-08-01,47,False
2012-08-02,29,False
2012-08-03,20,False
2012-08-04,24,False
2012-08-05,0,False
2012-08-06,10,False
2012-08-07,19,False
2012-08-08,19,False
2012-08-09,29,False
2012-08-10,100,False
2012-08-11,35,False
2012-08-12,35,False
2012-08-13,48,False
2012-08-14,38,False
2012-08-15,30,False
2012-08-16,19,False
2012-08-17,20,False
2012-08-18,36,False
2012-08-19,48,False
2012-08-20,19,False
2012-08-21,10,False
2012-08-22,38,False
2012-08-23,48,False
2012-08-24,0,False
2012-08-25,0,False
2012-08-26,11,False
2012-08-27,55,False
2012-08-28,37,False
2012-08-29,28,False
2012-08-30,19,False
2012-08-31,0,False
2012-09-01,34,False
2012-09-02,68,False
2012-09-03,47,False
2012-09-04,27,False
2012-09-05,27,False
2012-09-06,9,False
2012-09-07,29,False
2012-09-08,0,False
2012-09-09,33,False
2012-09-10,27,False
2012-09-11,90,False
2012-09-12,54,False
2012-09-13,45,False
2012-09-14,28,False
2012-09-15,44,False
2012-09-16,78,False
2012-09-17,63,False
2012-09-18,36,False
2012-09-19,27,False
2012-09-20,82,False
2012-09-21,28,False
2012-09-22,33,False
2012-09-23,43,False
2012-09-24,35,False
2012-09-25,35,False
2012-09-26,27,False
2012-09-27,27,False
2012-09-28,19,False
2012-09-29,65,False
2012-09-30,43,False
2012-10-01,80,False
2012-10-02,36,False
2012-10-03,18,False
2012-10-04,9,False
2012-10-05,9,False
2012-10-06,53,False
2012-10-07,72,False
2012-10-08,35,False
2012-10-09,9,False
2012-10-10,26,False
2012-10-11,9,False
2012-10-12,28,False
