date,KHC,isPartial
2014-03-16,46,False
2014-03-17,37,False
2014-03-18,33,False
2014-03-19,22,False
2014-03-20,23,False
2014-03-21,27,False
2014-03-22,33,False
2014-03-23,35,False
2014-03-24,33,False
2014-03-25,35,False
2014-03-26,17,False
2014-03-27,28,False
2014-03-28,32,False
2014-03-29,33,False
2014-03-30,16,False
2014-03-31,36,False
2014-04-01,44,False
2014-04-02,22,False
2014-04-03,31,False
2014-04-04,23,False
2014-04-05,30,False
2014-04-06,20,False
2014-04-07,41,False
2014-04-08,28,False
2014-04-09,34,False
2014-04-10,60,False
2014-04-11,18,False
2014-04-12,17,False
2014-04-13,27,False
2014-04-14,20,False
2014-04-15,11,False
2014-04-16,43,False
2014-04-17,30,False
2014-04-18,45,False
2014-04-19,35,False
2014-04-20,39,False
2014-04-21,43,False
2014-04-22,61,False
2014-04-23,48,False
2014-04-24,29,False
2014-04-25,24,False
2014-04-26,23,False
2014-04-27,39,False
2014-04-28,42,False
2014-04-29,30,False
2014-04-30,40,False
2014-05-01,18,False
2014-05-02,24,False
2014-05-03,30,False
2014-05-04,23,False
2014-05-05,42,False
2014-05-06,44,False
2014-05-07,50,False
2014-05-08,37,False
2014-05-09,26,False
2014-05-10,27,False
2014-05-11,16,False
2014-05-12,41,False
2014-05-13,39,False
2014-05-14,28,False
2014-05-15,39,False
2014-05-16,35,False
2014-05-17,24,False
2014-05-18,44,False
2014-05-19,22,False
2014-05-20,31,False
2014-05-21,40,False
2014-05-22,25,False
2014-05-23,29,False
2014-05-24,38,False
2014-05-25,38,False
2014-05-26,35,False
2014-05-27,36,False
2014-05-28,36,False
2014-05-29,41,False
2014-05-30,42,False
2014-05-31,57,False
2014-06-01,52,False
2014-06-02,21,False
2014-06-03,39,False
2014-06-04,30,False
2014-06-05,31,False
2014-06-06,23,False
2014-06-07,19,False
2014-06-08,35,False
2014-06-09,25,False
2014-06-10,28,False
2014-06-11,31,False
2014-06-12,16,False
2014-06-13,26,False
2014-06-14,26,False
2014-06-15,23,False
2014-06-16,31,False
2014-06-17,31,False
2014-06-18,28,False
2014-06-19,60,False
2014-06-20,10,False
2014-06-21,12,False
2014-06-22,23,False
2014-06-23,28,False
2014-06-24,19,False
2014-06-25,19,False
2014-06-26,25,False
2014-06-27,10,False
2014-06-28,100,False
2014-06-29,11,False
2014-06-30,22,False
2014-07-01,44,False
2014-07-02,35,False
2014-07-03,26,False
2014-07-04,34,False
2014-07-05,35,False
2014-07-06,27,False
2014-07-07,57,False
2014-07-08,16,False
2014-07-09,38,False
2014-07-10,25,False
2014-07-11,20,False
2014-07-12,23,False
2014-07-13,33,False
2014-07-14,37,False
2014-07-15,44,False
2014-07-16,19,False
2014-07-17,22,False
2014-07-18,33,False
2014-07-19,39,False
2014-07-20,38,False
2014-07-21,13,False
2014-07-22,31,False
2014-07-23,16,False
2014-07-24,19,False
2014-07-25,27,False
2014-07-26,16,False
2014-07-27,27,False
2014-07-28,35,False
2014-07-29,22,False
2014-07-30,19,False
2014-07-31,42,False
2014-08-01,30,False
2014-08-02,19,False
2014-08-03,19,False
2014-08-04,22,False
2014-08-05,44,False
2014-08-06,25,False
2014-08-07,18,False
2014-08-08,40,False
2014-08-09,15,False
2014-08-10,41,False
2014-08-11,19,False
2014-08-12,15,False
2014-08-13,22,False
2014-08-14,19,False
2014-08-15,24,False
