date,KHC,isPartial
2015-08-18,32,False
2015-08-19,28,False
2015-08-20,42,False
2015-08-21,24,False
2015-08-22,60,False
2015-08-23,16,False
2015-08-24,40,False
2015-08-25,63,False
2015-08-26,32,False
2015-08-27,27,False
2015-08-28,52,False
2015-08-29,27,False
2015-08-30,27,False
2015-08-31,31,False
2015-09-01,22,False
2015-09-02,41,False
2015-09-03,32,False
2015-09-04,38,False
2015-09-05,48,False
2015-09-06,21,False
2015-09-07,19,False
2015-09-08,31,False
2015-09-09,40,False
2015-09-10,27,False
2015-09-11,28,False
2015-09-12,37,False
2015-09-13,31,False
2015-09-14,40,False
2015-09-15,13,False
2015-09-16,35,False
2015-09-17,31,False
2015-09-18,64,False
2015-09-19,21,False
2015-09-20,26,False
2015-09-21,31,False
2015-09-22,31,False
2015-09-23,45,False
2015-09-24,45,False
2015-09-25,28,False
2015-09-26,42,False
2015-09-27,36,False
2015-09-28,34,False
2015-09-29,52,False
2015-09-30,31,False
2015-10-01,22,False
2015-10-02,46,False
2015-10-03,36,False
2015-10-04,35,False
2015-10-05,34,False
2015-10-06,17,False
2015-10-07,44,False
2015-10-08,18,False
2015-10-09,32,False
2015-10-10,41,False
2015-10-11,21,False
2015-10-12,27,False
2015-10-13,43,False
2015-10-14,26,False
2015-10-15,40,False
2015-10-16,23,False
2015-10-17,21,False
2015-10-18,35,False
2015-10-19,51,False
2015-10-20,38,False
2015-10-21,34,False
2015-10-22,53,False
2015-10-23,46,False
2015-10-24,20,False
2015-10-25,20,False
2015-10-26,26,False
2015-10-27,39,False
2015-10-28,51,False
2015-10-29,39,False
2015-10-30,60,False
2015-10-31,31,False
2015-11-01,41,False
2015-11-02,9,False
2015-11-03,47,False
2015-11-04,56,False
2015-11-05,43,False
2015-11-06,67,False
2015-11-07,25,False
2015-11-08,30,False
2015-11-09,17,False
2015-11-10,56,False
2015-11-11,35,False
2015-11-12,22,False
2015-11-13,40,False
2015-11-14,35,False
2015-11-15,15,False
2015-11-16,43,False
2015-11-17,26,False
2015-11-18,30,False
2015-11-19,52,False
2015-11-20,18,False
2015-11-21,45,False
2015-11-22,64,False
2015-11-23,43,False
2015-11-24,47,False
2015-11-25,30,False
2015-11-26,22,False
2015-11-27,23,False
2015-11-28,0,False
2015-11-29,34,False
2015-11-30,21,False
2015-12-01,34,False
2015-12-02,34,False
2015-12-03,22,False
2015-12-04,27,False
2015-12-05,36,False
2015-12-06,25,False
2015-12-07,22,False
2015-12-08,22,False
2015-12-09,59,False
2015-12-10,35,False
2015-12-11,31,False
2015-12-12,30,False
2015-12-13,50,False
2015-12-14,17,False
2015-12-15,31,False
2015-12-16,49,False
2015-12-17,32,False
2015-12-18,24,False
2015-12-19,32,False
2015-12-20,48,False
2015-12-21,54,False
2015-12-22,23,False
2015-12-23,49,False
2015-12-24,16,False
2015-12-25,29,False
2015-12-26,27,False
2015-12-27,32,False
2015-12-28,28,False
2015-12-29,42,False
2015-12-30,19,False
2015-12-31,42,False
2016-01-01,35,False
2016-01-02,27,False
2016-01-03,16,False
2016-01-04,33,False
2016-01-05,47,False
2016-01-06,33,False
2016-01-07,23,False
2016-01-08,33,False
2016-01-09,37,False
2016-01-10,20,False
2016-01-11,41,False
2016-01-12,72,False
2016-01-13,50,False
2016-01-14,36,False
2016-01-15,66,False
2016-01-16,21,False
2016-01-17,20,False
2016-01-18,46,False
2016-01-19,63,False
2016-01-20,46,False
2016-01-21,32,False
2016-01-22,43,False
2016-01-23,42,False
2016-01-24,5,False
2016-01-25,18,False
2016-01-26,41,False
2016-01-27,45,False
2016-01-28,37,False
2016-01-29,76,False
2016-01-30,16,False
2016-01-31,36,False
2016-02-01,49,False
2016-02-02,31,False
2016-02-03,32,False
2016-02-04,55,False
2016-02-05,48,False
2016-02-06,43,False
2016-02-07,21,False
2016-02-08,23,False
2016-02-09,60,False
2016-02-10,54,False
2016-02-11,23,False
2016-02-12,47,False
2016-02-13,20,False
2016-02-14,36,False
2016-02-15,45,False
2016-02-16,36,False
2016-02-17,13,False
2016-02-18,49,False
2016-02-19,42,False
2016-02-20,51,False
2016-02-21,26,False
2016-02-22,35,False
2016-02-23,44,False
2016-02-24,27,False
2016-02-25,63,False
2016-02-26,76,False
2016-02-27,15,False
2016-02-28,46,False
2016-02-29,61,False
2016-03-01,31,False
2016-03-02,53,False
2016-03-03,62,False
2016-03-04,32,False
2016-03-05,21,False
2016-03-06,20,False
2016-03-07,66,False
2016-03-08,49,False
2016-03-09,36,False
2016-03-10,32,False
2016-03-11,33,False
2016-03-12,10,False
2016-03-13,26,False
2016-03-14,49,False
2016-03-15,54,False
2016-03-16,45,False
2016-03-17,36,False
2016-03-18,43,False
2016-03-19,36,False
2016-03-20,46,False
2016-03-21,36,False
2016-03-22,41,False
2016-03-23,37,False
2016-03-24,38,False
2016-03-25,60,False
2016-03-26,32,False
2016-03-27,21,False
2016-03-28,37,False
2016-03-29,31,False
2016-03-30,27,False
