date,KHC,isPartial
2012-06-04,51,False
2012-06-05,71,False
2012-06-06,31,False
2012-06-07,21,False
2012-06-08,33,False
2012-06-09,25,False
2012-06-10,25,False
2012-06-11,40,False
2012-06-12,30,False
2012-06-13,10,False
2012-06-14,20,False
2012-06-15,55,False
2012-06-16,38,False
2012-06-17,63,False
2012-06-18,30,False
2012-06-19,40,False
2012-06-20,31,False
2012-06-21,41,False
2012-06-22,54,False
2012-06-23,26,False
2012-06-24,26,False
2012-06-25,51,False
2012-06-26,10,False
2012-06-27,52,False
2012-06-28,0,False
2012-06-29,44,False
2012-06-30,65,False
2012-07-01,26,False
2012-07-02,0,False
2012-07-03,63,False
2012-07-04,54,False
2012-07-05,43,False
2012-07-06,11,False
2012-07-07,0,False
2012-07-08,13,False
2012-07-09,31,False
2012-07-10,41,False
2012-07-11,52,False
2012-07-12,42,False
2012-07-13,44,False
2012-07-14,26,False
2012-07-15,0,False
2012-07-16,21,False
2012-07-17,31,False
2012-07-18,62,False
2012-07-19,11,False
2012-07-20,22,False
2012-07-21,13,False
2012-07-22,26,False
2012-07-23,21,False
2012-07-24,31,False
2012-07-25,42,False
2012-07-26,42,False
2012-07-27,56,False
2012-07-28,13,False
2012-07-29,26,False
2012-07-30,21,False
2012-07-31,21,False
2012-08-01,21,False
2012-08-02,32,False
2012-08-03,11,False
2012-08-04,52,False
2012-08-05,13,False
2012-08-06,31,False
2012-08-07,31,False
2012-08-08,31,False
2012-08-09,42,False
2012-08-10,55,False
2012-08-11,13,False
2012-08-12,13,False
2012-08-13,42,False
2012-08-14,32,False
2012-08-15,33,False
2012-08-16,21,False
2012-08-17,22,False
2012-08-18,66,False
2012-08-19,53,False
2012-08-20,21,False
2012-08-21,42,False
2012-08-22,21,False
2012-08-23,21,False
2012-08-24,0,False
2012-08-25,38,False
2012-08-26,25,False
2012-08-27,51,False
2012-08-28,20,False
2012-08-29,20,False
2012-08-30,31,False
2012-08-31,21,False
2012-09-01,25,False
2012-09-02,100,False
2012-09-03,21,False
2012-09-04,50,False
2012-09-05,50,False
2012-09-06,20,False
2012-09-07,32,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,40,False
2012-09-11,10,False
2012-09-12,89,False
2012-09-13,50,False
2012-09-14,10,False
2012-09-15,73,False
2012-09-16,97,False
2012-09-17,80,False
2012-09-18,30,False
2012-09-19,30,False
2012-09-20,50,False
2012-09-21,31,False
2012-09-22,36,False
2012-09-23,47,False
2012-09-24,69,False
2012-09-25,29,False
2012-09-26,20,False
2012-09-27,50,False
2012-09-28,32,False
2012-09-29,48,False
2012-09-30,47,False
2012-10-01,39,False
2012-10-02,59,False
2012-10-03,40,False
2012-10-04,49,False
2012-10-05,61,False
2012-10-06,24,False
2012-10-07,80,False
2012-10-08,19,False
2012-10-09,29,False
2012-10-10,19,False
2012-10-11,10,False
2012-10-12,20,False
2012-10-13,23,False
2012-10-14,11,False
2012-10-15,19,False
2012-10-16,47,False
2012-10-17,28,False
