date,KHC,isPartial
2013-11-06,50,False
2013-11-07,28,False
2013-11-08,34,False
2013-11-09,44,False
2013-11-10,32,False
2013-11-11,33,False
2013-11-12,42,False
2013-11-13,37,False
2013-11-14,47,False
2013-11-15,44,False
2013-11-16,39,False
2013-11-17,33,False
2013-11-18,23,False
2013-11-19,46,False
2013-11-20,42,False
2013-11-21,28,False
2013-11-22,53,False
2013-11-23,49,False
2013-11-24,48,False
2013-11-25,14,False
2013-11-26,59,False
2013-11-27,32,False
2013-11-28,20,False
2013-11-29,25,False
2013-11-30,33,False
2013-12-01,47,False
2013-12-02,40,False
2013-12-03,27,False
2013-12-04,41,False
2013-12-05,47,False
2013-12-06,53,False
2013-12-07,33,False
2013-12-08,44,False
2013-12-09,32,False
2013-12-10,37,False
2013-12-11,69,False
2013-12-12,42,False
2013-12-13,54,False
2013-12-14,28,False
2013-12-15,77,False
2013-12-16,47,False
2013-12-17,28,False
2013-12-18,48,False
2013-12-19,58,False
2013-12-20,31,False
2013-12-21,34,False
2013-12-22,35,False
2013-12-23,31,False
2013-12-24,63,False
2013-12-25,56,False
2013-12-26,53,False
2013-12-27,36,False
2013-12-28,40,False
2013-12-29,39,False
2013-12-30,20,False
2013-12-31,51,False
2014-01-01,47,False
2014-01-02,48,False
2014-01-03,24,False
2014-01-04,69,False
2014-01-05,16,False
2014-01-06,23,False
2014-01-07,50,False
2014-01-08,68,False
2014-01-09,14,False
2014-01-10,52,False
2014-01-11,42,False
2014-01-12,52,False
2014-01-13,35,False
2014-01-14,27,False
2014-01-15,40,False
2014-01-16,54,False
2014-01-17,23,False
2014-01-18,59,False
2014-01-19,87,False
2014-01-20,35,False
2014-01-21,26,False
2014-01-22,40,False
2014-01-23,27,False
2014-01-24,51,False
2014-01-25,36,False
2014-01-26,77,False
2014-01-27,43,False
2014-01-28,48,False
2014-01-29,26,False
2014-01-30,45,False
2014-01-31,19,False
2014-02-01,52,False
2014-02-02,41,False
2014-02-03,35,False
2014-02-04,35,False
2014-02-05,61,False
2014-02-06,60,False
2014-02-07,55,False
2014-02-08,25,False
2014-02-09,46,False
2014-02-10,43,False
2014-02-11,43,False
2014-02-12,39,False
2014-02-13,40,False
2014-02-14,41,False
2014-02-15,21,False
2014-02-16,61,False
2014-02-17,40,False
2014-02-18,57,False
2014-02-19,53,False
2014-02-20,63,False
2014-02-21,28,False
2014-02-22,82,False
2014-02-23,51,False
2014-02-24,35,False
2014-02-25,44,False
2014-02-26,39,False
2014-02-27,44,False
2014-02-28,37,False
2014-03-01,47,False
2014-03-02,72,False
2014-03-03,44,False
2014-03-04,36,False
2014-03-05,44,False
2014-03-06,31,False
2014-03-07,55,False
2014-03-08,52,False
2014-03-09,42,False
2014-03-10,31,False
2014-03-11,44,False
2014-03-12,53,False
2014-03-13,40,False
2014-03-14,23,False
2014-03-15,62,False
2014-03-16,71,False
2014-03-17,58,False
2014-03-18,35,False
2014-03-19,52,False
2014-03-20,35,False
2014-03-21,37,False
2014-03-22,57,False
2014-03-23,55,False
2014-03-24,64,False
2014-03-25,52,False
2014-03-26,17,False
2014-03-27,31,False
2014-03-28,41,False
2014-03-29,78,False
2014-03-30,51,False
2014-03-31,57,False
2014-04-01,48,False
2014-04-02,44,False
2014-04-03,44,False
2014-04-04,32,False
2014-04-05,52,False
2014-04-06,26,False
2014-04-07,56,False
2014-04-08,30,False
2014-04-09,62,False
2014-04-10,49,False
2014-04-11,33,False
2014-04-12,32,False
2014-04-13,47,False
2014-04-14,49,False
2014-04-15,27,False
2014-04-16,63,False
2014-04-17,42,False
2014-04-18,81,False
2014-04-19,66,False
2014-04-20,78,False
2014-04-21,57,False
2014-04-22,83,False
2014-04-23,66,False
2014-04-24,36,False
2014-04-25,56,False
2014-04-26,37,False
2014-04-27,46,False
2014-04-28,52,False
2014-04-29,48,False
2014-04-30,71,False
2014-05-01,39,False
2014-05-02,42,False
2014-05-03,47,False
2014-05-04,47,False
2014-05-05,44,False
2014-05-06,61,False
2014-05-07,52,False
2014-05-08,62,False
2014-05-09,55,False
2014-05-10,42,False
2014-05-11,21,False
2014-05-12,43,False
2014-05-13,56,False
2014-05-14,40,False
2014-05-15,53,False
2014-05-16,41,False
2014-05-17,21,False
2014-05-18,53,False
2014-05-19,39,False
2014-05-20,22,False
2014-05-21,43,False
2014-05-22,53,False
2014-05-23,35,False
2014-05-24,59,False
2014-05-25,71,False
2014-05-26,35,False
2014-05-27,52,False
2014-05-28,62,False
2014-05-29,65,False
2014-05-30,41,False
2014-05-31,47,False
2014-06-01,82,False
2014-06-02,43,False
2014-06-03,62,False
2014-06-04,62,False
2014-06-05,44,False
2014-06-06,26,False
2014-06-07,30,False
2014-06-08,61,False
2014-06-09,44,False
2014-06-10,40,False
2014-06-11,68,False
2014-06-12,30,False
2014-06-13,41,False
2014-06-14,42,False
2014-06-15,42,False
2014-06-16,34,False
2014-06-17,58,False
2014-06-18,54,False
2014-06-19,100,False
2014-06-20,31,False
2014-06-21,30,False
2014-06-22,42,False
2014-06-23,24,False
2014-06-24,15,False
2014-06-25,49,False
2014-06-26,30,False
2014-06-27,26,False
2014-06-28,37,False
2014-06-29,30,False
2014-06-30,39,False
2014-07-01,44,False
2014-07-02,55,False
2014-07-03,61,False
2014-07-04,54,False
2014-07-05,36,False
2014-07-06,30,False
2014-07-07,49,False
2014-07-08,19,False
2014-07-09,64,False
2014-07-10,60,False
2014-07-11,51,False
2014-07-12,48,False
2014-07-13,35,False
2014-07-14,74,False
