date,KHC,isPartial
2014-07-24,35,False
2014-07-25,55,False
2014-07-26,32,False
2014-07-27,42,False
2014-07-28,35,False
2014-07-29,61,False
2014-07-30,61,False
2014-07-31,35,False
2014-08-01,27,False
2014-08-02,42,False
2014-08-03,21,False
2014-08-04,0,False
2014-08-05,9,False
2014-08-06,35,False
2014-08-07,37,False
2014-08-08,46,False
2014-08-09,21,False
2014-08-10,31,False
2014-08-11,26,False
2014-08-12,17,False
2014-08-13,17,False
2014-08-14,35,False
2014-08-15,56,False
2014-08-16,21,False
2014-08-17,41,False
2014-08-18,43,False
2014-08-19,17,False
2014-08-20,25,False
2014-08-21,17,False
2014-08-22,53,False
2014-08-23,20,False
2014-08-24,61,False
2014-08-25,74,False
2014-08-26,42,False
2014-08-27,33,False
2014-08-28,17,False
2014-08-29,35,False
2014-08-30,71,False
2014-08-31,49,False
2014-09-01,50,False
2014-09-02,57,False
2014-09-03,16,False
2014-09-04,33,False
2014-09-05,17,False
2014-09-06,49,False
2014-09-07,39,False
2014-09-08,65,False
2014-09-09,24,False
2014-09-10,40,False
2014-09-11,65,False
2014-09-12,43,False
2014-09-13,49,False
2014-09-14,68,False
2014-09-15,16,False
2014-09-16,64,False
2014-09-17,65,False
2014-09-18,24,False
2014-09-19,68,False
2014-09-20,49,False
2014-09-21,38,False
2014-09-22,64,False
2014-09-23,16,False
2014-09-24,40,False
2014-09-25,16,False
2014-09-26,34,False
2014-09-27,59,False
2014-09-28,19,False
2014-09-29,8,False
2014-09-30,32,False
2014-10-01,40,False
2014-10-02,17,False
2014-10-03,35,False
2014-10-04,30,False
2014-10-05,19,False
2014-10-06,32,False
2014-10-07,16,False
2014-10-08,40,False
2014-10-09,33,False
2014-10-10,17,False
2014-10-11,38,False
2014-10-12,38,False
2014-10-13,56,False
2014-10-14,31,False
2014-10-15,47,False
2014-10-16,40,False
2014-10-17,17,False
2014-10-18,48,False
2014-10-19,28,False
2014-10-20,16,False
2014-10-21,71,False
2014-10-22,16,False
2014-10-23,24,False
2014-10-24,33,False
2014-10-25,10,False
2014-10-26,37,False
2014-10-27,78,False
2014-10-28,24,False
2014-10-29,23,False
2014-10-30,40,False
2014-10-31,25,False
2014-11-01,48,False
2014-11-02,84,False
2014-11-03,48,False
2014-11-04,23,False
2014-11-05,31,False
2014-11-06,16,False
2014-11-07,74,False
2014-11-08,28,False
2014-11-09,82,False
2014-11-10,31,False
2014-11-11,62,False
2014-11-12,31,False
2014-11-13,31,False
2014-11-14,32,False
2014-11-15,37,False
2014-11-16,54,False
2014-11-17,69,False
2014-11-18,17,False
2014-11-19,64,False
2014-11-20,24,False
2014-11-21,25,False
2014-11-22,55,False
2014-11-23,9,False
2014-11-24,54,False
2014-11-25,15,False
2014-11-26,23,False
2014-11-27,16,False
2014-11-28,25,False
2014-11-29,27,False
2014-11-30,9,False
2014-12-01,30,False
2014-12-02,38,False
2014-12-03,39,False
2014-12-04,69,False
2014-12-05,56,False
2014-12-06,19,False
2014-12-07,27,False
2014-12-08,24,False
2014-12-09,8,False
2014-12-10,54,False
2014-12-11,63,False
2014-12-12,8,False
2014-12-13,29,False
2014-12-14,18,False
2014-12-15,39,False
2014-12-16,8,False
2014-12-17,48,False
2014-12-18,8,False
2014-12-19,34,False
2014-12-20,29,False
2014-12-21,29,False
2014-12-22,25,False
2014-12-23,9,False
2014-12-24,67,False
2014-12-25,31,False
2014-12-26,18,False
2014-12-27,28,False
2014-12-28,28,False
2014-12-29,50,False
2014-12-30,34,False
2014-12-31,37,False
2015-01-01,30,False
2015-01-02,60,False
2015-01-03,62,False
2015-01-04,44,False
2015-01-05,31,False
2015-01-06,15,False
2015-01-07,30,False
2015-01-08,38,False
2015-01-09,31,False
2015-01-10,96,False
2015-01-11,0,False
2015-01-12,22,False
2015-01-13,44,False
2015-01-14,37,False
2015-01-15,75,False
2015-01-16,0,False
2015-01-17,18,False
2015-01-18,17,False
2015-01-19,22,False
2015-01-20,22,False
2015-01-21,22,False
2015-01-22,37,False
2015-01-23,23,False
2015-01-24,26,False
2015-01-25,17,False
2015-01-26,36,False
2015-01-27,37,False
2015-01-28,22,False
2015-01-29,30,False
2015-01-30,30,False
2015-01-31,43,False
2015-02-01,25,False
2015-02-02,29,False
2015-02-03,36,False
2015-02-04,36,False
2015-02-05,51,False
2015-02-06,54,False
2015-02-07,52,False
2015-02-08,17,False
2015-02-09,29,False
2015-02-10,51,False
2015-02-11,58,False
2015-02-12,52,False
2015-02-13,39,False
2015-02-14,53,False
2015-02-15,26,False
2015-02-16,38,False
2015-02-17,23,False
2015-02-18,15,False
2015-02-19,15,False
2015-02-20,54,False
2015-02-21,52,False
2015-02-22,52,False
2015-02-23,58,False
2015-02-24,22,False
2015-02-25,22,False
2015-02-26,66,False
2015-02-27,46,False
2015-02-28,60,False
2015-03-01,0,False
2015-03-02,58,False
2015-03-03,36,False
2015-03-04,36,False
2015-03-05,45,False
2015-03-06,100,False
2015-03-07,35,False
2015-03-08,26,False
2015-03-09,80,False
2015-03-10,51,False
2015-03-11,51,False
2015-03-12,66,False
2015-03-13,38,False
2015-03-14,43,False
2015-03-15,42,False
2015-03-16,44,False
2015-03-17,36,False
2015-03-18,51,False
2015-03-19,29,False
2015-03-20,60,False
2015-03-21,52,False
2015-03-22,42,False
2015-03-23,79,False
2015-03-24,29,False
2015-03-25,53,False
2015-03-26,25,False
2015-03-27,38,False
2015-03-28,37,False
2015-03-29,26,False
2015-03-30,44,False
2015-03-31,36,False
2015-04-01,67,False
2015-04-02,39,False
2015-04-03,42,False
2015-04-04,80,False
2015-04-05,27,False
2015-04-06,39,False
2015-04-07,44,False
2015-04-08,44,False
2015-04-09,51,False
2015-04-10,31,False
