date,FISV,isPartial
2013-11-06,32,False
2013-11-07,50,False
2013-11-08,0,False
2013-11-09,0,False
2013-11-10,0,False
2013-11-11,33,False
2013-11-12,16,False
2013-11-13,25,False
2013-11-14,25,False
2013-11-15,52,False
2013-11-16,0,False
2013-11-17,0,False
2013-11-18,16,False
2013-11-19,16,False
2013-11-20,24,False
2013-11-21,33,False
2013-11-22,42,False
2013-11-23,19,False
2013-11-24,0,False
2013-11-25,16,False
2013-11-26,32,False
2013-11-27,33,False
2013-11-28,17,False
2013-11-29,0,False
2013-11-30,0,False
2013-12-01,0,False
2013-12-02,16,False
2013-12-03,24,False
2013-12-04,24,False
2013-12-05,16,False
2013-12-06,17,False
2013-12-07,19,False
2013-12-08,0,False
2013-12-09,16,False
2013-12-10,24,False
2013-12-11,33,False
2013-12-12,33,False
2013-12-13,17,False
2013-12-14,0,False
2013-12-15,0,False
2013-12-16,16,False
2013-12-17,100,False
2013-12-18,50,False
2013-12-19,34,False
2013-12-20,36,False
2013-12-21,41,False
2013-12-22,20,False
2013-12-23,18,False
2013-12-24,0,False
2013-12-25,22,False
2013-12-26,38,False
2013-12-27,46,False
2013-12-28,20,False
2013-12-29,20,False
2013-12-30,0,False
2013-12-31,0,False
2014-01-01,21,False
2014-01-02,34,False
2014-01-03,17,False
2014-01-04,0,False
2014-01-05,0,False
2014-01-06,24,False
2014-01-07,16,False
2014-01-08,48,False
2014-01-09,32,False
2014-01-10,17,False
2014-01-11,0,False
2014-01-12,0,False
2014-01-13,39,False
2014-01-14,31,False
2014-01-15,0,False
2014-01-16,16,False
2014-01-17,25,False
2014-01-18,19,False
2014-01-19,18,False
2014-01-20,0,False
2014-01-21,16,False
2014-01-22,62,False
2014-01-23,16,False
2014-01-24,33,False
2014-01-25,18,False
2014-01-26,0,False
2014-01-27,31,False
2014-01-28,15,False
2014-01-29,15,False
2014-01-30,16,False
2014-01-31,0,False
2014-02-01,0,False
2014-02-02,0,False
2014-02-03,62,False
2014-02-04,31,False
2014-02-05,31,False
2014-02-06,21,False
2014-02-07,0,False
2014-02-08,18,False
2014-02-09,0,False
2014-02-10,15,False
2014-02-11,15,False
2014-02-12,0,False
2014-02-13,23,False
2014-02-14,16,False
2014-02-15,0,False
2014-02-16,18,False
2014-02-17,16,False
2014-02-18,31,False
2014-02-19,39,False
2014-02-20,16,False
2014-02-21,16,False
2014-02-22,36,False
2014-02-23,18,False
2014-02-24,15,False
2014-02-25,31,False
2014-02-26,0,False
2014-02-27,15,False
2014-02-28,33,False
2014-03-01,18,False
2014-03-02,0,False
2014-03-03,16,False
2014-03-04,16,False
2014-03-05,39,False
2014-03-06,0,False
2014-03-07,16,False
2014-03-08,0,False
2014-03-09,0,False
2014-03-10,31,False
2014-03-11,15,False
2014-03-12,31,False
2014-03-13,16,False
2014-03-14,16,False
2014-03-15,0,False
2014-03-16,36,False
2014-03-17,31,False
2014-03-18,31,False
2014-03-19,15,False
2014-03-20,16,False
2014-03-21,0,False
2014-03-22,0,False
2014-03-23,26,False
2014-03-24,15,False
2014-03-25,23,False
2014-03-26,0,False
2014-03-27,24,False
2014-03-28,32,False
2014-03-29,0,False
2014-03-30,18,False
2014-03-31,15,False
2014-04-01,15,False
2014-04-02,15,False
2014-04-03,0,False
2014-04-04,32,False
2014-04-05,18,False
2014-04-06,0,False
2014-04-07,23,False
2014-04-08,23,False
2014-04-09,31,False
2014-04-10,39,False
2014-04-11,25,False
2014-04-12,19,False
2014-04-13,19,False
2014-04-14,24,False
2014-04-15,16,False
2014-04-16,32,False
2014-04-17,0,False
2014-04-18,0,False
2014-04-19,0,False
2014-04-20,20,False
2014-04-21,17,False
2014-04-22,31,False
2014-04-23,0,False
2014-04-24,16,False
2014-04-25,0,False
2014-04-26,18,False
2014-04-27,0,False
2014-04-28,15,False
2014-04-29,31,False
2014-04-30,55,False
2014-05-01,43,False
2014-05-02,33,False
2014-05-03,0,False
2014-05-04,18,False
2014-05-05,15,False
2014-05-06,23,False
2014-05-07,15,False
2014-05-08,31,False
2014-05-09,33,False
2014-05-10,0,False
2014-05-11,18,False
2014-05-12,15,False
2014-05-13,15,False
2014-05-14,23,False
2014-05-15,16,False
2014-05-16,32,False
2014-05-17,0,False
2014-05-18,37,False
2014-05-19,31,False
2014-05-20,16,False
2014-05-21,17,False
2014-05-22,34,False
2014-05-23,0,False
2014-05-24,0,False
2014-05-25,0,False
2014-05-26,17,False
2014-05-27,17,False
2014-05-28,17,False
2014-05-29,0,False
2014-05-30,73,False
2014-05-31,21,False
2014-06-01,21,False
2014-06-02,0,False
2014-06-03,17,False
2014-06-04,17,False
2014-06-05,17,False
2014-06-06,27,False
2014-06-07,21,False
2014-06-08,22,False
2014-06-09,26,False
2014-06-10,26,False
2014-06-11,17,False
2014-06-12,35,False
2014-06-13,27,False
2014-06-14,21,False
2014-06-15,21,False
2014-06-16,34,False
2014-06-17,43,False
2014-06-18,17,False
2014-06-19,35,False
2014-06-20,55,False
2014-06-21,21,False
2014-06-22,21,False
2014-06-23,43,False
2014-06-24,43,False
2014-06-25,17,False
2014-06-26,35,False
2014-06-27,19,False
2014-06-28,22,False
2014-06-29,21,False
2014-06-30,0,False
2014-07-01,35,False
2014-07-02,35,False
2014-07-03,36,False
2014-07-04,19,False
2014-07-05,0,False
2014-07-06,0,False
2014-07-07,26,False
2014-07-08,0,False
2014-07-09,17,False
2014-07-10,17,False
2014-07-11,27,False
2014-07-12,32,False
2014-07-13,21,False
2014-07-14,35,False
2014-07-15,26,False
2014-07-16,0,False
2014-07-17,53,False
2014-07-18,55,False
2014-07-19,0,False
2014-07-20,21,False
2014-07-21,0,False
2014-07-22,0,False
2014-07-23,36,False
2014-07-24,71,False
