date,FISV,isPartial
2013-02-19,25,False
2013-02-20,0,False
2013-02-21,0,False
2013-02-22,26,False
2013-02-23,0,False
2013-02-24,0,False
2013-02-25,0,False
2013-02-26,0,False
2013-02-27,0,False
2013-02-28,0,False
2013-03-01,51,False
2013-03-02,0,False
2013-03-03,0,False
2013-03-04,24,False
2013-03-05,49,False
2013-03-06,24,False
2013-03-07,0,False
2013-03-08,0,False
2013-03-09,0,False
2013-03-10,0,False
2013-03-11,72,False
2013-03-12,24,False
2013-03-13,47,False
2013-03-14,24,False
2013-03-15,0,False
2013-03-16,29,False
2013-03-17,0,False
2013-03-18,24,False
2013-03-19,0,False
2013-03-20,24,False
2013-03-21,24,False
2013-03-22,25,False
2013-03-23,0,False
2013-03-24,29,False
2013-03-25,0,False
2013-03-26,73,False
2013-03-27,25,False
2013-03-28,0,False
2013-03-29,28,False
2013-03-30,0,False
2013-03-31,0,False
2013-04-01,25,False
2013-04-02,24,False
2013-04-03,24,False
2013-04-04,24,False
2013-04-05,100,False
2013-04-06,29,False
2013-04-07,0,False
2013-04-08,0,False
2013-04-09,0,False
2013-04-10,48,False
2013-04-11,0,False
2013-04-12,50,False
2013-04-13,29,False
2013-04-14,29,False
2013-04-15,0,False
2013-04-16,71,False
2013-04-17,0,False
2013-04-18,0,False
2013-04-19,0,False
2013-04-20,0,False
2013-04-21,28,False
2013-04-22,24,False
2013-04-23,49,False
2013-04-24,0,False
2013-04-25,25,False
2013-04-26,26,False
2013-04-27,29,False
2013-04-28,58,False
2013-04-29,24,False
2013-04-30,0,False
2013-05-01,26,False
2013-05-02,74,False
2013-05-03,26,False
2013-05-04,0,False
2013-05-05,30,False
2013-05-06,25,False
2013-05-07,0,False
2013-05-08,0,False
2013-05-09,25,False
2013-05-10,0,False
2013-05-11,0,False
2013-05-12,0,False
2013-05-13,24,False
2013-05-14,24,False
2013-05-15,24,False
2013-05-16,24,False
2013-05-17,0,False
2013-05-18,0,False
2013-05-19,29,False
2013-05-20,0,False
2013-05-21,0,False
2013-05-22,24,False
2013-05-23,24,False
2013-05-24,25,False
2013-05-25,0,False
2013-05-26,0,False
2013-05-27,0,False
2013-05-28,0,False
2013-05-29,0,False
2013-05-30,24,False
2013-05-31,50,False
2013-06-01,29,False
2013-06-02,29,False
2013-06-03,24,False
2013-06-04,48,False
2013-06-05,0,False
2013-06-06,24,False
2013-06-07,0,False
2013-06-08,29,False
2013-06-09,0,False
2013-06-10,0,False
2013-06-11,23,False
2013-06-12,24,False
2013-06-13,48,False
2013-06-14,0,False
2013-06-15,29,False
2013-06-16,0,False
2013-06-17,48,False
2013-06-18,0,False
2013-06-19,24,False
2013-06-20,0,False
2013-06-21,0,False
2013-06-22,0,False
2013-06-23,0,False
2013-06-24,24,False
2013-06-25,24,False
2013-06-26,0,False
2013-06-27,24,False
2013-06-28,0,False
2013-06-29,0,False
2013-06-30,30,False
2013-07-01,0,False
2013-07-02,0,False
2013-07-03,0,False
