date,FISV,isPartial
2015-12-26,0,False
2015-12-27,0,False
2015-12-28,0,False
2015-12-29,21,False
2015-12-30,0,False
2015-12-31,0,False
2016-01-01,26,False
2016-01-02,0,False
2016-01-03,0,False
2016-01-04,0,False
2016-01-05,0,False
2016-01-06,21,False
2016-01-07,0,False
2016-01-08,21,False
2016-01-09,47,False
2016-01-10,0,False
2016-01-11,80,False
2016-01-12,0,False
2016-01-13,41,False
2016-01-14,20,False
2016-01-15,0,False
2016-01-16,0,False
2016-01-17,68,False
2016-01-18,0,False
2016-01-19,0,False
2016-01-20,0,False
2016-01-21,0,False
2016-01-22,0,False
2016-01-23,23,False
2016-01-24,0,False
2016-01-25,0,False
2016-01-26,0,False
2016-01-27,0,False
2016-01-28,20,False
2016-01-29,21,False
2016-01-30,23,False
2016-01-31,0,False
2016-02-01,0,False
2016-02-02,60,False
2016-02-03,61,False
2016-02-04,21,False
2016-02-05,42,False
2016-02-06,0,False
2016-02-07,0,False
2016-02-08,0,False
2016-02-09,21,False
2016-02-10,20,False
2016-02-11,0,False
2016-02-12,0,False
2016-02-13,0,False
2016-02-14,23,False
2016-02-15,0,False
2016-02-16,20,False
2016-02-17,0,False
2016-02-18,20,False
2016-02-19,0,False
2016-02-20,0,False
2016-02-21,23,False
2016-02-22,0,False
2016-02-23,20,False
2016-02-24,20,False
2016-02-25,20,False
2016-02-26,0,False
2016-02-27,0,False
2016-02-28,0,False
2016-02-29,19,False
2016-03-01,20,False
2016-03-02,20,False
2016-03-03,0,False
2016-03-04,0,False
2016-03-05,0,False
2016-03-06,22,False
2016-03-07,59,False
2016-03-08,0,False
2016-03-09,40,False
2016-03-10,20,False
2016-03-11,21,False
2016-03-12,0,False
2016-03-13,0,False
2016-03-14,40,False
2016-03-15,80,False
2016-03-16,100,False
2016-03-17,0,False
2016-03-18,21,False
2016-03-19,23,False
2016-03-20,0,False
2016-03-21,21,False
2016-03-22,20,False
2016-03-23,21,False
2016-03-24,21,False
2016-03-25,23,False
2016-03-26,96,False
2016-03-27,0,False
2016-03-28,21,False
2016-03-29,20,False
2016-03-30,0,False
2016-03-31,0,False
2016-04-01,0,False
2016-04-02,0,False
2016-04-03,23,False
2016-04-04,20,False
2016-04-05,0,False
2016-04-06,0,False
2016-04-07,81,False
2016-04-08,42,False
2016-04-09,0,False
2016-04-10,0,False
2016-04-11,40,False
2016-04-12,20,False
2016-04-13,20,False
2016-04-14,0,False
2016-04-15,21,False
2016-04-16,0,False
2016-04-17,0,False
2016-04-18,20,False
2016-04-19,60,False
2016-04-20,40,False
2016-04-21,20,False
2016-04-22,0,False
2016-04-23,0,False
2016-04-24,0,False
2016-04-25,39,False
2016-04-26,20,False
2016-04-27,40,False
2016-04-28,41,False
2016-04-29,0,False
2016-04-30,48,False
2016-05-01,0,False
2016-05-02,41,False
2016-05-03,40,False
2016-05-04,0,False
2016-05-05,62,False
2016-05-06,43,False
2016-05-07,24,False
2016-05-08,0,False
2016-05-09,41,False
2016-05-10,79,False
2016-05-11,40,False
2016-05-12,20,False
2016-05-13,0,False
2016-05-14,70,False
2016-05-15,0,False
2016-05-16,60,False
2016-05-17,0,False
2016-05-18,40,False
2016-05-19,20,False
2016-05-20,0,False
2016-05-21,0,False
2016-05-22,23,False
2016-05-23,20,False
2016-05-24,20,False
2016-05-25,0,False
2016-05-26,0,False
2016-05-27,43,False
2016-05-28,0,False
2016-05-29,0,False
2016-05-30,21,False
2016-05-31,61,False
2016-06-01,20,False
2016-06-02,42,False
2016-06-03,22,False
2016-06-04,0,False
2016-06-05,0,False
2016-06-06,20,False
2016-06-07,20,False
2016-06-08,21,False
2016-06-09,21,False
2016-06-10,21,False
2016-06-11,24,False
2016-06-12,23,False
2016-06-13,60,False
2016-06-14,20,False
2016-06-15,20,False
2016-06-16,20,False
2016-06-17,0,False
2016-06-18,0,False
2016-06-19,24,False
2016-06-20,41,False
