date,FISV,isPartial
2013-09-27,21,False
2013-09-28,24,False
2013-09-29,0,False
2013-09-30,20,False
2013-10-01,20,False
2013-10-02,20,False
2013-10-03,30,False
2013-10-04,41,False
2013-10-05,24,False
2013-10-06,0,False
2013-10-07,20,False
2013-10-08,0,False
2013-10-09,20,False
2013-10-10,50,False
2013-10-11,0,False
2013-10-12,0,False
2013-10-13,0,False
2013-10-14,20,False
2013-10-15,50,False
2013-10-16,20,False
2013-10-17,20,False
2013-10-18,31,False
2013-10-19,24,False
2013-10-20,23,False
2013-10-21,0,False
2013-10-22,48,False
2013-10-23,0,False
2013-10-24,20,False
2013-10-25,41,False
2013-10-26,0,False
2013-10-27,0,False
2013-10-28,19,False
2013-10-29,77,False
2013-10-30,29,False
2013-10-31,41,False
2013-11-01,0,False
2013-11-02,0,False
2013-11-03,0,False
2013-11-04,19,False
2013-11-05,20,False
2013-11-06,38,False
2013-11-07,40,False
2013-11-08,41,False
2013-11-09,0,False
2013-11-10,0,False
2013-11-11,19,False
2013-11-12,38,False
2013-11-13,29,False
2013-11-14,20,False
2013-11-15,83,False
2013-11-16,46,False
2013-11-17,0,False
2013-11-18,29,False
2013-11-19,19,False
2013-11-20,38,False
2013-11-21,78,False
2013-11-22,30,False
2013-11-23,23,False
2013-11-24,0,False
2013-11-25,19,False
2013-11-26,0,False
2013-11-27,58,False
2013-11-28,0,False
2013-11-29,0,False
2013-11-30,46,False
2013-12-01,0,False
2013-12-02,19,False
2013-12-03,19,False
2013-12-04,29,False
2013-12-05,19,False
2013-12-06,20,False
2013-12-07,0,False
2013-12-08,22,False
2013-12-09,19,False
2013-12-10,19,False
2013-12-11,19,False
2013-12-12,59,False
2013-12-13,0,False
2013-12-14,0,False
2013-12-15,34,False
2013-12-16,29,False
2013-12-17,69,False
2013-12-18,100,False
2013-12-19,31,False
2013-12-20,64,False
2013-12-21,24,False
2013-12-22,24,False
2013-12-23,22,False
2013-12-24,0,False
2013-12-25,26,False
2013-12-26,33,False
2013-12-27,32,False
2013-12-28,23,False
2013-12-29,0,False
2013-12-30,42,False
2013-12-31,0,False
2014-01-01,0,False
2014-01-02,30,False
2014-01-03,20,False
2014-01-04,44,False
2014-01-05,0,False
2014-01-06,39,False
2014-01-07,28,False
2014-01-08,19,False
2014-01-09,29,False
2014-01-10,20,False
2014-01-11,22,False
2014-01-12,0,False
2014-01-13,55,False
2014-01-14,46,False
2014-01-15,19,False
2014-01-16,0,False
2014-01-17,48,False
2014-01-18,22,False
2014-01-19,0,False
2014-01-20,18,False
2014-01-21,18,False
2014-01-22,27,False
2014-01-23,0,False
2014-01-24,38,False
2014-01-25,21,False
2014-01-26,0,False
2014-01-27,18,False
2014-01-28,36,False
2014-01-29,37,False
2014-01-30,19,False
2014-01-31,19,False
2014-02-01,0,False
2014-02-02,21,False
2014-02-03,28,False
2014-02-04,37,False
2014-02-05,27,False
2014-02-06,75,False
2014-02-07,31,False
2014-02-08,43,False
2014-02-09,0,False
2014-02-10,36,False
2014-02-11,27,False
2014-02-12,0,False
2014-02-13,37,False
2014-02-14,0,False
2014-02-15,0,False
2014-02-16,21,False
2014-02-17,18,False
2014-02-18,18,False
2014-02-19,37,False
2014-02-20,19,False
2014-02-21,19,False
2014-02-22,32,False
2014-02-23,21,False
2014-02-24,36,False
2014-02-25,27,False
2014-02-26,0,False
2014-02-27,0,False
2014-02-28,29,False
2014-03-01,43,False
2014-03-02,21,False
2014-03-03,18,False
2014-03-04,37,False
2014-03-05,56,False
2014-03-06,19,False
2014-03-07,0,False
2014-03-08,0,False
2014-03-09,0,False
2014-03-10,37,False
2014-03-11,18,False
2014-03-12,18,False
2014-03-13,18,False
2014-03-14,19,False
2014-03-15,0,False
2014-03-16,21,False
