date,FISV,isPartial
2015-04-10,50,False
2015-04-11,28,False
2015-04-12,0,False
2015-04-13,47,False
2015-04-14,0,False
2015-04-15,47,False
2015-04-16,24,False
2015-04-17,49,False
2015-04-18,28,False
2015-04-19,28,False
2015-04-20,23,False
2015-04-21,0,False
2015-04-22,59,False
2015-04-23,24,False
2015-04-24,25,False
2015-04-25,0,False
2015-04-26,55,False
2015-04-27,47,False
2015-04-28,0,False
2015-04-29,23,False
2015-04-30,24,False
2015-05-01,27,False
2015-05-02,0,False
2015-05-03,0,False
2015-05-04,35,False
2015-05-05,23,False
2015-05-06,23,False
2015-05-07,24,False
2015-05-08,0,False
2015-05-09,29,False
2015-05-10,0,False
2015-05-11,35,False
2015-05-12,0,False
2015-05-13,0,False
2015-05-14,0,False
2015-05-15,37,False
2015-05-16,0,False
2015-05-17,28,False
2015-05-18,23,False
2015-05-19,0,False
2015-05-20,46,False
2015-05-21,0,False
2015-05-22,25,False
2015-05-23,42,False
2015-05-24,0,False
2015-05-25,24,False
2015-05-26,23,False
2015-05-27,23,False
2015-05-28,24,False
2015-05-29,0,False
2015-05-30,56,False
2015-05-31,0,False
2015-06-01,35,False
2015-06-02,70,False
2015-06-03,35,False
2015-06-04,0,False
2015-06-05,25,False
2015-06-06,0,False
2015-06-07,56,False
2015-06-08,46,False
2015-06-09,46,False
2015-06-10,35,False
2015-06-11,24,False
2015-06-12,25,False
2015-06-13,29,False
2015-06-14,28,False
2015-06-15,46,False
2015-06-16,23,False
2015-06-17,23,False
2015-06-18,60,False
2015-06-19,75,False
2015-06-20,28,False
2015-06-21,0,False
2015-06-22,47,False
2015-06-23,23,False
2015-06-24,71,False
2015-06-25,24,False
2015-06-26,37,False
2015-06-27,28,False
2015-06-28,57,False
2015-06-29,36,False
2015-06-30,24,False
2015-07-01,24,False
2015-07-02,24,False
2015-07-03,25,False
2015-07-04,0,False
2015-07-05,29,False
2015-07-06,46,False
2015-07-07,70,False
2015-07-08,35,False
2015-07-09,36,False
2015-07-10,24,False
2015-07-11,29,False
2015-07-12,28,False
2015-07-13,46,False
2015-07-14,24,False
2015-07-15,36,False
2015-07-16,24,False
2015-07-17,25,False
2015-07-18,30,False
2015-07-19,0,False
2015-07-20,37,False
2015-07-21,36,False
2015-07-22,36,False
2015-07-23,48,False
2015-07-24,49,False
2015-07-25,0,False
2015-07-26,57,False
2015-07-27,23,False
2015-07-28,46,False
2015-07-29,23,False
2015-07-30,47,False
2015-07-31,50,False
2015-08-01,28,False
2015-08-02,85,False
2015-08-03,0,False
2015-08-04,47,False
2015-08-05,47,False
2015-08-06,24,False
2015-08-07,100,False
2015-08-08,0,False
2015-08-09,0,False
2015-08-10,71,False
2015-08-11,0,False
2015-08-12,24,False
2015-08-13,47,False
2015-08-14,37,False
2015-08-15,0,False
2015-08-16,41,False
2015-08-17,47,False
2015-08-18,47,False
2015-08-19,23,False
2015-08-20,47,False
2015-08-21,24,False
2015-08-22,28,False
2015-08-23,0,False
2015-08-24,90,False
2015-08-25,45,False
2015-08-26,57,False
2015-08-27,47,False
2015-08-28,24,False
2015-08-29,55,False
2015-08-30,0,False
2015-08-31,45,False
2015-09-01,34,False
2015-09-02,46,False
2015-09-03,34,False
2015-09-04,24,False
2015-09-05,0,False
2015-09-06,27,False
2015-09-07,0,False
2015-09-08,22,False
2015-09-09,78,False
2015-09-10,57,False
2015-09-11,36,False
2015-09-12,27,False
2015-09-13,26,False
2015-09-14,44,False
2015-09-15,44,False
2015-09-16,22,False
2015-09-17,45,False
2015-09-18,0,False
2015-09-19,53,False
2015-09-20,0,False
2015-09-21,22,False
2015-09-22,44,False
2015-09-23,56,False
2015-09-24,23,False
2015-09-25,59,False
2015-09-26,53,False
2015-09-27,26,False
2015-09-28,65,False
2015-09-29,33,False
2015-09-30,44,False
2015-10-01,44,False
2015-10-02,47,False
2015-10-03,0,False
2015-10-04,26,False
2015-10-05,44,False
2015-10-06,44,False
2015-10-07,44,False
2015-10-08,55,False
2015-10-09,46,False
2015-10-10,0,False
2015-10-11,0,False
2015-10-12,45,False
2015-10-13,43,False
2015-10-14,66,False
2015-10-15,22,False
2015-10-16,23,False
2015-10-17,0,False
2015-10-18,0,False
2015-10-19,0,False
2015-10-20,65,False
2015-10-21,55,False
2015-10-22,66,False
2015-10-23,69,False
2015-10-24,0,False
2015-10-25,0,False
2015-10-26,22,False
2015-10-27,55,False
2015-10-28,22,False
2015-10-29,66,False
2015-10-30,23,False
2015-10-31,52,False
2015-11-01,26,False
2015-11-02,22,False
2015-11-03,22,False
2015-11-04,22,False
2015-11-05,87,False
2015-11-06,68,False
2015-11-07,0,False
2015-11-08,0,False
2015-11-09,43,False
2015-11-10,22,False
2015-11-11,23,False
2015-11-12,33,False
2015-11-13,23,False
2015-11-14,25,False
2015-11-15,25,False
2015-11-16,54,False
2015-11-17,32,False
2015-11-18,32,False
2015-11-19,22,False
2015-11-20,45,False
2015-11-21,0,False
2015-11-22,38,False
2015-11-23,33,False
2015-11-24,43,False
2015-11-25,54,False
2015-11-26,23,False
2015-11-27,46,False
2015-11-28,25,False
2015-11-29,0,False
2015-11-30,32,False
2015-12-01,32,False
2015-12-02,43,False
2015-12-03,33,False
2015-12-04,45,False
2015-12-05,26,False
2015-12-06,25,False
2015-12-07,44,False
2015-12-08,0,False
2015-12-09,43,False
2015-12-10,55,False
2015-12-11,0,False
2015-12-12,25,False
2015-12-13,0,False
2015-12-14,0,False
2015-12-15,22,False
2015-12-16,34,False
2015-12-17,23,False
2015-12-18,24,False
2015-12-19,0,False
2015-12-20,0,False
2015-12-21,0,False
2015-12-22,47,False
2015-12-23,0,False
2015-12-24,55,False
2015-12-25,30,False
2015-12-26,28,False
