date,FISV,isPartial
2016-09-11,0,False
2016-09-12,35,False
2016-09-13,17,False
2016-09-14,26,False
2016-09-15,52,False
2016-09-16,36,False
2016-09-17,19,False
2016-09-18,38,False
2016-09-19,100,False
2016-09-20,58,False
2016-09-21,25,False
2016-09-22,60,False
2016-09-23,27,False
2016-09-24,40,False
2016-09-25,29,False
2016-09-26,17,False
2016-09-27,17,False
2016-09-28,42,False
2016-09-29,34,False
2016-09-30,18,False
2016-10-01,0,False
2016-10-02,0,False
2016-10-03,17,False
2016-10-04,33,False
2016-10-05,17,False
2016-10-06,17,False
2016-10-07,17,False
2016-10-08,0,False
2016-10-09,0,False
2016-10-10,17,False
2016-10-11,17,False
2016-10-12,17,False
2016-10-13,0,False
2016-10-14,26,False
2016-10-15,20,False
2016-10-16,38,False
2016-10-17,33,False
2016-10-18,33,False
2016-10-19,16,False
2016-10-20,33,False
2016-10-21,17,False
2016-10-22,0,False
2016-10-23,19,False
2016-10-24,58,False
2016-10-25,0,False
2016-10-26,74,False
2016-10-27,42,False
2016-10-28,18,False
2016-10-29,0,False
2016-10-30,19,False
2016-10-31,17,False
2016-11-01,17,False
2016-11-02,34,False
2016-11-03,16,False
2016-11-04,17,False
2016-11-05,0,False
2016-11-06,19,False
2016-11-07,0,False
2016-11-08,32,False
2016-11-09,30,False
2016-11-10,33,False
2016-11-11,17,False
2016-11-12,0,False
2016-11-13,0,False
2016-11-14,0,False
2016-11-15,0,False
2016-11-16,65,False
2016-11-17,16,False
2016-11-18,35,False
2016-11-19,0,False
2016-11-20,0,False
2016-11-21,24,False
2016-11-22,48,False
2016-11-23,49,False
2016-11-24,25,False
2016-11-25,17,False
2016-11-26,55,False
2016-11-27,36,False
2016-11-28,46,False
2016-11-29,31,False
2016-11-30,16,False
2016-12-01,0,False
2016-12-02,25,False
2016-12-03,18,False
2016-12-04,17,False
2016-12-05,29,False
2016-12-06,15,False
2016-12-07,0,False
2016-12-08,16,False
2016-12-09,25,False
2016-12-10,19,False
2016-12-11,18,False
2016-12-12,15,False
2016-12-13,39,False
2016-12-14,16,False
2016-12-15,49,False
2016-12-16,17,False
2016-12-17,38,False
2016-12-18,0,False
2016-12-19,48,False
2016-12-20,66,False
2016-12-21,17,False
2016-12-22,17,False
2016-12-23,18,False
2016-12-24,0,False
2016-12-25,0,False
2016-12-26,0,False
2016-12-27,0,False
2016-12-28,60,False
2016-12-29,0,False
2016-12-30,18,False
2016-12-31,0,False
2017-01-01,20,False
2017-01-02,0,False
2017-01-03,32,False
2017-01-04,16,False
2017-01-05,33,False
2017-01-06,16,False
2017-01-07,18,False
2017-01-08,0,False
2017-01-09,16,False
2017-01-10,31,False
2017-01-11,23,False
2017-01-12,24,False
2017-01-13,32,False
2017-01-14,27,False
2017-01-15,0,False
2017-01-16,15,False
2017-01-17,0,False
2017-01-18,15,False
2017-01-19,31,False
2017-01-20,16,False
2017-01-21,18,False
2017-01-22,34,False
2017-01-23,46,False
2017-01-24,15,False
2017-01-25,31,False
2017-01-26,15,False
2017-01-27,40,False
2017-01-28,27,False
2017-01-29,17,False
2017-01-30,30,False
2017-01-31,15,False
2017-02-01,22,False
2017-02-02,15,False
2017-02-03,32,False
2017-02-04,52,False
2017-02-05,34,False
2017-02-06,37,False
2017-02-07,30,False
2017-02-08,38,False
2017-02-09,61,False
2017-02-10,47,False
2017-02-11,18,False
2017-02-12,35,False
2017-02-13,0,False
2017-02-14,23,False
2017-02-15,23,False
2017-02-16,30,False
2017-02-17,38,False
2017-02-18,18,False
2017-02-19,17,False
2017-02-20,46,False
2017-02-21,59,False
2017-02-22,52,False
2017-02-23,31,False
2017-02-24,63,False
2017-02-25,52,False
2017-02-26,17,False
2017-02-27,29,False
2017-02-28,30,False
2017-03-01,29,False
2017-03-02,44,False
2017-03-03,23,False
2017-03-04,17,False
2017-03-05,17,False
2017-03-06,29,False
2017-03-07,28,False
2017-03-08,30,False
2017-03-09,45,False
2017-03-10,47,False
2017-03-11,17,False
2017-03-12,0,False
2017-03-13,42,False
2017-03-14,30,False
2017-03-15,61,False
2017-03-16,15,False
2017-03-17,40,False
2017-03-18,17,False
2017-03-19,0,False
2017-03-20,15,False
2017-03-21,38,False
2017-03-22,15,False
2017-03-23,23,False
2017-03-24,31,False
2017-03-25,18,False
2017-03-26,17,False
2017-03-27,38,False
2017-03-28,23,False
2017-03-29,23,False
2017-03-30,15,False
2017-03-31,40,False
2017-04-01,0,False
2017-04-02,0,False
2017-04-03,23,False
2017-04-04,22,False
2017-04-05,45,False
2017-04-06,15,False
2017-04-07,39,False
2017-04-08,0,False
2017-04-09,18,False
2017-04-10,30,False
2017-04-11,31,False
2017-04-12,62,False
2017-04-13,16,False
2017-04-14,17,False
2017-04-15,18,False
2017-04-16,18,False
2017-04-17,16,False
2017-04-18,30,False
2017-04-19,45,False
2017-04-20,30,False
2017-04-21,32,False
2017-04-22,26,False
2017-04-23,34,False
2017-04-24,90,False
2017-04-25,45,False
2017-04-26,60,False
2017-04-27,83,False
2017-04-28,94,False
2017-04-29,18,False
2017-04-30,0,False
2017-05-01,16,False
2017-05-02,15,False
2017-05-03,23,False
2017-05-04,15,False
2017-05-05,47,False
2017-05-06,35,False
2017-05-07,17,False
2017-05-08,30,False
2017-05-09,60,False
2017-05-10,30,False
2017-05-11,15,False
2017-05-12,47,False
2017-05-13,18,False
2017-05-14,18,False
2017-05-15,32,False
2017-05-16,24,False
2017-05-17,41,False
2017-05-18,56,False
2017-05-19,51,False
2017-05-20,0,False
2017-05-21,0,False
2017-05-22,16,False
2017-05-23,31,False
2017-05-24,16,False
2017-05-25,25,False
2017-05-26,35,False
2017-05-27,20,False
2017-05-28,19,False
2017-05-29,0,False
