date,FISV,isPartial
2015-08-18,41,False
2015-08-19,20,False
2015-08-20,31,False
2015-08-21,21,False
2015-08-22,24,False
2015-08-23,0,False
2015-08-24,89,False
2015-08-25,20,False
2015-08-26,30,False
2015-08-27,20,False
2015-08-28,21,False
2015-08-29,24,False
2015-08-30,24,False
2015-08-31,49,False
2015-09-01,20,False
2015-09-02,20,False
2015-09-03,51,False
2015-09-04,31,False
2015-09-05,0,False
2015-09-06,23,False
2015-09-07,0,False
2015-09-08,20,False
2015-09-09,58,False
2015-09-10,40,False
2015-09-11,21,False
2015-09-12,0,False
2015-09-13,0,False
2015-09-14,39,False
2015-09-15,29,False
2015-09-16,20,False
2015-09-17,19,False
2015-09-18,0,False
2015-09-19,23,False
2015-09-20,23,False
2015-09-21,58,False
2015-09-22,39,False
2015-09-23,59,False
2015-09-24,20,False
2015-09-25,42,False
2015-09-26,46,False
2015-09-27,23,False
2015-09-28,57,False
2015-09-29,39,False
2015-09-30,39,False
2015-10-01,0,False
2015-10-02,61,False
2015-10-03,23,False
2015-10-04,22,False
2015-10-05,76,False
2015-10-06,38,False
2015-10-07,48,False
2015-10-08,39,False
2015-10-09,20,False
2015-10-10,23,False
2015-10-11,23,False
2015-10-12,20,False
2015-10-13,38,False
2015-10-14,38,False
2015-10-15,58,False
2015-10-16,60,False
2015-10-17,0,False
2015-10-18,0,False
2015-10-19,19,False
2015-10-20,47,False
2015-10-21,76,False
2015-10-22,39,False
2015-10-23,60,False
2015-10-24,0,False
2015-10-25,0,False
2015-10-26,38,False
2015-10-27,94,False
2015-10-28,19,False
2015-10-29,48,False
2015-10-30,20,False
2015-10-31,68,False
2015-11-01,23,False
2015-11-02,0,False
2015-11-03,19,False
2015-11-04,28,False
2015-11-05,95,False
2015-11-06,30,False
2015-11-07,0,False
2015-11-08,0,False
2015-11-09,28,False
2015-11-10,57,False
2015-11-11,20,False
2015-11-12,29,False
2015-11-13,20,False
2015-11-14,22,False
2015-11-15,0,False
2015-11-16,19,False
2015-11-17,38,False
2015-11-18,47,False
2015-11-19,57,False
2015-11-20,20,False
2015-11-21,0,False
2015-11-22,33,False
2015-11-23,38,False
2015-11-24,47,False
2015-11-25,28,False
2015-11-26,39,False
2015-11-27,0,False
2015-11-28,22,False
2015-11-29,0,False
2015-11-30,18,False
2015-12-01,37,False
2015-12-02,28,False
2015-12-03,38,False
2015-12-04,20,False
2015-12-05,0,False
2015-12-06,0,False
2015-12-07,39,False
2015-12-08,19,False
2015-12-09,38,False
2015-12-10,48,False
2015-12-11,20,False
2015-12-12,33,False
2015-12-13,22,False
2015-12-14,0,False
2015-12-15,29,False
2015-12-16,40,False
2015-12-17,40,False
2015-12-18,21,False
2015-12-19,24,False
2015-12-20,0,False
2015-12-21,20,False
2015-12-22,31,False
2015-12-23,0,False
2015-12-24,24,False
2015-12-25,0,False
2015-12-26,0,False
2015-12-27,47,False
2015-12-28,42,False
2015-12-29,21,False
2015-12-30,21,False
2015-12-31,24,False
2016-01-01,26,False
2016-01-02,0,False
2016-01-03,24,False
2016-01-04,62,False
2016-01-05,61,False
2016-01-06,31,False
2016-01-07,20,False
2016-01-08,21,False
2016-01-09,23,False
2016-01-10,0,False
2016-01-11,50,False
2016-01-12,40,False
2016-01-13,20,False
2016-01-14,50,False
2016-01-15,52,False
2016-01-16,47,False
2016-01-17,68,False
2016-01-18,40,False
2016-01-19,0,False
2016-01-20,30,False
2016-01-21,41,False
2016-01-22,31,False
2016-01-23,0,False
2016-01-24,0,False
2016-01-25,20,False
2016-01-26,30,False
2016-01-27,20,False
2016-01-28,30,False
2016-01-29,21,False
2016-01-30,0,False
2016-01-31,0,False
2016-02-01,0,False
2016-02-02,29,False
2016-02-03,40,False
2016-02-04,20,False
2016-02-05,21,False
2016-02-06,23,False
2016-02-07,0,False
2016-02-08,20,False
2016-02-09,0,False
2016-02-10,60,False
2016-02-11,20,False
2016-02-12,42,False
2016-02-13,34,False
2016-02-14,0,False
2016-02-15,0,False
2016-02-16,30,False
2016-02-17,0,False
2016-02-18,40,False
2016-02-19,21,False
2016-02-20,23,False
2016-02-21,22,False
2016-02-22,29,False
2016-02-23,19,False
2016-02-24,80,False
2016-02-25,60,False
2016-02-26,21,False
2016-02-27,0,False
2016-02-28,0,False
2016-02-29,29,False
2016-03-01,39,False
2016-03-02,39,False
2016-03-03,40,False
2016-03-04,41,False
2016-03-05,23,False
2016-03-06,44,False
2016-03-07,20,False
2016-03-08,20,False
2016-03-09,40,False
2016-03-10,20,False
2016-03-11,62,False
2016-03-12,0,False
2016-03-13,0,False
2016-03-14,39,False
2016-03-15,59,False
2016-03-16,79,False
2016-03-17,20,False
2016-03-18,41,False
2016-03-19,23,False
2016-03-20,23,False
2016-03-21,20,False
2016-03-22,40,False
2016-03-23,61,False
2016-03-24,74,False
2016-03-25,22,False
2016-03-26,95,False
2016-03-27,0,False
2016-03-28,41,False
2016-03-29,59,False
2016-03-30,0,False
2016-03-31,60,False
2016-04-01,21,False
2016-04-02,23,False
2016-04-03,0,False
2016-04-04,20,False
2016-04-05,59,False
2016-04-06,59,False
2016-04-07,100,False
2016-04-08,21,False
2016-04-09,0,False
2016-04-10,0,False
2016-04-11,0,False
2016-04-12,29,False
2016-04-13,40,False
2016-04-14,20,False
2016-04-15,21,False
2016-04-16,0,False
2016-04-17,23,False
2016-04-18,20,False
2016-04-19,0,False
2016-04-20,20,False
2016-04-21,31,False
2016-04-22,21,False
2016-04-23,46,False
2016-04-24,0,False
2016-04-25,19,False
2016-04-26,39,False
2016-04-27,30,False
2016-04-28,40,False
2016-04-29,42,False
2016-04-30,71,False
2016-05-01,23,False
2016-05-02,40,False
2016-05-03,70,False
2016-05-04,20,False
