date,FISV,isPartial
2018-02-13,9,False
2018-02-14,18,False
2018-02-15,18,False
2018-02-16,23,False
2018-02-17,15,False
2018-02-18,0,False
2018-02-19,9,False
2018-02-20,13,False
2018-02-21,35,False
2018-02-22,27,False
2018-02-23,28,False
2018-02-24,0,False
2018-02-25,10,False
2018-02-26,17,False
2018-02-27,22,False
2018-02-28,22,False
2018-03-01,22,False
2018-03-02,23,False
2018-03-03,10,False
2018-03-04,0,False
2018-03-05,17,False
2018-03-06,30,False
2018-03-07,18,False
2018-03-08,40,False
2018-03-09,14,False
2018-03-10,0,False
2018-03-11,10,False
2018-03-12,35,False
2018-03-13,26,False
2018-03-14,9,False
2018-03-15,26,False
2018-03-16,14,False
2018-03-17,10,False
2018-03-18,0,False
2018-03-19,26,False
2018-03-20,100,False
2018-03-21,44,False
2018-03-22,18,False
2018-03-23,14,False
2018-03-24,10,False
2018-03-25,20,False
2018-03-26,22,False
2018-03-27,36,False
2018-03-28,27,False
2018-03-29,9,False
2018-03-30,20,False
2018-03-31,10,False
2018-04-01,0,False
2018-04-02,14,False
2018-04-03,13,False
2018-04-04,13,False
2018-04-05,36,False
2018-04-06,23,False
2018-04-07,10,False
2018-04-08,0,False
2018-04-09,18,False
2018-04-10,22,False
2018-04-11,22,False
2018-04-12,18,False
2018-04-13,9,False
2018-04-14,20,False
2018-04-15,0,False
2018-04-16,35,False
2018-04-17,18,False
2018-04-18,18,False
2018-04-19,18,False
2018-04-20,14,False
2018-04-21,10,False
2018-04-22,10,False
2018-04-23,9,False
2018-04-24,9,False
2018-04-25,13,False
2018-04-26,9,False
2018-04-27,28,False
2018-04-28,0,False
2018-04-29,0,False
2018-04-30,9,False
2018-05-01,42,False
2018-05-02,22,False
2018-05-03,31,False
2018-05-04,23,False
2018-05-05,10,False
2018-05-06,10,False
2018-05-07,27,False
2018-05-08,35,False
2018-05-09,35,False
2018-05-10,9,False
2018-05-11,28,False
2018-05-12,0,False
2018-05-13,10,False
2018-05-14,27,False
2018-05-15,13,False
2018-05-16,13,False
2018-05-17,9,False
2018-05-18,9,False
2018-05-19,20,False
2018-05-20,0,False
2018-05-21,36,False
2018-05-22,17,False
2018-05-23,18,False
2018-05-24,18,False
2018-05-25,0,False
2018-05-26,10,False
2018-05-27,0,False
2018-05-28,9,False
2018-05-29,13,False
2018-05-30,9,False
2018-05-31,9,False
2018-06-01,37,False
