date,ILMN,isPartial
2017-05-02,0,False
2017-05-03,24,False
2017-05-04,16,False
2017-05-05,33,False
2017-05-06,9,False
2017-05-07,5,False
2017-05-08,12,False
2017-05-09,16,False
2017-05-10,12,False
2017-05-11,16,False
2017-05-12,21,False
2017-05-13,0,False
2017-05-14,0,False
2017-05-15,29,False
2017-05-16,17,False
2017-05-17,13,False
2017-05-18,30,False
2017-05-19,13,False
2017-05-20,0,False
2017-05-21,0,False
2017-05-22,13,False
2017-05-23,17,False
2017-05-24,9,False
2017-05-25,9,False
2017-05-26,9,False
2017-05-27,0,False
2017-05-28,0,False
2017-05-29,0,False
2017-05-30,34,False
2017-05-31,25,False
2017-06-01,30,False
2017-06-02,18,False
2017-06-03,10,False
2017-06-04,0,False
2017-06-05,21,False
2017-06-06,12,False
2017-06-07,17,False
2017-06-08,21,False
2017-06-09,35,False
2017-06-10,0,False
2017-06-11,0,False
2017-06-12,21,False
2017-06-13,8,False
2017-06-14,17,False
2017-06-15,0,False
2017-06-16,4,False
2017-06-17,5,False
2017-06-18,10,False
2017-06-19,29,False
2017-06-20,32,False
2017-06-21,12,False
2017-06-22,17,False
2017-06-23,34,False
2017-06-24,0,False
2017-06-25,0,False
2017-06-26,9,False
2017-06-27,35,False
2017-06-28,22,False
2017-06-29,22,False
2017-06-30,14,False
2017-07-01,10,False
2017-07-02,0,False
2017-07-03,9,False
2017-07-04,0,False
2017-07-05,4,False
2017-07-06,13,False
2017-07-07,4,False
2017-07-08,5,False
2017-07-09,5,False
2017-07-10,21,False
2017-07-11,26,False
2017-07-12,13,False
2017-07-13,26,False
2017-07-14,18,False
2017-07-15,5,False
2017-07-16,15,False
2017-07-17,9,False
2017-07-18,21,False
2017-07-19,8,False
2017-07-20,4,False
2017-07-21,0,False
2017-07-22,0,False
2017-07-23,0,False
2017-07-24,4,False
2017-07-25,8,False
2017-07-26,13,False
2017-07-27,30,False
2017-07-28,4,False
2017-07-29,15,False
2017-07-30,5,False
2017-07-31,17,False
2017-08-01,74,False
2017-08-02,100,False
2017-08-03,50,False
2017-08-04,48,False
2017-08-05,10,False
2017-08-06,5,False
2017-08-07,41,False
2017-08-08,20,False
2017-08-09,33,False
2017-08-10,21,False
2017-08-11,22,False
2017-08-12,10,False
2017-08-13,0,False
2017-08-14,21,False
2017-08-15,21,False
2017-08-16,38,False
2017-08-17,38,False
2017-08-18,9,False
2017-08-19,0,False
2017-08-20,14,False
2017-08-21,0,False
2017-08-22,12,False
2017-08-23,17,False
2017-08-24,8,False
2017-08-25,18,False
2017-08-26,0,False
2017-08-27,0,False
2017-08-28,16,False
2017-08-29,20,False
2017-08-30,16,False
2017-08-31,17,False
2017-09-01,31,False
2017-09-02,5,False
2017-09-03,0,False
2017-09-04,4,False
2017-09-05,24,False
2017-09-06,28,False
2017-09-07,33,False
2017-09-08,13,False
2017-09-09,5,False
2017-09-10,0,False
2017-09-11,20,False
2017-09-12,12,False
2017-09-13,16,False
2017-09-14,20,False
2017-09-15,8,False
2017-09-16,0,False
2017-09-17,14,False
2017-09-18,4,False
2017-09-19,28,False
2017-09-20,16,False
2017-09-21,20,False
2017-09-22,9,False
2017-09-23,5,False
2017-09-24,0,False
2017-09-25,8,False
2017-09-26,24,False
2017-09-27,16,False
2017-09-28,8,False
2017-09-29,21,False
2017-09-30,5,False
2017-10-01,5,False
2017-10-02,16,False
2017-10-03,4,False
2017-10-04,12,False
2017-10-05,4,False
2017-10-06,21,False
