date,ILMN,isPartial
2017-05-29,13,False
2017-05-30,16,False
2017-05-31,24,False
2017-06-01,21,False
2017-06-02,13,False
2017-06-03,0,False
2017-06-04,5,False
2017-06-05,24,False
2017-06-06,12,False
2017-06-07,28,False
2017-06-08,12,False
2017-06-09,29,False
2017-06-10,5,False
2017-06-11,5,False
2017-06-12,12,False
2017-06-13,12,False
2017-06-14,4,False
2017-06-15,0,False
2017-06-16,4,False
2017-06-17,5,False
2017-06-18,10,False
2017-06-19,24,False
2017-06-20,23,False
2017-06-21,12,False
2017-06-22,20,False
2017-06-23,37,False
2017-06-24,10,False
2017-06-25,0,False
2017-06-26,13,False
2017-06-27,21,False
2017-06-28,25,False
2017-06-29,13,False
2017-06-30,13,False
2017-07-01,5,False
2017-07-02,0,False
2017-07-03,8,False
2017-07-04,0,False
2017-07-05,13,False
2017-07-06,13,False
2017-07-07,4,False
2017-07-08,5,False
2017-07-09,0,False
2017-07-10,29,False
2017-07-11,24,False
2017-07-12,8,False
2017-07-13,26,False
2017-07-14,4,False
2017-07-15,5,False
2017-07-16,10,False
2017-07-17,8,False
2017-07-18,12,False
2017-07-19,0,False
2017-07-20,8,False
2017-07-21,9,False
2017-07-22,0,False
2017-07-23,0,False
2017-07-24,24,False
2017-07-25,21,False
2017-07-26,12,False
2017-07-27,16,False
2017-07-28,4,False
2017-07-29,5,False
2017-07-30,5,False
2017-07-31,16,False
2017-08-01,63,False
2017-08-02,84,False
2017-08-03,76,False
2017-08-04,42,False
2017-08-05,14,False
2017-08-06,10,False
2017-08-07,35,False
2017-08-08,27,False
2017-08-09,36,False
2017-08-10,41,False
2017-08-11,13,False
2017-08-12,9,False
2017-08-13,0,False
2017-08-14,32,False
2017-08-15,25,False
2017-08-16,24,False
2017-08-17,20,False
2017-08-18,0,False
2017-08-19,0,False
2017-08-20,5,False
2017-08-21,0,False
2017-08-22,16,False
2017-08-23,16,False
2017-08-24,16,False
2017-08-25,13,False
2017-08-26,5,False
2017-08-27,0,False
2017-08-28,28,False
2017-08-29,12,False
2017-08-30,16,False
2017-08-31,28,False
2017-09-01,33,False
2017-09-02,5,False
2017-09-03,0,False
2017-09-04,4,False
2017-09-05,35,False
2017-09-06,15,False
2017-09-07,20,False
2017-09-08,12,False
2017-09-09,9,False
2017-09-10,9,False
2017-09-11,19,False
2017-09-12,15,False
2017-09-13,27,False
2017-09-14,12,False
2017-09-15,0,False
2017-09-16,0,False
2017-09-17,9,False
2017-09-18,4,False
2017-09-19,19,False
2017-09-20,27,False
2017-09-21,8,False
2017-09-22,29,False
2017-09-23,0,False
2017-09-24,0,False
2017-09-25,15,False
2017-09-26,12,False
2017-09-27,12,False
2017-09-28,8,False
2017-09-29,20,False
2017-09-30,14,False
2017-10-01,0,False
2017-10-02,8,False
2017-10-03,8,False
2017-10-04,8,False
2017-10-05,8,False
2017-10-06,24,False
2017-10-07,0,False
2017-10-08,4,False
2017-10-09,8,False
2017-10-10,23,False
2017-10-11,15,False
2017-10-12,12,False
2017-10-13,12,False
2017-10-14,4,False
2017-10-15,0,False
2017-10-16,27,False
2017-10-17,23,False
2017-10-18,15,False
2017-10-19,20,False
2017-10-20,12,False
2017-10-21,9,False
2017-10-22,4,False
2017-10-23,19,False
2017-10-24,42,False
2017-10-25,50,False
2017-10-26,27,False
2017-10-27,28,False
2017-10-28,0,False
2017-10-29,9,False
2017-10-30,19,False
2017-10-31,55,False
2017-11-01,39,False
2017-11-02,23,False
2017-11-03,28,False
2017-11-04,0,False
2017-11-05,8,False
2017-11-06,45,False
2017-11-07,19,False
2017-11-08,15,False
2017-11-09,0,False
2017-11-10,16,False
2017-11-11,9,False
2017-11-12,0,False
2017-11-13,11,False
2017-11-14,23,False
2017-11-15,23,False
2017-11-16,15,False
2017-11-17,4,False
2017-11-18,4,False
2017-11-19,4,False
2017-11-20,15,False
2017-11-21,11,False
2017-11-22,11,False
2017-11-23,4,False
2017-11-24,4,False
2017-11-25,4,False
2017-11-26,0,False
2017-11-27,18,False
2017-11-28,22,False
2017-11-29,26,False
2017-11-30,27,False
2017-12-01,28,False
2017-12-02,9,False
2017-12-03,0,False
2017-12-04,22,False
2017-12-05,30,False
2017-12-06,23,False
2017-12-07,34,False
2017-12-08,12,False
2017-12-09,9,False
2017-12-10,0,False
2017-12-11,7,False
2017-12-12,7,False
2017-12-13,22,False
2017-12-14,11,False
2017-12-15,16,False
2017-12-16,9,False
2017-12-17,0,False
2017-12-18,34,False
2017-12-19,15,False
2017-12-20,20,False
2017-12-21,8,False
2017-12-22,0,False
