date,MAT,isPartial
2016-05-04,84,False
2016-05-05,83,False
2016-05-06,85,False
2016-05-07,92,False
2016-05-08,94,False
2016-05-09,84,False
2016-05-10,84,False
2016-05-11,84,False
2016-05-12,79,False
2016-05-13,85,False
2016-05-14,91,False
2016-05-15,91,False
2016-05-16,79,False
2016-05-17,82,False
2016-05-18,82,False
2016-05-19,82,False
2016-05-20,83,False
2016-05-21,90,False
2016-05-22,90,False
2016-05-23,82,False
2016-05-24,79,False
2016-05-25,80,False
2016-05-26,80,False
2016-05-27,77,False
2016-05-28,84,False
2016-05-29,87,False
2016-05-30,83,False
2016-05-31,78,False
2016-06-01,80,False
2016-06-02,83,False
2016-06-03,82,False
2016-06-04,86,False
2016-06-05,86,False
2016-06-06,79,False
2016-06-07,79,False
2016-06-08,77,False
2016-06-09,81,False
2016-06-10,79,False
2016-06-11,85,False
2016-06-12,89,False
2016-06-13,79,False
2016-06-14,78,False
2016-06-15,80,False
2016-06-16,80,False
2016-06-17,80,False
2016-06-18,94,False
2016-06-19,100,False
2016-06-20,85,False
2016-06-21,84,False
2016-06-22,78,False
2016-06-23,78,False
2016-06-24,77,False
2016-06-25,86,False
2016-06-26,88,False
2016-06-27,83,False
2016-06-28,75,False
2016-06-29,77,False
2016-06-30,73,False
2016-07-01,76,False
2016-07-02,86,False
2016-07-03,88,False
2016-07-04,81,False
2016-07-05,74,False
2016-07-06,79,False
2016-07-07,78,False
2016-07-08,75,False
2016-07-09,81,False
2016-07-10,86,False
2016-07-11,83,False
2016-07-12,76,False
2016-07-13,77,False
2016-07-14,73,False
2016-07-15,75,False
2016-07-16,85,False
2016-07-17,89,False
2016-07-18,81,False
2016-07-19,78,False
2016-07-20,80,False
2016-07-21,76,False
2016-07-22,75,False
2016-07-23,83,False
2016-07-24,86,False
2016-07-25,76,False
2016-07-26,72,False
2016-07-27,76,False
2016-07-28,75,False
2016-07-29,77,False
2016-07-30,84,False
2016-07-31,84,False
2016-08-01,76,False
2016-08-02,77,False
2016-08-03,77,False
2016-08-04,73,False
2016-08-05,74,False
2016-08-06,75,False
2016-08-07,80,False
2016-08-08,77,False
2016-08-09,74,False
2016-08-10,74,False
2016-08-11,74,False
2016-08-12,75,False
2016-08-13,74,False
2016-08-14,78,False
2016-08-15,76,False
2016-08-16,71,False
2016-08-17,70,False
2016-08-18,72,False
2016-08-19,76,False
2016-08-20,76,False
2016-08-21,78,False
2016-08-22,74,False
2016-08-23,76,False
2016-08-24,73,False
2016-08-25,72,False
2016-08-26,73,False
2016-08-27,72,False
2016-08-28,77,False
2016-08-29,75,False
2016-08-30,75,False
2016-08-31,74,False
2016-09-01,71,False
2016-09-02,74,False
2016-09-03,82,False
2016-09-04,79,False
2016-09-05,75,False
2016-09-06,74,False
2016-09-07,76,False
2016-09-08,75,False
2016-09-09,72,False
2016-09-10,78,False
2016-09-11,80,False
2016-09-12,75,False
2016-09-13,73,False
2016-09-14,72,False
2016-09-15,70,False
2016-09-16,76,False
2016-09-17,75,False
2016-09-18,78,False
2016-09-19,75,False
2016-09-20,73,False
2016-09-21,74,False
2016-09-22,74,False
2016-09-23,74,False
2016-09-24,78,False
2016-09-25,80,False
2016-09-26,80,False
2016-09-27,75,False
2016-09-28,74,False
2016-09-29,74,False
2016-09-30,74,False
2016-10-01,76,False
2016-10-02,80,False
2016-10-03,77,False
2016-10-04,76,False
2016-10-05,78,False
2016-10-06,74,False
2016-10-07,76,False
2016-10-08,82,False
2016-10-09,81,False
2016-10-10,77,False
2016-10-11,74,False
2016-10-12,74,False
2016-10-13,71,False
2016-10-14,73,False
2016-10-15,80,False
2016-10-16,78,False
2016-10-17,74,False
2016-10-18,74,False
2016-10-19,73,False
2016-10-20,68,False
2016-10-21,73,False
2016-10-22,74,False
2016-10-23,79,False
2016-10-24,71,False
2016-10-25,75,False
2016-10-26,71,False
2016-10-27,73,False
2016-10-28,74,False
2016-10-29,74,False
2016-10-30,79,False
2016-10-31,75,False
2016-11-01,74,False
2016-11-02,72,False
2016-11-03,71,False
2016-11-04,73,False
2016-11-05,78,False
2016-11-06,77,False
2016-11-07,76,False
2016-11-08,74,False
2016-11-09,63,False
2016-11-10,72,False
2016-11-11,71,False
2016-11-12,76,False
2016-11-13,80,False
2016-11-14,84,False
2016-11-15,76,False
2016-11-16,73,False
2016-11-17,73,False
2016-11-18,71,False
2016-11-19,77,False
2016-11-20,78,False
2016-11-21,75,False
2016-11-22,73,False
2016-11-23,72,False
2016-11-24,73,False
2016-11-25,72,False
2016-11-26,75,False
2016-11-27,80,False
2016-11-28,78,False
2016-11-29,76,False
2016-11-30,74,False
2016-12-01,73,False
2016-12-02,72,False
2016-12-03,78,False
2016-12-04,79,False
2016-12-05,81,False
2016-12-06,77,False
2016-12-07,74,False
2016-12-08,74,False
2016-12-09,70,False
2016-12-10,74,False
2016-12-11,82,False
2016-12-12,79,False
2016-12-13,75,False
2016-12-14,76,False
2016-12-15,71,False
2016-12-16,73,False
2016-12-17,78,False
2016-12-18,78,False
2016-12-19,73,False
2016-12-20,73,False
2016-12-21,71,False
2016-12-22,68,False
2016-12-23,68,False
2016-12-24,71,False
2016-12-25,76,False
2016-12-26,73,False
2016-12-27,75,False
2016-12-28,69,False
2016-12-29,69,False
