date,MAT,isPartial
2016-09-11,89,False
2016-09-12,86,False
2016-09-13,81,False
2016-09-14,79,False
2016-09-15,79,False
2016-09-16,90,False
2016-09-17,89,False
2016-09-18,87,False
2016-09-19,86,False
2016-09-20,81,False
2016-09-21,85,False
2016-09-22,83,False
2016-09-23,85,False
2016-09-24,88,False
2016-09-25,90,False
2016-09-26,89,False
2016-09-27,87,False
2016-09-28,85,False
2016-09-29,86,False
2016-09-30,85,False
2016-10-01,86,False
2016-10-02,93,False
2016-10-03,88,False
2016-10-04,87,False
2016-10-05,83,False
2016-10-06,83,False
2016-10-07,86,False
2016-10-08,90,False
2016-10-09,91,False
2016-10-10,88,False
2016-10-11,84,False
2016-10-12,86,False
2016-10-13,82,False
2016-10-14,84,False
2016-10-15,93,False
2016-10-16,87,False
2016-10-17,85,False
2016-10-18,84,False
2016-10-19,85,False
2016-10-20,80,False
2016-10-21,83,False
2016-10-22,90,False
2016-10-23,90,False
2016-10-24,82,False
2016-10-25,86,False
2016-10-26,78,False
2016-10-27,84,False
2016-10-28,83,False
2016-10-29,85,False
2016-10-30,88,False
2016-10-31,84,False
2016-11-01,86,False
2016-11-02,82,False
2016-11-03,83,False
2016-11-04,85,False
2016-11-05,89,False
2016-11-06,88,False
2016-11-07,83,False
2016-11-08,85,False
2016-11-09,70,False
2016-11-10,78,False
2016-11-11,80,False
2016-11-12,88,False
2016-11-13,94,False
2016-11-14,96,False
2016-11-15,89,False
2016-11-16,82,False
2016-11-17,82,False
2016-11-18,84,False
2016-11-19,86,False
2016-11-20,87,False
2016-11-21,82,False
2016-11-22,83,False
2016-11-23,80,False
2016-11-24,82,False
2016-11-25,83,False
2016-11-26,86,False
2016-11-27,91,False
2016-11-28,88,False
2016-11-29,86,False
2016-11-30,81,False
2016-12-01,86,False
2016-12-02,80,False
2016-12-03,84,False
2016-12-04,89,False
2016-12-05,90,False
2016-12-06,88,False
2016-12-07,83,False
2016-12-08,83,False
2016-12-09,85,False
2016-12-10,88,False
2016-12-11,92,False
2016-12-12,90,False
2016-12-13,87,False
2016-12-14,85,False
2016-12-15,81,False
2016-12-16,83,False
2016-12-17,85,False
2016-12-18,87,False
2016-12-19,83,False
2016-12-20,83,False
2016-12-21,80,False
2016-12-22,78,False
2016-12-23,78,False
2016-12-24,82,False
2016-12-25,84,False
2016-12-26,87,False
