date,MAT,isPartial
2017-10-06,86,False
2017-10-07,89,False
2017-10-08,95,False
2017-10-09,85,False
2017-10-10,88,False
2017-10-11,88,False
2017-10-12,90,False
2017-10-13,89,False
2017-10-14,93,False
2017-10-15,96,False
2017-10-16,87,False
2017-10-17,87,False
2017-10-18,86,False
2017-10-19,89,False
2017-10-20,87,False
2017-10-21,90,False
2017-10-22,88,False
2017-10-23,87,False
2017-10-24,87,False
2017-10-25,86,False
2017-10-26,87,False
2017-10-27,87,False
2017-10-28,89,False
2017-10-29,88,False
2017-10-30,86,False
2017-10-31,83,False
2017-11-01,84,False
2017-11-02,87,False
2017-11-03,86,False
2017-11-04,90,False
2017-11-05,89,False
2017-11-06,88,False
2017-11-07,87,False
2017-11-08,89,False
2017-11-09,90,False
2017-11-10,89,False
2017-11-11,92,False
2017-11-12,95,False
2017-11-13,86,False
2017-11-14,87,False
2017-11-15,88,False
2017-11-16,87,False
2017-11-17,89,False
2017-11-18,90,False
2017-11-19,93,False
2017-11-20,85,False
2017-11-21,83,False
2017-11-22,83,False
2017-11-23,88,False
2017-11-24,89,False
2017-11-25,91,False
2017-11-26,93,False
2017-11-27,89,False
2017-11-28,88,False
2017-11-29,97,False
2017-11-30,97,False
2017-12-01,91,False
2017-12-02,93,False
2017-12-03,91,False
2017-12-04,88,False
2017-12-05,89,False
2017-12-06,87,False
2017-12-07,91,False
2017-12-08,91,False
2017-12-09,95,False
2017-12-10,89,False
2017-12-11,86,False
2017-12-12,88,False
2017-12-13,84,False
2017-12-14,87,False
2017-12-15,89,False
2017-12-16,91,False
2017-12-17,90,False
2017-12-18,86,False
2017-12-19,84,False
2017-12-20,85,False
2017-12-21,83,False
2017-12-22,84,False
2017-12-23,88,False
2017-12-24,79,False
2017-12-25,85,False
2017-12-26,89,False
2017-12-27,89,False
2017-12-28,90,False
2017-12-29,100,False
2017-12-30,94,False
2017-12-31,84,False
2018-01-01,86,False
2018-01-02,87,False
2018-01-03,89,False
2018-01-04,92,False
2018-01-05,90,False
2018-01-06,95,False
2018-01-07,92,False
2018-01-08,87,False
2018-01-09,85,False
2018-01-10,88,False
2018-01-11,89,False
2018-01-12,91,False
2018-01-13,90,False
2018-01-14,89,False
2018-01-15,86,False
2018-01-16,85,False
2018-01-17,81,False
2018-01-18,85,False
2018-01-19,90,False
2018-01-20,87,False
2018-01-21,87,False
2018-01-22,84,False
2018-01-23,79,False
2018-01-24,81,False
2018-01-25,82,False
2018-01-26,82,False
2018-01-27,80,False
2018-01-28,85,False
2018-01-29,80,False
2018-01-30,79,False
2018-01-31,78,False
2018-02-01,78,False
2018-02-02,79,False
2018-02-03,84,False
2018-02-04,80,False
2018-02-05,75,False
2018-02-06,74,False
2018-02-07,75,False
2018-02-08,78,False
2018-02-09,77,False
2018-02-10,79,False
2018-02-11,79,False
2018-02-12,77,False
2018-02-13,74,False
2018-02-14,68,False
2018-02-15,68,False
2018-02-16,70,False
2018-02-17,71,False
2018-02-18,77,False
2018-02-19,76,False
2018-02-20,73,False
2018-02-21,77,False
2018-02-22,78,False
2018-02-23,78,False
2018-02-24,82,False
2018-02-25,85,False
2018-02-26,78,False
2018-02-27,82,False
2018-02-28,79,False
2018-03-01,80,False
2018-03-02,80,False
2018-03-03,83,False
2018-03-04,87,False
2018-03-05,81,False
2018-03-06,81,False
2018-03-07,80,False
2018-03-08,80,False
2018-03-09,79,False
2018-03-10,82,False
2018-03-11,85,False
2018-03-12,80,False
2018-03-13,81,False
2018-03-14,80,False
2018-03-15,79,False
2018-03-16,80,False
2018-03-17,84,False
2018-03-18,86,False
2018-03-19,81,False
2018-03-20,81,False
2018-03-21,83,False
2018-03-22,83,False
2018-03-23,83,False
2018-03-24,85,False
2018-03-25,85,False
2018-03-26,80,False
2018-03-27,81,False
2018-03-28,81,False
2018-03-29,83,False
2018-03-30,82,False
2018-03-31,80,False
2018-04-01,78,False
2018-04-02,81,False
2018-04-03,80,False
2018-04-04,80,False
2018-04-05,81,False
2018-04-06,81,False
2018-04-07,84,False
2018-04-08,85,False
2018-04-09,84,False
2018-04-10,81,False
2018-04-11,80,False
2018-04-12,79,False
2018-04-13,82,False
2018-04-14,85,False
2018-04-15,85,False
2018-04-16,82,False
2018-04-17,81,False
2018-04-18,83,False
2018-04-19,79,False
2018-04-20,79,False
2018-04-21,82,False
2018-04-22,86,False
2018-04-23,81,False
2018-04-24,81,False
2018-04-25,82,False
2018-04-26,78,False
2018-04-27,79,False
2018-04-28,85,False
2018-04-29,83,False
2018-04-30,81,False
2018-05-01,84,False
2018-05-02,83,False
2018-05-03,83,False
2018-05-04,83,False
2018-05-05,87,False
2018-05-06,84,False
2018-05-07,84,False
2018-05-08,83,False
2018-05-09,85,False
2018-05-10,84,False
2018-05-11,84,False
2018-05-12,97,False
2018-05-13,85,False
2018-05-14,82,False
2018-05-15,80,False
2018-05-16,80,False
2018-05-17,79,False
2018-05-18,80,False
2018-05-19,79,False
2018-05-20,83,False
2018-05-21,84,False
2018-05-22,82,False
2018-05-23,83,False
2018-05-24,80,False
2018-05-25,80,False
2018-05-26,83,False
2018-05-27,82,False
2018-05-28,87,False
2018-05-29,82,False
2018-05-30,82,False
2018-05-31,81,False
2018-06-01,81,False
