date,MAT,isPartial
2014-12-01,66,False
2014-12-02,66,False
2014-12-03,65,False
2014-12-04,66,False
2014-12-05,67,False
2014-12-06,75,False
2014-12-07,72,False
2014-12-08,70,False
2014-12-09,66,False
2014-12-10,67,False
2014-12-11,69,False
2014-12-12,69,False
2014-12-13,75,False
2014-12-14,71,False
2014-12-15,65,False
2014-12-16,66,False
2014-12-17,64,False
2014-12-18,66,False
2014-12-19,67,False
2014-12-20,79,False
2014-12-21,71,False
2014-12-22,63,False
2014-12-23,63,False
2014-12-24,64,False
2014-12-25,66,False
2014-12-26,67,False
2014-12-27,69,False
2014-12-28,71,False
2014-12-29,68,False
2014-12-30,68,False
2014-12-31,65,False
2015-01-01,66,False
2015-01-02,66,False
2015-01-03,69,False
2015-01-04,69,False
2015-01-05,65,False
2015-01-06,67,False
2015-01-07,65,False
2015-01-08,64,False
2015-01-09,64,False
2015-01-10,64,False
2015-01-11,65,False
2015-01-12,62,False
2015-01-13,60,False
2015-01-14,63,False
2015-01-15,62,False
2015-01-16,63,False
2015-01-17,66,False
2015-01-18,66,False
2015-01-19,61,False
2015-01-20,63,False
2015-01-21,60,False
2015-01-22,63,False
2015-01-23,62,False
2015-01-24,63,False
2015-01-25,67,False
2015-01-26,61,False
2015-01-27,61,False
2015-01-28,64,False
2015-01-29,64,False
2015-01-30,63,False
2015-01-31,68,False
2015-02-01,64,False
2015-02-02,60,False
2015-02-03,61,False
2015-02-04,60,False
2015-02-05,59,False
2015-02-06,60,False
2015-02-07,61,False
2015-02-08,59,False
2015-02-09,57,False
2015-02-10,58,False
2015-02-11,57,False
2015-02-12,58,False
2015-02-13,59,False
2015-02-14,59,False
2015-02-15,56,False
2015-02-16,53,False
2015-02-17,56,False
2015-02-18,51,False
2015-02-19,49,False
2015-02-20,53,False
2015-02-21,53,False
2015-02-22,57,False
2015-02-23,57,False
2015-02-24,57,False
2015-02-25,61,False
2015-02-26,64,False
2015-02-27,62,False
2015-02-28,64,False
2015-03-01,66,False
2015-03-02,63,False
2015-03-03,63,False
2015-03-04,63,False
2015-03-05,63,False
2015-03-06,63,False
2015-03-07,67,False
2015-03-08,67,False
2015-03-09,64,False
2015-03-10,66,False
2015-03-11,66,False
2015-03-12,65,False
2015-03-13,64,False
2015-03-14,70,False
2015-03-15,70,False
2015-03-16,75,False
2015-03-17,74,False
2015-03-18,72,False
2015-03-19,74,False
2015-03-20,73,False
2015-03-21,79,False
2015-03-22,79,False
2015-03-23,74,False
2015-03-24,72,False
2015-03-25,79,False
2015-03-26,68,False
2015-03-27,71,False
2015-03-28,79,False
2015-03-29,74,False
2015-03-30,69,False
2015-03-31,68,False
2015-04-01,69,False
2015-04-02,69,False
2015-04-03,74,False
2015-04-04,78,False
2015-04-05,77,False
2015-04-06,70,False
2015-04-07,69,False
2015-04-08,66,False
2015-04-09,68,False
2015-04-10,69,False
2015-04-11,74,False
2015-04-12,76,False
2015-04-13,69,False
2015-04-14,68,False
2015-04-15,69,False
2015-04-16,71,False
2015-04-17,71,False
2015-04-18,78,False
2015-04-19,84,False
2015-04-20,73,False
2015-04-21,72,False
2015-04-22,70,False
2015-04-23,75,False
2015-04-24,74,False
2015-04-25,80,False
2015-04-26,85,False
2015-04-27,76,False
2015-04-28,72,False
2015-04-29,72,False
2015-04-30,70,False
2015-05-01,76,False
2015-05-02,83,False
2015-05-03,86,False
2015-05-04,72,False
2015-05-05,72,False
2015-05-06,74,False
2015-05-07,75,False
2015-05-08,77,False
2015-05-09,86,False
2015-05-10,93,False
2015-05-11,78,False
2015-05-12,77,False
2015-05-13,74,False
2015-05-14,77,False
2015-05-15,78,False
2015-05-16,87,False
2015-05-17,91,False
2015-05-18,77,False
2015-05-19,79,False
2015-05-20,77,False
2015-05-21,76,False
2015-05-22,79,False
2015-05-23,87,False
2015-05-24,91,False
2015-05-25,80,False
2015-05-26,80,False
2015-05-27,76,False
2015-05-28,75,False
2015-05-29,75,False
2015-05-30,84,False
2015-05-31,85,False
2015-06-01,76,False
2015-06-02,74,False
2015-06-03,76,False
2015-06-04,75,False
2015-06-05,74,False
2015-06-06,84,False
2015-06-07,89,False
2015-06-08,76,False
2015-06-09,73,False
2015-06-10,73,False
2015-06-11,73,False
2015-06-12,73,False
2015-06-13,80,False
2015-06-14,89,False
2015-06-15,72,False
2015-06-16,70,False
2015-06-17,71,False
2015-06-18,71,False
2015-06-19,72,False
2015-06-20,83,False
2015-06-21,89,False
2015-06-22,78,False
2015-06-23,70,False
2015-06-24,73,False
2015-06-25,71,False
2015-06-26,71,False
2015-06-27,80,False
2015-06-28,94,False
2015-06-29,84,False
2015-06-30,76,False
2015-07-01,74,False
2015-07-02,75,False
2015-07-03,75,False
2015-07-04,86,False
2015-07-05,97,False
2015-07-06,84,False
2015-07-07,75,False
2015-07-08,75,False
2015-07-09,75,False
2015-07-10,74,False
2015-07-11,84,False
2015-07-12,100,False
2015-07-13,85,False
2015-07-14,79,False
2015-07-15,77,False
2015-07-16,77,False
2015-07-17,76,False
2015-07-18,85,False
2015-07-19,89,False
2015-07-20,80,False
2015-07-21,74,False
2015-07-22,73,False
2015-07-23,73,False
2015-07-24,75,False
2015-07-25,82,False
2015-07-26,82,False
2015-07-27,78,False
2015-07-28,75,False
2015-07-29,75,False
2015-07-30,75,False
2015-07-31,77,False
2015-08-01,77,False
2015-08-02,81,False
2015-08-03,78,False
2015-08-04,75,False
2015-08-05,74,False
2015-08-06,72,False
2015-08-07,72,False
2015-08-08,78,False
2015-08-09,81,False
2015-08-10,77,False
2015-08-11,75,False
2015-08-12,76,False
2015-08-13,75,False
2015-08-14,73,False
2015-08-15,78,False
2015-08-16,80,False
2015-08-17,75,False
2015-08-18,72,False
