date,MAT,isPartial
2017-05-29,75,False
2017-05-30,76,False
2017-05-31,73,False
2017-06-01,73,False
2017-06-02,72,False
2017-06-03,79,False
2017-06-04,79,False
2017-06-05,71,False
2017-06-06,72,False
2017-06-07,71,False
2017-06-08,71,False
2017-06-09,74,False
2017-06-10,78,False
2017-06-11,87,False
2017-06-12,73,False
2017-06-13,75,False
2017-06-14,71,False
2017-06-15,72,False
2017-06-16,71,False
2017-06-17,80,False
2017-06-18,78,False
2017-06-19,76,False
2017-06-20,74,False
2017-06-21,67,False
2017-06-22,69,False
2017-06-23,64,False
2017-06-24,68,False
2017-06-25,73,False
2017-06-26,69,False
2017-06-27,71,False
2017-06-28,69,False
2017-06-29,68,False
2017-06-30,68,False
2017-07-01,73,False
2017-07-02,79,False
2017-07-03,70,False
2017-07-04,70,False
2017-07-05,74,False
2017-07-06,71,False
2017-07-07,72,False
2017-07-08,82,False
2017-07-09,80,False
2017-07-10,76,False
2017-07-11,72,False
2017-07-12,71,False
2017-07-13,72,False
2017-07-14,71,False
2017-07-15,79,False
2017-07-16,82,False
2017-07-17,73,False
2017-07-18,70,False
2017-07-19,67,False
2017-07-20,69,False
2017-07-21,69,False
2017-07-22,75,False
2017-07-23,79,False
2017-07-24,66,False
2017-07-25,71,False
2017-07-26,69,False
2017-07-27,66,False
2017-07-28,69,False
2017-07-29,75,False
2017-07-30,78,False
2017-07-31,71,False
2017-08-01,69,False
2017-08-02,67,False
2017-08-03,66,False
2017-08-04,71,False
2017-08-05,78,False
2017-08-06,77,False
2017-08-07,71,False
2017-08-08,65,False
2017-08-09,69,False
2017-08-10,67,False
2017-08-11,69,False
2017-08-12,76,False
2017-08-13,74,False
2017-08-14,71,False
2017-08-15,71,False
2017-08-16,71,False
2017-08-17,67,False
2017-08-18,68,False
2017-08-19,75,False
2017-08-20,77,False
2017-08-21,67,False
2017-08-22,66,False
2017-08-23,68,False
2017-08-24,67,False
2017-08-25,64,False
2017-08-26,69,False
2017-08-27,70,False
2017-08-28,67,False
2017-08-29,67,False
2017-08-30,100,False
2017-08-31,79,False
2017-09-01,70,False
2017-09-02,69,False
2017-09-03,79,False
2017-09-04,71,False
2017-09-05,69,False
2017-09-06,67,False
2017-09-07,66,False
2017-09-08,66,False
2017-09-09,68,False
2017-09-10,66,False
2017-09-11,70,False
2017-09-12,66,False
2017-09-13,68,False
2017-09-14,66,False
2017-09-15,68,False
2017-09-16,70,False
2017-09-17,72,False
2017-09-18,71,False
2017-09-19,71,False
2017-09-20,71,False
2017-09-21,72,False
2017-09-22,74,False
2017-09-23,76,False
2017-09-24,79,False
2017-09-25,67,False
2017-09-26,62,False
2017-09-27,64,False
2017-09-28,67,False
2017-09-29,66,False
2017-09-30,67,False
2017-10-01,74,False
2017-10-02,67,False
