date,MAT,isPartial
2011-09-18,85,False
2011-09-19,85,False
2011-09-20,90,False
2011-09-21,87,False
2011-09-22,80,False
2011-09-23,88,False
2011-09-24,88,False
2011-09-25,91,False
2011-09-26,83,False
2011-09-27,86,False
2011-09-28,86,False
2011-09-29,86,False
2011-09-30,87,False
2011-10-01,95,False
2011-10-02,91,False
2011-10-03,85,False
2011-10-04,88,False
2011-10-05,85,False
2011-10-06,90,False
2011-10-07,83,False
2011-10-08,90,False
2011-10-09,91,False
2011-10-10,88,False
2011-10-11,84,False
2011-10-12,91,False
2011-10-13,91,False
2011-10-14,86,False
2011-10-15,87,False
2011-10-16,86,False
2011-10-17,88,False
2011-10-18,83,False
2011-10-19,84,False
2011-10-20,87,False
2011-10-21,85,False
2011-10-22,97,False
2011-10-23,94,False
2011-10-24,86,False
2011-10-25,89,False
2011-10-26,85,False
2011-10-27,90,False
2011-10-28,90,False
2011-10-29,88,False
2011-10-30,89,False
2011-10-31,86,False
2011-11-01,91,False
2011-11-02,87,False
2011-11-03,90,False
2011-11-04,91,False
2011-11-05,90,False
2011-11-06,88,False
2011-11-07,84,False
2011-11-08,90,False
2011-11-09,90,False
2011-11-10,90,False
2011-11-11,89,False
2011-11-12,95,False
2011-11-13,92,False
2011-11-14,87,False
2011-11-15,92,False
2011-11-16,88,False
2011-11-17,89,False
2011-11-18,88,False
2011-11-19,91,False
2011-11-20,91,False
2011-11-21,88,False
2011-11-22,93,False
2011-11-23,90,False
2011-11-24,88,False
2011-11-25,94,False
2011-11-26,92,False
2011-11-27,95,False
2011-11-28,95,False
2011-11-29,93,False
2011-11-30,89,False
2011-12-01,93,False
2011-12-02,89,False
2011-12-03,99,False
2011-12-04,90,False
2011-12-05,90,False
2011-12-06,90,False
2011-12-07,89,False
2011-12-08,89,False
2011-12-09,92,False
2011-12-10,93,False
2011-12-11,91,False
2011-12-12,89,False
2011-12-13,87,False
2011-12-14,90,False
2011-12-15,89,False
2011-12-16,86,False
2011-12-17,95,False
2011-12-18,93,False
2011-12-19,89,False
2011-12-20,90,False
2011-12-21,87,False
2011-12-22,91,False
2011-12-23,91,False
2011-12-24,85,False
2011-12-25,89,False
2011-12-26,92,False
2011-12-27,86,False
2011-12-28,85,False
2011-12-29,90,False
2011-12-30,94,False
2011-12-31,92,False
2012-01-01,92,False
2012-01-02,86,False
2012-01-03,86,False
2012-01-04,87,False
2012-01-05,90,False
2012-01-06,88,False
2012-01-07,90,False
2012-01-08,90,False
2012-01-09,87,False
2012-01-10,83,False
2012-01-11,89,False
2012-01-12,83,False
2012-01-13,80,False
2012-01-14,90,False
2012-01-15,84,False
2012-01-16,80,False
2012-01-17,81,False
2012-01-18,80,False
2012-01-19,80,False
2012-01-20,76,False
2012-01-21,74,False
2012-01-22,70,False
2012-01-23,66,False
2012-01-24,66,False
2012-01-25,71,False
2012-01-26,71,False
2012-01-27,71,False
2012-01-28,79,False
2012-01-29,80,False
2012-01-30,79,False
2012-01-31,85,False
2012-02-01,82,False
2012-02-02,85,False
2012-02-03,83,False
2012-02-04,90,False
2012-02-05,88,False
2012-02-06,82,False
2012-02-07,84,False
2012-02-08,84,False
2012-02-09,85,False
2012-02-10,87,False
2012-02-11,89,False
2012-02-12,82,False
2012-02-13,82,False
2012-02-14,86,False
2012-02-15,84,False
2012-02-16,93,False
2012-02-17,89,False
2012-02-18,95,False
2012-02-19,91,False
2012-02-20,87,False
2012-02-21,86,False
2012-02-22,87,False
2012-02-23,91,False
2012-02-24,93,False
2012-02-25,100,False
2012-02-26,91,False
2012-02-27,84,False
2012-02-28,83,False
2012-02-29,85,False
2012-03-01,91,False
2012-03-02,84,False
